   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
  57.05   23.032   23.180   23.181    2.617   -0.206    3.032    2.617   -0.206   -0.625    7.934   -0.539    8.042    3.988
  57.10   22.829   23.057   23.059    3.230   -0.328    2.829    3.230   -0.328   -0.928    9.138   -1.060    9.272    4.623
  57.15   23.083   23.334   23.340    3.412   -0.521    3.083    3.412   -0.521   -1.605   10.520   -1.776   10.709    5.394
  57.20   23.457   23.671   23.685    3.172   -0.818    3.457    3.172   -0.818   -2.828   10.966   -2.595   11.341    5.809
  57.25   23.580   23.885   23.895    3.807   -0.681    3.580    3.807   -0.681   -2.437   13.629   -2.592   13.886    7.043
  57.30   23.128   23.400   23.401    3.561   -0.185    3.128    3.561   -0.185   -0.580   11.138   -0.660   11.249    5.586
  57.35   23.268   23.420   23.424    2.666    0.404    3.268    2.666    0.404    1.320    8.712    1.077    8.975    4.438
  57.40   23.177   23.371   23.371    3.006   -0.029    3.177    3.006   -0.029   -0.091    9.550   -0.086    9.564    4.775
  57.45   22.208   22.354   22.355    2.554   -0.134    2.208    2.554   -0.134   -0.296    5.640   -0.342    5.709    2.829
  57.50   22.288   22.402   22.413    2.251   -0.720    2.288    2.251   -0.720   -1.647    5.151   -1.620    5.411    2.823
  57.55   23.397   23.447   23.474    1.534   -1.113    3.397    1.534   -1.113   -3.780    5.210   -1.707    7.566    3.330
  57.60   22.607   22.674   22.719    1.750   -1.428    2.607    1.750   -1.428   -3.722    4.561   -2.498    5.948    3.198
  57.65   23.540   23.619   23.655    1.930   -1.304    3.540    1.930   -1.304   -4.617    6.833   -2.518    8.978    4.311
  57.70   23.975   24.088   24.097    2.335   -0.640    3.975    2.335   -0.640   -2.544    9.280   -1.495   10.830    4.869
  57.75   23.415   23.569   23.674    2.686   -2.224    3.415    2.686   -2.224   -7.594    9.174   -5.973   11.912    6.662
  57.80   24.026   24.217   24.283    3.031   -1.796    4.026    3.031   -1.796   -7.230   12.202   -5.442   14.310    7.596
  57.85   23.784   24.000   24.075    3.210   -1.903    3.784    3.210   -1.903   -7.201   12.149   -6.109   14.124    7.694
  57.90   24.456   24.599   24.671    2.648   -1.883    4.456    2.648   -1.883   -8.390   11.797   -4.985   15.205    7.656
  57.95   24.275   24.416   24.456    2.628   -1.384    4.275    2.628   -1.384   -5.917   11.236   -3.638   13.548    6.605
  58.00   23.442   23.577   23.596    2.513   -0.953    3.442    2.513   -0.953   -3.281    8.651   -2.395    9.537    4.779
  58.05   23.134   23.214   23.246    1.931   -1.210    3.134    1.931   -1.210   -3.792    6.051   -2.337    7.506    3.757
  58.10   22.405   22.507   22.574    2.139   -1.736    2.405    2.139   -1.736   -4.175    5.145   -3.713    6.687    3.798
  58.15   22.625   22.808   22.882    2.880   -1.840    2.625    2.880   -1.840   -4.829    7.562   -5.299    9.287    5.210
  58.20   22.594   22.855   22.908    3.446   -1.547    2.594    3.446   -1.547   -4.012    8.940   -5.331   10.499    5.577
  58.25   22.896   23.155   23.212    3.450   -1.633    2.896    3.450   -1.633   -4.730    9.993   -5.636   11.480    6.205
  58.30   22.946   23.149   23.179    3.059   -1.187    2.946    3.059   -1.187   -3.496    9.010   -3.630    9.721    5.162
  58.35   23.174   23.429   23.445    3.451   -0.869    3.174    3.451   -0.869   -2.758   10.951   -2.999   11.367    5.842
  58.40   23.446   23.864   23.901    4.450   -1.319    3.446    4.450   -1.319   -4.545   15.332   -5.870   16.706    8.517
  58.45   22.874   23.247   23.263    4.150   -0.859    2.874    4.150   -0.859   -2.468   11.927   -3.564   13.111    6.345
  58.50   22.152   22.352   22.358    2.985   -0.485    2.152    2.985   -0.485   -1.045    6.424   -1.449    6.889    3.334
  58.55   21.770   21.960   21.966    2.884   -0.504    1.770    2.884   -0.504   -0.892    5.105   -1.453    5.852    2.691
  58.60   21.824   22.131   22.134    3.673   -0.337    1.824    3.673   -0.337   -0.615    6.700   -1.239    8.466    3.421
  58.65   20.936   21.341   21.344    4.140   -0.371    0.936    4.140   -0.371   -0.347    3.874   -1.535    9.076    2.091
  58.70   21.394   21.833   21.839    4.357    0.513    1.394    4.357    0.513    0.715    6.074    2.233   10.593    3.255
  58.75   21.744   22.107   22.111    3.990    0.447    1.744    3.990    0.447    0.779    6.957    1.783    9.579    3.612
  58.80   21.158   21.428   21.445    3.393    0.846    1.158    3.393    0.846    0.979    3.929    2.870    6.785    2.482
  58.85   20.713   21.144   21.144    4.245    0.062    0.713    4.245    0.062    0.044    3.028    0.262    9.266    1.520
  58.90   20.612   20.865   20.866    3.242    0.113    0.612    3.242    0.113    0.069    1.984    0.365    5.448    1.009
  58.95   20.663   20.930   20.931    3.332   -0.164    0.663    3.332   -0.164   -0.109    2.210   -0.545    5.785    1.139
  59.00   20.988   21.213   21.214    3.080    0.220    0.988    3.080    0.220    0.218    3.044    0.678    5.256    1.563
  59.05   21.214   21.555   21.567    3.819    0.713    1.214    3.819    0.713    0.866    4.637    2.724    8.285    2.723
  59.10   20.737   21.024   21.083    3.460    1.572    0.737    3.460    1.572    1.159    2.551    5.437    7.492    3.058
  59.15   21.455   21.794   21.828    3.830    1.222    1.455    3.830    1.222    1.778    5.571    4.682    9.141    3.746
  59.20   22.005   22.270   22.332    3.422    1.661    2.005    3.422    1.661    3.331    6.864    5.685    9.247    4.757
  59.25   22.666   22.884   22.926    3.153    1.377    2.666    3.153    1.377    3.671    8.406    4.343    9.473    5.075
  59.30   22.404   22.696   22.711    3.634    0.802    2.404    3.634    0.802    1.928    8.735    2.915    9.813    4.704
  59.35   22.426   22.769   22.771    3.938    0.330    2.426    3.938    0.330    0.801    9.554    1.300   10.752    4.837
  59.40   23.043   23.475   23.476    4.484    0.210    3.043    4.484    0.210    0.640   13.645    0.944   14.705    6.846
  59.45   22.709   23.083   23.084    4.136    0.277    2.709    4.136    0.277    0.751   11.204    1.146   12.260    5.644
  59.50   23.053   23.483   23.484    4.473    0.279    3.053    4.473    0.279    0.852   13.656    1.249   14.705    6.870
  59.55   23.193   23.518   23.541    3.897    1.039    3.193    3.897    1.039    3.318   12.444    4.049   13.231    6.750
  59.60   22.978   23.310   23.327    3.921    0.892    2.978    3.921    0.892    2.658   11.676    3.498   12.518    6.238
  59.65   23.299   23.638   23.653    3.991    0.852    3.299    3.991    0.852    2.811   13.167    3.401   13.770    6.943
  59.70   23.328   23.528   23.537    3.064    0.649    3.328    3.064    0.649    2.159   10.197    1.988   10.442    5.305
  59.75   22.626   22.711   22.712    1.963    0.167    2.626    1.963    0.167    0.438    5.154    0.327    5.388    2.591
  59.80   21.934   21.958   21.978    1.021    0.938    1.934    1.021    0.938    1.814    1.975    0.957    2.832    1.424
  59.85   21.347   21.389   21.406    1.348    0.851    1.347    1.348    0.851    1.146    1.815    1.147    2.177    1.217
  59.90   21.378   21.434   21.445    1.561    0.683    1.378    1.561    0.683    0.941    2.151    1.067    2.401    1.290
  59.95   21.033   21.049   21.072    0.812    0.994    1.033    0.812    0.994    1.027    0.838    0.807    1.357    0.776
  60.00   21.144   21.156   21.214    0.698    1.570    1.144    0.698    1.570    1.796    0.799    1.096    2.131    1.125
  60.05   21.024   21.033   21.068    0.602    1.214    1.024    0.602    1.214    1.244    0.617    0.732    1.443    0.785
  60.10   21.367   21.394   21.433    1.065    1.296    1.367    1.065    1.296    1.772    1.456    1.380    2.342    1.339
  60.15   21.304   21.305   21.381    0.176    1.803    1.304    0.176    1.803    2.352    0.230    0.317    2.492    1.192
  60.20   21.173   21.188   21.221   -0.799    1.183    1.173   -0.799    1.183    1.387   -0.937   -0.945    1.706    0.961
  60.25   21.550   21.564   21.568   -0.782    0.409    1.550   -0.782    0.409    0.634   -1.213   -0.320    1.591    0.703
  60.30   21.415   21.415   21.437    0.143    0.975    1.415    0.143    0.975    1.379    0.203    0.140    1.486    0.700
  60.35   21.264   21.274   21.283    0.669    0.609    1.264    0.669    0.609    0.770    0.846    0.408    1.208    0.607
  60.40   21.315   21.330   21.387    0.790    1.565    1.315    0.790    1.565    2.058    1.039    1.236    2.401    1.308
  60.45   20.904   20.942   21.005    1.266    1.620    0.904    1.266    1.620    1.464    1.145    2.051    2.522    1.384
  60.50   21.660   21.679   21.714    0.909    1.227    1.660    0.909    1.227    2.037    1.510    1.116    2.545    1.385
  60.55   21.128   21.134   21.179    0.506    1.376    1.128    0.506    1.376    1.553    0.571    0.697    1.712    0.897
  60.60   21.072   21.082   21.209    0.649    2.317    1.072    0.649    2.317    2.483    0.695    1.504    3.469    1.493
  60.65   21.595   21.616   21.682    0.969    1.682    1.595    0.969    1.682    2.682    1.546    1.630    3.155    1.749
  60.70   21.955   21.960   22.013   -0.498    1.521    1.955   -0.498    1.521    2.974   -0.973   -0.757    3.191    1.609
  60.75   22.087   22.109   22.155   -0.983    1.431    2.087   -0.983    1.431    2.986   -2.051   -1.406    3.684    1.943
  60.80   22.606   22.630   22.656   -1.026    1.085    2.606   -1.026    1.085    2.828   -2.674   -1.113    4.511    2.024
  60.85   22.728   22.747   22.767   -0.925    0.955    2.728   -0.925    0.955    2.606   -2.523   -0.884    4.605    1.867
  60.90   22.792   22.794   22.817   -0.318    1.023    2.792   -0.318    1.023    2.856   -0.888   -0.325    4.471    1.504
  60.95   23.162   23.165   23.214   -0.328    1.512    3.162   -0.328    1.512    4.781   -1.037   -0.496    6.197    2.459
  61.00   22.428   22.428   22.464    0.013    1.271    2.428    0.013    1.271    3.085    0.030    0.016    3.755    1.543
  61.05   21.602   21.605   21.614   -0.378    0.632    1.602   -0.378    0.632    1.012   -0.605   -0.239    1.553    0.601
  61.10   21.288   21.289   21.296    0.164    0.571    1.288    0.164    0.571    0.735    0.211    0.094    1.006    0.385
  61.15   21.164   21.171   21.172   -0.537   -0.190    1.164   -0.537   -0.190   -0.221   -0.625    0.102    0.840    0.336
  61.20   21.355   21.356   21.357   -0.266   -0.201    1.355   -0.266   -0.201   -0.272   -0.361    0.053    0.973    0.227
  61.25   20.455   20.466   20.467   -0.673    0.177    0.455   -0.673    0.177    0.080   -0.306   -0.119    0.345    0.169
  61.30   19.542   19.559   19.559   -0.816   -0.067   -0.458   -0.816   -0.067    0.031    0.374    0.055    0.440    0.189
  61.35   20.080   20.090   20.104   -0.638    0.755    0.080   -0.638    0.755    0.060   -0.051   -0.482    0.492    0.244
  61.40   19.951   19.973   19.989   -0.932    0.795   -0.049   -0.932    0.795   -0.039    0.046   -0.741    0.751    0.372
  61.45   20.319   20.366   20.367   -1.390    0.097    0.319   -1.390    0.097    0.031   -0.443   -0.135    1.021    0.232
  61.50   20.463   20.527   20.527   -1.621    0.005    0.463   -1.621    0.005    0.002   -0.751   -0.009    1.421    0.376
  61.55   20.111   20.221   20.221   -2.101    0.097    0.111   -2.101    0.097    0.011   -0.234   -0.204    2.218    0.155
  61.60   20.119   20.245   20.246   -2.251    0.228    0.119   -2.251    0.228    0.027   -0.269   -0.513    2.566    0.290
  61.65   20.556   20.686   20.686   -2.316   -0.026    0.556   -2.316   -0.026   -0.014   -1.287    0.060    2.837    0.644
  61.70   19.753   19.848   19.849   -1.942    0.115   -0.247   -1.942    0.115   -0.028    0.479   -0.223    1.922    0.265
  61.75   19.744   19.933   19.933   -2.736   -0.134   -0.256   -2.736   -0.134    0.034    0.700    0.365    3.786    0.395
  61.80   19.752   19.923   19.930   -2.607    0.510   -0.248   -2.607    0.510   -0.127    0.647   -1.331    3.559    0.742
  61.85   20.263   20.422   20.449   -2.542    1.043    0.263   -2.542    1.043    0.275   -0.670   -2.651    3.810    1.374
  61.90   20.201   20.366   20.413   -2.583    1.394    0.201   -2.583    1.394    0.281   -0.520   -3.601    4.328    1.825
  61.95   20.533   20.740   20.754   -2.927    0.763    0.533   -2.927    0.763    0.406   -1.559   -2.233    4.715    1.377
  62.00   20.971   21.149   21.158   -2.741   -0.612    0.971   -2.741   -0.612   -0.595   -2.661    1.679    4.415    1.601
  62.05   20.641   20.685   20.715   -1.349   -1.117    0.641   -1.349   -1.117   -0.715   -0.864    1.507    1.739    0.939
  62.10   20.448   20.572   20.592   -2.258   -0.904    0.448   -2.258   -0.904   -0.405   -1.012    2.041    3.058    1.157
  62.15   20.489   20.637   20.676   -2.464   -1.271    0.489   -2.464   -1.271   -0.622   -1.206    3.132    3.963    1.707
  62.20   20.750   20.862   20.878   -2.164   -0.804    0.750   -2.164   -0.804   -0.603   -1.622    1.739    2.946    1.227
  62.25   21.020   21.192   21.193   -2.698   -0.213    1.020   -2.698   -0.213   -0.217   -2.751    0.575    4.183    1.410
  62.30   21.068   21.199   21.204   -2.361   -0.448    1.068   -2.361   -0.448   -0.479   -2.520    1.059    3.457    1.388
  62.35   21.745   21.797   21.805   -1.505   -0.579    1.745   -1.505   -0.579   -1.010   -2.627    0.871    2.823    1.473
  62.40   21.938   21.980   21.983   -1.355   -0.349    1.938   -1.355   -0.349   -0.677   -2.626    0.473    2.858    1.377
  62.45   21.699   21.732   21.733   -1.202    0.202    1.699   -1.202    0.202    0.342   -2.041   -0.242    2.185    1.042
  62.50   21.589   21.621   21.621   -1.174    0.042    1.589   -1.174    0.042    0.067   -1.866   -0.049    1.953    0.934
  62.55   22.078   22.088   22.088   -0.658    0.098    2.078   -0.658    0.098    0.204   -1.367   -0.065    2.381    0.692
  62.60   21.442   21.475   21.475   -1.178   -0.119    1.442   -1.178   -0.119   -0.172   -1.699    0.141    1.741    0.857
  62.65   21.129   21.147   21.147   -0.873    0.033    1.129   -0.873    0.033    0.037   -0.986   -0.029    1.019    0.493
  62.70   21.675   21.691   21.695   -0.827    0.390    1.675   -0.827    0.390    0.653   -1.385   -0.322    1.821    0.782
  62.75   21.187   21.187   21.191   -0.028    0.396    1.187   -0.028    0.396    0.471   -0.033   -0.011    0.784    0.236
  62.80   21.127   21.141   21.146   -0.754   -0.461    1.127   -0.754   -0.461   -0.520   -0.850    0.348    1.026    0.528
  62.85   21.412   21.433   21.457   -0.936   -1.022    1.412   -0.936   -1.022   -1.443   -1.322    0.957    1.958    1.089
  62.90   21.892   21.908   21.934   -0.824   -1.077    1.892   -0.824   -1.077   -2.037   -1.560    0.887    2.710    1.357
  62.95   21.083   21.112   21.147   -1.088   -1.229    1.083   -1.088   -1.229   -1.331   -1.179    1.338    1.934    1.113
  63.00   21.384   21.416   21.484   -1.175   -1.708    1.384   -1.175   -1.708   -2.364   -1.625    2.007    3.106    1.750
  63.05   21.213   21.267   21.341   -1.519   -1.768    1.213   -1.519   -1.768   -2.145   -1.843    2.687    3.453    1.950
  63.10   21.801   21.835   21.910   -1.217   -1.816    1.801   -1.217   -1.816   -3.270   -2.191    2.209    4.010    2.257
  63.15   22.613   22.644   22.764   -1.190   -2.335    2.613   -1.190   -2.335   -6.100   -3.108    2.777    6.847    3.694
  63.20   22.246   22.264   22.363   -0.884   -2.102    2.246   -0.884   -2.102   -4.721   -1.987    1.859    5.122    2.724
  63.25   22.536   22.582   22.689   -1.437   -2.199    2.536   -1.437   -2.199   -5.577   -3.645    3.160    6.666    3.687
  63.30   22.481   22.517   22.617   -1.278   -2.128    2.481   -1.278   -2.128   -5.279   -3.169    2.718    6.157    3.365
  63.35   22.564   22.565   22.621   -0.282   -1.581    2.564   -0.282   -1.581   -4.054   -0.723    0.446    4.576    2.071
  63.40   22.178   22.181   22.216   -0.379   -1.251    2.178   -0.379   -1.251   -2.724   -0.826    0.474    3.225    1.443
  63.45   22.561   22.576   22.582   -0.825   -0.538    2.561   -0.825   -0.538   -1.378   -2.111    0.444    3.763    1.280
  63.50   21.925   21.933   21.940   -0.567   -0.560    1.925   -0.567   -0.560   -1.079   -1.092    0.318    2.171    0.784
  63.55   21.792   21.792   21.820   -0.056   -1.106    1.792   -0.056   -1.106   -1.982   -0.100    0.062    2.218    0.993
  63.60   21.810   21.811   21.849   -0.162   -1.285    1.810   -0.162   -1.285   -2.326   -0.294    0.209    2.477    1.177
  63.65   21.454   21.460   21.510   -0.505   -1.474    1.454   -0.505   -1.474   -2.143   -0.734    0.744    2.270    1.192
  63.70   21.313   21.345   21.362   -1.178   -0.843    1.313   -1.178   -0.843   -1.107   -1.547    0.993    1.911    1.073
  63.75   21.746   21.758   21.764   -0.711   -0.511    1.746   -0.711   -0.511   -0.892   -1.241    0.363    1.907    0.785
  63.80   22.255   22.255   22.275    0.027   -0.940    2.255    0.027   -0.940   -2.119    0.062   -0.026    2.985    1.060
  63.85   21.631   21.645   21.648    0.778   -0.372    1.631    0.778   -0.372   -0.606    1.269   -0.289    1.702    0.718
  63.90   21.890   21.893   21.904    0.360   -0.695    1.890    0.360   -0.695   -1.314    0.681   -0.250    2.093    0.750
  63.95   22.392   22.392   22.414    0.134   -0.981    2.392    0.134   -0.981   -2.347    0.320   -0.131    3.351    1.186
  64.00   23.011   23.013   23.051    0.307   -1.314    3.011    0.307   -1.314   -3.955    0.924   -0.403    5.444    2.041
  64.05   22.236   22.244   22.327    0.600   -1.926    2.236    0.600   -1.926   -4.305    1.341   -1.155    4.533    2.327
  64.10   22.098   22.099   22.204   -0.119   -2.159    2.098   -0.119   -2.159   -4.530   -0.250    0.257    4.539    2.272
  64.15   22.115   22.117   22.195    0.299   -1.860    2.115    0.299   -1.860   -3.935    0.633   -0.557    4.013    2.012
  64.20   21.511   21.524   21.649   -0.744   -2.328    1.511   -0.744   -2.328   -3.517   -1.125    1.732    4.127    2.039
  64.25   21.489   21.557   21.630   -1.712   -1.770    1.489   -1.712   -1.770   -2.636   -2.550    3.031    4.141    2.379
  64.30   22.209   22.279   22.318   -1.759   -1.316    2.209   -1.759   -1.316   -2.908   -3.886    2.315    4.853    2.688
  64.35   21.306   21.354   21.379   -1.419   -1.039    1.306   -1.419   -1.039   -1.357   -1.854    1.474    2.400    1.365
  64.40   21.543   21.556   21.602   -0.757   -1.404    1.543   -0.757   -1.404   -2.166   -1.168    1.063    2.462    1.340
  64.45   21.615   21.617   21.715   -0.264   -2.064    1.615   -0.264   -2.064   -3.334   -0.426    0.544    3.470    1.702
  64.50   21.743   21.744   21.804    0.212   -1.617    1.743    0.212   -1.617   -2.818    0.370   -0.343    2.848    1.431
  64.55   21.652   21.663   21.731   -0.688   -1.712    1.652   -0.688   -1.712   -2.828   -1.136    1.177    3.066    1.633
  64.60   21.620   21.630   21.681   -0.680   -1.483    1.620   -0.680   -1.483   -2.401   -1.101    1.008    2.642    1.414
  64.65   21.664   21.714   21.822   -1.473   -2.173    1.664   -1.473   -2.173   -3.616   -2.450    3.201    4.830    2.708
  64.70   22.313   22.374   22.479   -1.647   -2.173    2.313   -1.647   -2.173   -5.026   -3.809    3.578    6.391    3.625
  64.75   22.248   22.273   22.297   -1.047   -1.053    2.248   -1.047   -1.053   -2.368   -2.353    1.102    3.629    1.758
  64.80   21.779   21.858   21.866   -1.855   -0.592    1.779   -1.855   -0.592   -1.053   -3.300    1.098    3.478    1.817
  64.85   21.761   21.770   21.784   -0.644   -0.764    1.761   -0.644   -0.764   -1.344   -1.134    0.492    2.049    0.913
  64.90   22.004   22.005   22.101   -0.270   -2.053    2.004   -0.270   -2.053   -4.113   -0.540    0.553    4.151    2.093
  64.95   22.303   22.306   22.337    0.343   -1.185    2.303    0.343   -1.185   -2.729    0.789   -0.406    3.413    1.435
  65.00   21.845   21.846   21.868   -0.218   -0.978    1.845   -0.218   -0.978   -1.804   -0.402    0.213    2.204    0.930
  65.05   21.476   21.480   21.514   -0.397   -1.211    1.476   -0.397   -1.211   -1.788   -0.586    0.481    1.902    0.971
  65.10   21.725   21.725   21.757   -0.126   -1.174    1.725   -0.126   -1.174   -2.025   -0.217    0.147    2.184    1.021
  65.15   22.039   22.045   22.125   -0.542   -1.881    2.039   -0.542   -1.881   -3.835   -1.105    1.020    3.994    2.060
  65.20   21.515   21.540   21.602   -1.056   -1.625    1.515   -1.056   -1.625   -2.461   -1.600    1.716    3.025    1.700
  65.25   21.111   21.128   21.208   -0.840   -1.845    1.111   -0.840   -1.845   -2.050   -0.934    1.550    2.672    1.367
  65.30   20.620   20.624   20.737   -0.404   -2.169    0.620   -0.404   -2.169   -1.344   -0.250    0.875    2.626    0.812
  65.35   20.861   20.867   20.994   -0.492   -2.305    0.861   -0.492   -2.305   -1.984   -0.424    1.135    3.148    1.163
  65.40   20.720   20.721   20.778   -0.224   -1.533    0.720   -0.224   -1.533   -1.103   -0.161    0.344    1.459    0.583
  65.45   20.051   20.055   20.083   -0.399   -1.051    0.051   -0.399   -1.051   -0.054   -0.020    0.420    0.634    0.212
  65.50   19.829   19.840   19.859   -0.650   -0.867   -0.171   -0.650   -0.867    0.148    0.111    0.563    0.601    0.296
  65.55   19.166   19.195   19.200   -1.045    0.455   -0.834   -1.045    0.455   -0.380    0.872   -0.476    0.998    0.532
  65.60   18.888   18.899   18.911   -0.636    0.679   -1.112   -0.636    0.679   -0.755    0.708   -0.432    1.051    0.561
  65.65   18.832   18.835   18.838   -0.312    0.352   -1.168   -0.312    0.352   -0.411    0.364   -0.110    0.792    0.280
  65.70   18.851   18.854   18.866    0.370   -0.670   -1.149    0.370   -0.670    0.770   -0.425   -0.248    0.953    0.457
  65.75   18.810   18.820   18.843    0.606   -0.936   -1.190    0.606   -0.936    1.114   -0.721   -0.568    1.330    0.722
  65.80   18.537   18.546   18.605    0.571   -1.487   -1.463    0.571   -1.487    2.175   -0.835   -0.849    2.339    1.240
  65.85   18.862   18.862   18.885   -0.044   -0.928   -1.138   -0.044   -0.928    1.056    0.050    0.040    1.079    0.529
  65.90   18.137   18.142   18.168    0.427   -0.972   -1.863    0.427   -0.972    1.810   -0.796   -0.415    2.299    1.010
  65.95   18.345   18.351   18.377    0.479   -0.963   -1.655    0.479   -0.963    1.594   -0.792   -0.461    1.948    0.920
  66.00   18.283   18.294   18.309    0.639   -0.740   -1.717    0.639   -0.740    1.272   -1.097   -0.473    1.953    0.872
  66.05   18.415   18.418   18.436    0.298   -0.810   -1.585    0.298   -0.810    1.284   -0.472   -0.242    1.628    0.694
  66.10   18.946   18.948   18.951    0.298   -0.346   -1.054    0.298   -0.346    0.364   -0.315   -0.103    0.660    0.246
  66.15   19.372   19.382   19.421    0.621   -1.230   -0.628    0.621   -1.230    0.773   -0.390   -0.763    1.146    0.577
  66.20   19.432   19.435   19.477    0.357   -1.276   -0.568    0.357   -1.276    0.724   -0.202   -0.455    1.039    0.440
  66.25   19.428   19.441   19.500    0.695   -1.524   -0.572    0.695   -1.524    0.871   -0.398   -1.060    1.567    0.714
  66.30   19.301   19.317   19.357    0.788   -1.240   -0.699    0.788   -1.240    0.866   -0.551   -0.977    1.323    0.709
  66.35   18.165   18.199   18.202    1.108   -0.341   -1.835    1.108   -0.341    0.626   -2.034   -0.378    2.357    1.081
  66.40   18.424   18.508   18.509    1.761    0.266   -1.576    1.761    0.266   -0.420   -2.776    0.469    2.829    1.423
  66.45   18.540   18.611   18.612    1.620    0.254   -1.460    1.620    0.254   -0.371   -2.365    0.412    2.410    1.215
  66.50   18.541   18.587   18.596    1.319   -0.560   -1.459    1.319   -0.560    0.818   -1.925   -0.739    2.092    1.109
  66.55   18.175   18.259   18.260    1.748   -0.208   -1.825    1.748   -0.208    0.379   -3.189   -0.363    3.213    1.616
  66.60   18.290   18.357   18.379    1.563   -0.893   -1.710    1.563   -0.893    1.527   -2.673   -1.396    3.082    1.690
  66.65   18.403   18.416   18.498    0.695   -1.734   -1.597    0.695   -1.734    2.769   -1.109   -1.204    3.019    1.608
  66.70   18.618   18.629   18.686    0.637   -1.459   -1.382    0.637   -1.459    2.016   -0.880   -0.929    2.222    1.194
  66.75   18.323   18.335   18.371    0.668   -1.152   -1.677    0.668   -1.152    1.931   -1.120   -0.769    2.293    1.181
  66.80   18.627   18.644   18.701    0.801   -1.453   -1.373    0.801   -1.453    1.995   -1.100   -1.164    2.319    1.279
  66.85   18.961   18.976   18.994    0.758   -0.832   -1.039    0.758   -0.832    0.865   -0.788   -0.631    1.173    0.664
  66.90   19.476   19.484   19.494   -0.569   -0.601   -0.524   -0.569   -0.601    0.315    0.298    0.342    0.479    0.276
  66.95   19.510   19.514   19.563   -0.388   -1.373   -0.490   -0.388   -1.373    0.672    0.190    0.532    1.138    0.439
  67.00   19.243   19.248   19.274   -0.414   -1.017   -0.757   -0.414   -1.017    0.770    0.313    0.420    0.889    0.466
  67.05   19.265   19.265   19.334   -0.128   -1.635   -0.735   -0.128   -1.635    1.202    0.094    0.209    1.615    0.612
  67.10   19.034   19.039   19.074   -0.448   -1.147   -0.966   -0.448   -1.147    1.108    0.433    0.514    1.225    0.648
  67.15   19.401   19.406   19.419   -0.418   -0.702   -0.599   -0.418   -0.702    0.420    0.250    0.294    0.513    0.285
  67.20   19.495   19.499   19.526   -0.387   -1.044   -0.505   -0.387   -1.044    0.528    0.196    0.404    0.748    0.346
  67.25   19.788   19.788   19.807    0.073   -0.869   -0.212    0.073   -0.869    0.185   -0.016   -0.063    0.403    0.098
  67.30   19.853   19.854   19.889    0.128   -1.189   -0.147    0.128   -1.189    0.174   -0.019   -0.152    0.726    0.116
  67.35   20.160   20.162   20.226    0.295   -1.613    0.160    0.295   -1.613   -0.258    0.047   -0.476    1.357    0.271
  67.40   20.093   20.115   20.167    0.933   -1.453    0.093    0.933   -1.453   -0.136    0.087   -1.355    1.495    0.683
  67.45   20.168   20.180   20.220    0.690   -1.279    0.168    0.690   -1.279   -0.215    0.116   -0.883    1.070    0.458
  67.50   20.393   20.406   20.425    0.739   -0.864    0.393    0.739   -0.864   -0.340    0.290   -0.638    0.723    0.390
  67.55   20.107   20.142   20.150    1.187   -0.557    0.107    1.187   -0.557   -0.059    0.127   -0.661    0.865    0.338
  67.60   19.684   19.726   19.729    1.295   -0.295   -0.316    1.295   -0.295    0.093   -0.409   -0.382    0.933    0.284
  67.65   19.257   19.438   19.447    2.651   -0.581   -0.743    2.651   -0.581    0.432   -1.970   -1.539    3.957    1.268
  67.70   18.717   18.816   18.816    1.924   -0.144   -1.283    1.924   -0.144    0.184   -2.469   -0.277    2.685    1.245
  67.75   18.223   18.281   18.286    1.451   -0.430   -1.777    1.451   -0.430    0.763   -2.578   -0.623    2.723    1.380
  67.80   18.719   18.760   18.793    1.235   -1.112   -1.281    1.235   -1.112    1.425   -1.582   -1.374    2.202    1.267
  67.85   18.539   18.574   18.589    1.136   -0.737   -1.461    1.136   -0.737    1.076   -1.659   -0.837    1.984    1.074
  67.90   18.467   18.483   18.507    0.776   -0.934   -1.533    0.776   -0.934    1.433   -1.189   -0.725    1.913    0.999
  67.95   18.511   18.517   18.551    0.457   -1.126   -1.489    0.457   -1.126    1.676   -0.681   -0.515    1.847    0.940
  68.00   18.472   18.476   18.501    0.392   -0.962   -1.528    0.392   -0.962    1.471   -0.600   -0.378    1.708    0.816
  68.05   19.041   19.043   19.101   -0.330   -1.485   -0.959   -0.330   -1.485    1.425    0.317    0.491    1.618    0.770
  68.10   19.257   19.259   19.317   -0.217   -1.504   -0.743   -0.217   -1.504    1.117    0.161    0.326    1.430    0.587
  68.15   19.184   19.187   19.250    0.350   -1.554   -0.816    0.350   -1.554    1.269   -0.286   -0.544    1.602    0.705
  68.20   19.382   19.404   19.471    0.919   -1.617   -0.618    0.919   -1.617    0.999   -0.568   -1.486    1.920    0.939
  68.25   18.673   18.688   18.839    0.747   -2.380   -1.327    0.747   -2.380    3.159   -0.992   -1.779    3.993    1.879
  68.30   19.265   19.266   19.416   -0.198   -2.409   -0.735   -0.198   -2.409    1.770    0.145    0.476    3.191    0.919
  68.35   20.278   20.279   20.414   -0.191   -2.346    0.278   -0.191   -2.346   -0.652   -0.053    0.448    2.808    0.397
  68.40   20.573   20.590   20.726   -0.845   -2.368    0.573   -0.845   -2.368   -1.357   -0.484    2.002    3.326    1.233
