   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
 132.90   13.635   13.674   13.676    1.031   -0.215   -1.365    1.031   -0.215    0.293   -1.407   -0.222    1.486    0.727
 132.95   13.590   13.622   13.622    0.936   -0.038   -1.410    0.936   -0.038    0.053   -1.320   -0.035    1.433    0.661
 133.00   13.843   13.861   13.862    0.708   -0.162   -1.157    0.708   -0.162    0.188   -0.819   -0.115    0.933    0.424
 133.05   13.917   13.935   13.937    0.713   -0.188   -1.083    0.713   -0.188    0.204   -0.772   -0.134    0.858    0.405
 133.10   14.114   14.137   14.139    0.811    0.212   -0.886    0.811    0.212   -0.188   -0.718    0.172    0.744    0.381
 133.15   13.817   13.841   13.842    0.815    0.149   -1.183    0.815    0.149   -0.176   -0.965    0.122    1.043    0.494
 133.20   13.582   13.636   13.644    1.216    0.474   -1.418    1.216    0.474   -0.673   -1.725    0.577    1.858    0.970
 133.25   13.685   13.751   13.759    1.339    0.474   -1.315    1.339    0.474   -0.624   -1.760    0.635    1.872    0.986
 133.30   14.088   14.119   14.119    0.924    0.144   -0.912    0.924    0.144   -0.131   -0.842    0.133    0.853    0.431
 133.35   14.198   14.217   14.221    0.723    0.363   -0.802    0.723    0.363   -0.291   -0.579    0.263    0.649    0.350
 133.40   13.957   13.990   13.993    0.970    0.259   -1.043    0.970    0.259   -0.271   -1.012    0.252    1.049    0.539
 133.45   14.075   14.133   14.140    1.280    0.456   -0.925    1.280    0.456   -0.422   -1.184    0.583    1.351    0.693
 133.50   14.158   14.219   14.246    1.317    0.864   -0.842    1.317    0.864   -0.727   -1.109    1.138    1.595    0.874
 133.55   13.901   13.987   13.995    1.550    0.466   -1.099    1.550    0.466   -0.512   -1.705    0.722    1.915    0.960
 133.60   13.912   13.974   13.975    1.313    0.167   -1.088    1.313    0.167   -0.182   -1.429    0.219    1.468    0.728
 133.65   13.467   13.525   13.528    1.261    0.234   -1.533    1.261    0.234   -0.359   -1.933    0.296    1.998    0.994
 133.70   13.518   13.571   13.580    1.200    0.499   -1.482    1.200    0.499   -0.740   -1.778    0.599    1.943    1.008
 133.75   13.633   13.697   13.700    1.321    0.308   -1.367    1.321    0.308   -0.421   -1.806    0.407    1.855    0.949
 133.80   13.913   13.960   13.964    1.147    0.361   -1.087    1.147    0.361   -0.393   -1.247    0.415    1.315    0.686
 133.85   13.876   13.928   13.942    1.211    0.615   -1.124    1.211    0.615   -0.692   -1.361    0.745    1.554    0.849
 133.90   13.771   13.866   13.893    1.618    0.877   -1.229    1.618    0.877   -1.078   -1.988    1.419    2.448    1.335
 133.95   13.774   13.864   13.886    1.574    0.786   -1.226    1.574    0.786   -0.963   -1.931    1.237    2.300    1.244
 134.00   13.579   13.662   13.697    1.510    0.974   -1.421    1.510    0.974   -1.384   -2.146    1.470    2.623    1.473
 134.05   13.669   13.790   13.802    1.818    0.576   -1.331    1.818    0.576   -0.766   -2.419    1.047    2.703    1.372
 134.10   13.554   13.662   13.666    1.719    0.321   -1.446    1.719    0.321   -0.464   -2.486    0.551    2.575    1.294
 134.15   13.389   13.456   13.472    1.339    0.661   -1.611    1.339    0.661   -1.065   -2.157    0.885    2.413    1.282
 134.20   13.410   13.504   13.518    1.590    0.622   -1.590    1.590    0.622   -0.989   -2.529    0.989    2.722    1.445
 134.25   13.619   13.692   13.716    1.409    0.812   -1.381    1.409    0.812   -1.122   -1.946    1.145    2.277    1.261
 134.30   13.886   13.939   13.946    1.220    0.413   -1.114    1.220    0.413   -0.460   -1.359    0.504    1.450    0.760
 134.35   13.641   13.708   13.708    1.360    0.020   -1.359    1.360    0.020   -0.027   -1.849    0.027    1.849    0.925
 134.40   13.589   13.684   13.684    1.609    0.135   -1.411    1.609    0.135   -0.191   -2.272    0.218    2.300    1.145
 134.45   13.339   13.429   13.430    1.556   -0.110   -1.661    1.556   -0.110    0.183   -2.584   -0.172    2.596    1.298
 134.50   13.404   13.496   13.497    1.574   -0.163   -1.596    1.574   -0.163    0.260   -2.513   -0.257    2.526    1.270
 134.55   13.272   13.376   13.376    1.665    0.015   -1.728    1.665    0.015   -0.025   -2.877    0.024    2.879    1.439
 134.60   13.236   13.330   13.330    1.573    0.139   -1.764    1.573    0.139   -0.246   -2.774    0.219    2.802    1.397
 134.65   13.840   13.900   13.900    1.291    0.059   -1.160    1.291    0.059   -0.068   -1.497    0.076    1.507    0.750
 134.70   14.067   14.160   14.160    1.626   -0.024   -0.933    1.626   -0.024    0.023   -1.518   -0.040    1.758    0.759
 134.75   14.189   14.286   14.289    1.659   -0.283   -0.811    1.659   -0.283    0.230   -1.345   -0.470    1.745    0.722
 134.80   13.971   14.030   14.031    1.279   -0.180   -1.029    1.279   -0.180    0.186   -1.315   -0.231    1.363    0.674
 134.85   14.197   14.260   14.260    1.338    0.008   -0.803    1.338    0.008   -0.007   -1.075    0.011    1.218    0.537
 134.90   14.251   14.311   14.312    1.315   -0.123   -0.749    1.315   -0.123    0.092   -0.986   -0.162    1.153    0.502
 134.95   14.153   14.193   14.194    1.063   -0.156   -0.847    1.063   -0.156    0.132   -0.900   -0.165    0.936    0.462
 135.00   13.969   14.015   14.015    1.133   -0.003   -1.031    1.133   -0.003    0.003   -1.168   -0.003    1.174    0.584
 135.05   13.773   13.808   13.808    0.986   -0.027   -1.227    0.986   -0.027    0.034   -1.210   -0.027    1.239    0.605
 135.10   13.525   13.535   13.536    0.533   -0.149   -1.475    0.533   -0.149    0.219   -0.786   -0.079    1.241    0.410
 135.15   13.359   13.380   13.381    0.742   -0.176   -1.641    0.742   -0.176    0.289   -1.217   -0.131    1.637    0.629
 135.20   13.385   13.403   13.407    0.689   -0.347   -1.615    0.689   -0.347    0.561   -1.112   -0.239    1.601    0.634
 135.25   13.323   13.343   13.355    0.725   -0.564   -1.677    0.725   -0.564    0.945   -1.216   -0.409    1.828    0.797
 135.30   13.474   13.518   13.540    1.086   -0.765   -1.526    1.086   -0.765    1.167   -1.657   -0.831    2.046    1.095
 135.35   13.236   13.320   13.343    1.496   -0.789   -1.764    1.496   -0.789    1.392   -2.639   -1.180    2.986    1.604
 135.40   13.134   13.250   13.286    1.746   -0.973   -1.866    1.746   -0.973    1.816   -3.258   -1.700    3.739    2.049
 135.45   13.126   13.225   13.232    1.614   -0.452   -1.874    1.614   -0.452    0.847   -3.025   -0.729    3.161    1.612
 135.50   12.962   13.037   13.039    1.395   -0.205   -2.038    1.395   -0.205    0.417   -2.843   -0.286    3.071    1.444
 135.55   12.998   13.078   13.078    1.448   -0.060   -2.002    1.448   -0.060    0.119   -2.899   -0.086    3.055    1.452
 135.60   12.941   13.061   13.064    1.767   -0.246   -2.059    1.767   -0.246    0.507   -3.638   -0.435    3.711    1.849
 135.65   13.140   13.276   13.282    1.899   -0.368   -1.860    1.899   -0.368    0.685   -3.533   -0.699    3.601    1.833
 135.70   13.146   13.333   13.345    2.228   -0.562   -1.854    2.228   -0.562    1.043   -4.131   -1.253    4.359    2.220
 135.75   13.501   13.660   13.668    2.079   -0.446   -1.499    2.079   -0.446    0.668   -3.116   -0.927    3.384    1.660
 135.80   13.352   13.429   13.435    1.437   -0.400   -1.648    1.437   -0.400    0.660   -2.368   -0.575    2.470    1.262
 135.85   13.375   13.459   13.467    1.503   -0.469   -1.625    1.503   -0.469    0.762   -2.443   -0.705    2.560    1.327
 135.90   13.189   13.298   13.299    1.702   -0.033   -1.811    1.702   -0.033    0.059   -3.081   -0.056    3.088    1.541
 135.95   13.218   13.322   13.323    1.658   -0.195   -1.782    1.658   -0.195    0.347   -2.955   -0.323    2.981    1.496
 136.00   13.564   13.668   13.668    1.681   -0.114   -1.436    1.681   -0.114    0.163   -2.413   -0.191    2.450    1.213
 136.05   13.757   13.863   13.872    1.716   -0.489   -1.243    1.716   -0.489    0.608   -2.133   -0.839    2.364    1.186
 136.10   13.860   13.938   13.959    1.463   -0.766   -1.140    1.463   -0.766    0.873   -1.668   -1.121    2.013    1.095
 136.15   13.894   13.976   14.002    1.514   -0.843   -1.106    1.514   -0.843    0.932   -1.675   -1.276    2.113    1.151
 136.20   13.803   13.869   13.898    1.348   -0.906   -1.197    1.348   -0.906    1.085   -1.613   -1.222    2.036    1.148
 136.25   13.883   13.965   13.979    1.512   -0.637   -1.117    1.512   -0.637    0.711   -1.689   -0.962    1.970    1.035
 136.30   13.579   13.672   13.676    1.590   -0.338   -1.421    1.590   -0.338    0.481   -2.258   -0.538    2.330    1.185
 136.35   13.734   13.841   13.841    1.711   -0.076   -1.266    1.711   -0.076    0.096   -2.166   -0.129    2.268    1.086
 136.40   13.453   13.590   13.604    1.922   -0.615   -1.547    1.922   -0.615    0.951   -2.973   -1.182    3.233    1.669
 136.45   13.018   13.111   13.112    1.561   -0.113   -1.982    1.561   -0.113    0.224   -3.094   -0.176    3.189    1.554
 136.50   12.896   12.994   12.994    1.591   -0.039   -2.104    1.591   -0.039    0.081   -3.347   -0.061    3.479    1.674
 136.55   13.213   13.280   13.281    1.333   -0.133   -1.787    1.333   -0.133    0.237   -2.382   -0.177    2.494    1.200
 136.60   13.031   13.066   13.072    0.967   -0.389   -1.969    0.967   -0.389    0.766   -1.905   -0.376    2.483    1.044
 136.65   12.909   12.931   12.947    0.752   -0.660   -2.091    0.752   -0.660    1.381   -1.572   -0.497    2.687    1.075
 136.70   13.009   13.046   13.047    0.990   -0.155   -1.991    0.990   -0.155    0.308   -1.971   -0.153    2.484    1.000
 136.75   13.240   13.254   13.255    0.606   -0.202   -1.760    0.606   -0.202    0.355   -1.067   -0.122    1.753    0.566
 136.80   13.396   13.408   13.409    0.577   -0.165   -1.604    0.577   -0.165    0.265   -0.925   -0.095    1.467    0.483
 136.85   13.611   13.624   13.628    0.612   -0.336   -1.389    0.612   -0.336    0.467   -0.851   -0.206    1.209    0.496
 136.90   13.517   13.547   13.552    0.913   -0.337   -1.483    0.913   -0.337    0.499   -1.354   -0.307    1.573    0.738
 136.95   13.720   13.756   13.757    0.992   -0.211   -1.280    0.992   -0.211    0.270   -1.270   -0.209    1.334    0.658
 137.00   13.923   13.957   13.986    0.975   -0.898   -1.077    0.975   -0.898    0.967   -1.050   -0.875    1.458    0.837
 137.05   13.846   13.878   13.910    0.950   -0.931   -1.154    0.950   -0.931    1.074   -1.096   -0.884    1.550    0.886
 137.10   13.664   13.685   13.729    0.773   -1.090   -1.336    0.773   -1.090    1.456   -1.033   -0.842    1.785    0.987
 137.15   13.625   13.659   13.695    0.965   -0.990   -1.375    0.965   -0.990    1.362   -1.327   -0.956    1.901    1.064
 137.20   13.862   13.891   13.919    0.897   -0.875   -1.138    0.897   -0.875    0.995   -1.020   -0.785    1.432    0.813
 137.25   14.064   14.114   14.154    1.194   -1.059   -0.936    1.194   -1.059    0.992   -1.118   -1.265    1.712    0.979
 137.30   13.916   13.964   14.008    1.165   -1.110   -1.084    1.165   -1.110    1.203   -1.263   -1.292    1.881    1.085
 137.35   13.910   13.959   13.966    1.173   -0.430   -1.090    1.173   -0.430    0.469   -1.279   -0.505    1.374    0.726
 137.40   13.915   13.934   13.941    0.723   -0.439   -1.085    0.723   -0.439    0.476   -0.785   -0.317    0.946    0.485
 137.45   13.900   13.920   13.920    0.757   -0.084   -1.100    0.757   -0.084    0.093   -0.833   -0.064    0.896    0.420
 137.50   13.663   13.685   13.686    0.782   -0.117   -1.337    0.782   -0.117    0.157   -1.046   -0.092    1.207    0.531
 137.55   13.846   13.899   13.901    1.210   -0.247   -1.154    1.210   -0.247    0.284   -1.396   -0.298    1.428    0.728
 137.60   13.806   13.854   13.854    1.149   -0.109   -1.194    1.149   -0.109    0.130   -1.372   -0.125    1.379    0.692
 137.65   13.606   13.635   13.640    0.883   -0.396   -1.394    0.883   -0.396    0.551   -1.231   -0.349    1.439    0.697
 137.70   13.381   13.438   13.447    1.238   -0.485   -1.619    1.238   -0.485    0.785   -2.004   -0.600    2.194    1.117
 137.75   13.278   13.351   13.359    1.395   -0.467   -1.722    1.395   -0.467    0.804   -2.402   -0.651    2.565    1.308
 137.80   13.140   13.208   13.230    1.338   -0.755   -1.860    1.338   -0.755    1.405   -2.487   -1.010    2.909    1.515
 137.85   13.348   13.457   13.476    1.716   -0.711   -1.652    1.716   -0.711    1.175   -2.835   -1.220    3.090    1.651
 137.90   13.561   13.655   13.676    1.597   -0.763   -1.439    1.597   -0.763    1.098   -2.297   -1.218    2.601    1.411
 137.95   13.401   13.507   13.523    1.691   -0.667   -1.599    1.691   -0.667    1.067   -2.704   -1.128    2.930    1.559
 138.00   13.746   13.796   13.799    1.178   -0.279   -1.254    1.178   -0.279    0.350   -1.477   -0.329    1.519    0.777
 138.05   13.888   13.923   13.933    0.987   -0.509   -1.112    0.987   -0.509    0.565   -1.097   -0.502    1.234    0.666
 138.10   13.632   13.680   13.687    1.141   -0.427   -1.368    1.141   -0.427    0.584   -1.561   -0.487    1.678    0.868
 138.15   13.349   13.373   13.389    0.810   -0.653   -1.651    0.810   -0.653    1.078   -1.337   -0.529    1.904    0.898
 138.20   13.204   13.229   13.241    0.812   -0.576   -1.796    0.812   -0.576    1.035   -1.459   -0.468    2.109    0.925
 138.25   13.513   13.543   13.562    0.908   -0.710   -1.487    0.908   -0.710    1.056   -1.350   -0.645    1.770    0.915
 138.30   13.745   13.773   13.792    0.884   -0.720   -1.255    0.884   -0.720    0.904   -1.109   -0.637    1.438    0.783
 138.35   13.835   13.861   13.927    0.846   -1.353   -1.165    0.846   -1.353    1.576   -0.985   -1.145    1.952    1.092
 138.40   13.988   14.002   14.025    0.627   -0.818   -1.012    0.627   -0.818    0.829   -0.635   -0.514    1.044    0.582
 138.45   13.744   13.775   13.781    0.924   -0.384   -1.256    0.924   -0.384    0.482   -1.161   -0.355    1.289    0.653
 138.50   13.626   13.676   13.685    1.160   -0.496   -1.374    1.160   -0.496    0.682   -1.593   -0.576    1.739    0.913
 138.55   13.472   13.515   13.532    1.072   -0.685   -1.528    1.072   -0.685    1.047   -1.637   -0.734    1.976    1.039
 138.60   13.533   13.552   13.565    0.708   -0.610   -1.467    0.708   -0.610    0.894   -1.038   -0.432    1.512    0.718
 138.65   13.624   13.660   13.665    0.999   -0.347   -1.376    0.999   -0.347    0.477   -1.375   -0.346    1.507    0.748
 138.70   13.817   13.834   13.841    0.689   -0.444   -1.183    0.689   -0.444    0.525   -0.815   -0.306    1.036    0.509
 138.75   13.753   13.764   13.767    0.541   -0.300   -1.247    0.541   -0.300    0.373   -0.675   -0.162    0.968    0.394
 138.80   13.698   13.703   13.704    0.385   -0.159   -1.302    0.385   -0.159    0.207   -0.501   -0.061    0.934    0.273
 138.85   13.668   13.674   13.678    0.382   -0.339   -1.332    0.382   -0.339    0.452   -0.509   -0.130    1.017    0.346
 138.90   13.478   13.482   13.497    0.336   -0.635   -1.522    0.336   -0.635    0.967   -0.511   -0.213    1.417    0.557
 138.95   13.395   13.402   13.407    0.439   -0.350   -1.605    0.439   -0.350    0.563   -0.705   -0.154    1.446    0.458
 139.00   13.808   13.818   13.823    0.541   -0.354   -1.192    0.541   -0.354    0.423   -0.645   -0.192    0.920    0.397
 139.05   13.566   13.569   13.571    0.254   -0.263   -1.434    0.254   -0.263    0.377   -0.364   -0.067    1.094    0.264
 139.10   13.840   13.842   13.843    0.182   -0.205   -1.160    0.182   -0.205    0.238   -0.211   -0.037    0.710    0.160
 139.15   13.870   13.870   13.872   -0.007   -0.270   -1.130   -0.007   -0.270    0.305    0.008    0.002    0.675    0.153
 139.20   13.418   13.419   13.434   -0.052   -0.641   -1.582   -0.052   -0.641    1.014    0.082    0.033    1.458    0.509
 139.25   13.541   13.541   13.557    0.016   -0.665   -1.459    0.016   -0.665    0.970   -0.024   -0.011    1.285    0.485
 139.30   13.706   13.707   13.712   -0.192   -0.366   -1.294   -0.192   -0.366    0.473    0.248    0.070    0.922    0.269
 139.35   13.700   13.702   13.712    0.197   -0.543   -1.300    0.197   -0.543    0.706   -0.256   -0.107    1.011    0.379
 139.40   13.614   13.615   13.623    0.165   -0.466   -1.386    0.165   -0.466    0.646   -0.228   -0.077    1.083    0.345
 139.45   13.602   13.602   13.618    0.050   -0.668   -1.398    0.050   -0.668    0.935   -0.070   -0.033    1.202    0.469
 139.50   13.496   13.496   13.507    0.006   -0.536   -1.504    0.006   -0.536    0.807   -0.010   -0.003    1.275    0.403
 139.55   13.522   13.524   13.551    0.233   -0.866   -1.478    0.233   -0.866    1.280   -0.344   -0.202    1.495    0.670
 139.60   13.529   13.529   13.564    0.041   -0.983   -1.471    0.041   -0.983    1.447   -0.060   -0.040    1.567    0.724
 139.65   13.487   13.488   13.519    0.023   -0.925   -1.513    0.023   -0.925    1.399   -0.035   -0.021    1.572    0.700
 139.70   13.927   13.938   13.973    0.544   -0.996   -1.073    0.544   -0.996    1.069   -0.584   -0.542    1.220    0.667
 139.75   14.079   14.102   14.141    0.811   -1.050   -0.921    0.811   -1.050    0.968   -0.747   -0.852    1.305    0.745
 139.80   14.146   14.172   14.210    0.858   -1.029   -0.854    0.858   -1.029    0.879   -0.732   -0.883    1.262    0.722
 139.85   14.256   14.279   14.315    0.816   -1.010   -0.744    0.816   -1.010    0.752   -0.607   -0.824    1.120    0.635
 139.90   14.102   14.114   14.156    0.564   -1.088   -0.898    0.564   -1.088    0.977   -0.507   -0.614    1.154    0.630
 139.95   13.723   13.724   13.752    0.186   -0.871   -1.277    0.186   -0.871    1.112   -0.237   -0.162    1.212    0.574
 140.00   13.997   14.001   14.029    0.325   -0.889   -1.003    0.325   -0.889    0.892   -0.326   -0.289    0.951    0.496
 140.05   13.861   13.871   13.939    0.547   -1.368   -1.139    0.547   -1.368    1.559   -0.624   -0.749    1.735    0.919
 140.10   13.531   13.539   13.590    0.463   -1.166   -1.469    0.463   -1.166    1.713   -0.679   -0.540    1.865    0.960
 140.15   13.676   13.679   13.698    0.311   -0.713   -1.324    0.311   -0.713    0.944   -0.412   -0.222    1.179    0.527
 140.20   13.639   13.668   13.705    0.890   -1.013   -1.361    0.890   -1.013    1.380   -1.212   -0.902    1.837    1.023
 140.25   13.736   13.767   13.828    0.922   -1.301   -1.264    0.922   -1.301    1.645   -1.165   -1.199    2.070    1.173
 140.30   13.621   13.645   13.718    0.815   -1.411   -1.379    0.815   -1.411    1.946   -1.124   -1.150    2.279    1.262
 140.35   13.507   13.533   13.592    0.830   -1.272   -1.493    0.830   -1.272    1.899   -1.239   -1.056    2.268    1.250
 140.40   13.347   13.368   13.421    0.746   -1.188   -1.653    0.746   -1.188    1.963   -1.233   -0.886    2.349    1.241
 140.45   13.182   13.219   13.268    0.979   -1.150   -1.818    0.979   -1.150    2.090   -1.780   -1.126    2.793    1.484
 140.50   12.993   13.019   13.070    0.822   -1.153   -2.007    0.822   -1.153    2.314   -1.649   -0.947    3.016    1.498
 140.55   12.764   12.764   12.779    0.080   -0.626   -2.236    0.080   -0.626    1.399   -0.180   -0.050    2.699    0.706
 140.60   12.540   12.541   12.575    0.211   -0.923   -2.460    0.211   -0.923    2.270   -0.519   -0.195    3.475    1.168
 140.65   12.783   12.796   12.847    0.581   -1.141   -2.217    0.581   -1.141    2.530   -1.287   -0.662    3.277    1.457
 140.70   13.010   13.018   13.031    0.464   -0.563   -1.990    0.464   -0.563    1.120   -0.924   -0.262    2.246    0.738
 140.75   13.228   13.232   13.246    0.336   -0.602   -1.772    0.336   -0.602    1.067   -0.595   -0.202    1.808    0.619
 140.80   13.023   13.030   13.033    0.430   -0.301   -1.977    0.430   -0.301    0.596   -0.850   -0.130    2.093    0.523
 140.85   12.914   12.925   12.932    0.536   -0.422   -2.086    0.536   -0.422    0.880   -1.118   -0.226    2.409    0.720
 140.90   12.959   12.970   12.970    0.536   -0.098   -2.041    0.536   -0.098    0.199   -1.094   -0.052    2.232    0.557
 140.95   12.836   12.859   12.859    0.759    0.146   -2.164    0.759    0.146   -0.315   -1.643    0.110    2.640    0.838
 141.00   13.182   13.207   13.207    0.811    0.149   -1.818    0.811    0.149   -0.270   -1.475    0.121    1.993    0.752
 141.05   13.207   13.240   13.241    0.934   -0.124   -1.793    0.934   -0.124    0.223   -1.674   -0.116    2.051    0.847
 141.10   13.104   13.135   13.136    0.904    0.156   -1.896    0.904    0.156   -0.295   -1.714    0.141    2.218    0.873
 141.15   12.899   12.943   12.943    1.063   -0.011   -2.101    1.063   -0.011    0.024   -2.233   -0.012    2.771    1.117
 141.20   12.957   13.006   13.009    1.136   -0.287   -2.043    1.136   -0.287    0.586   -2.320   -0.326    2.774    1.208
 141.25   12.822   12.860   12.872    0.989   -0.544   -2.178    0.989   -0.544    1.184   -2.155   -0.538    3.009    1.258
 141.30   12.867   12.895   12.905    0.850   -0.519   -2.133    0.850   -0.519    1.107   -1.814   -0.441    2.771    1.085
 141.35   13.003   13.060   13.068    1.216   -0.465   -1.997    1.216   -0.465    0.928   -2.427   -0.565    2.840    1.330
 141.40   12.982   13.036   13.068    1.183   -0.921   -2.018    1.183   -0.921    1.859   -2.386   -1.089    3.159    1.607
 141.45   13.108   13.160   13.191    1.166   -0.902   -1.892    1.166   -0.902    1.707   -2.206   -1.052    2.876    1.490
 141.50   12.873   12.919   12.947    1.092   -0.843   -2.127    1.092   -0.843    1.794   -2.322   -0.921    3.214    1.538
 141.55   13.578   13.635   13.663    1.239   -0.877   -1.422    1.239   -0.877    1.247   -1.762   -1.087    2.163    1.209
 141.60   13.651   13.679   13.690    0.866   -0.545   -1.349    0.866   -0.545    0.736   -1.169   -0.473    1.434    0.730
 141.65   13.529   13.553   13.568    0.809   -0.627   -1.471    0.809   -0.627    0.923   -1.190   -0.508    1.606    0.794
 141.70   13.059   13.074   13.087    0.618   -0.575   -1.941    0.618   -0.575    1.116   -1.200   -0.356    2.240    0.839
 141.75   13.121   13.131   13.152    0.515   -0.737   -1.879    0.515   -0.737    1.386   -0.969   -0.380    2.170    0.866
 141.80   13.394   13.394   13.404    0.143   -0.506   -1.606    0.143   -0.506    0.813   -0.230   -0.073    1.429    0.424
 141.85   13.363   13.366   13.379    0.304   -0.574   -1.637    0.304   -0.574    0.940   -0.498   -0.175    1.551    0.539
 141.90   13.519   13.522   13.524    0.261   -0.223   -1.481    0.261   -0.223    0.331   -0.387   -0.058    1.155    0.256
 141.95   13.451   13.454   13.466    0.297   -0.583   -1.549    0.297   -0.583    0.903   -0.460   -0.173    1.414    0.514
 142.00   13.494   13.518   13.522    0.802   -0.334   -1.506    0.802   -0.334    0.502   -1.207   -0.267    1.511    0.667
 142.05   13.824   13.844   13.848    0.738   -0.359   -1.176    0.738   -0.359    0.423   -0.868   -0.265    1.028    0.500
 142.10   13.886   13.911   13.924    0.845   -0.584   -1.114    0.845   -0.584    0.651   -0.941   -0.494    1.148    0.623
 142.15   14.002   14.014   14.037    0.575   -0.808   -0.998    0.575   -0.808    0.806   -0.574   -0.465    0.990    0.547
 142.20   13.755   13.756   13.820    0.179   -1.326   -1.245    0.179   -1.326    1.650   -0.223   -0.237    1.670    0.841
 142.25   13.952   13.952   14.022   -0.018   -1.395   -1.048   -0.018   -1.395    1.461    0.019    0.025    1.521    0.731
 142.30   13.730   13.732   13.780    0.232   -1.142   -1.270    0.232   -1.142    1.450   -0.294   -0.265    1.485    0.752
 142.35   13.987   13.987   14.010   -0.054   -0.813   -1.013   -0.054   -0.813    0.824    0.055    0.044    0.845    0.413
 142.40   13.571   13.575   13.608   -0.340   -0.947   -1.429   -0.340   -0.947    1.354    0.485    0.322    1.528    0.737
 142.45   13.490   13.490   13.503    0.014   -0.599   -1.510    0.014   -0.599    0.905   -0.022   -0.009    1.320    0.453
 142.50   13.698   13.698   13.712    0.022   -0.616   -1.302    0.022   -0.616    0.802   -0.029   -0.014    1.038    0.401
 142.55   13.760   13.762   13.768    0.212   -0.410   -1.240    0.212   -0.410    0.508   -0.262   -0.087    0.875    0.289
 142.60   14.004   14.005   14.008    0.145   -0.324   -0.996    0.145   -0.324    0.323   -0.144   -0.047    0.559    0.178
 142.65   14.044   14.055   14.064    0.549   -0.516   -0.956    0.549   -0.516    0.493   -0.525   -0.283    0.741    0.387
 142.70   13.873   13.878   13.914    0.397   -0.996   -1.127    0.397   -0.996    1.122   -0.448   -0.396    1.210    0.636
 142.75   14.169   14.170   14.197   -0.127   -0.876   -0.831   -0.127   -0.876    0.728    0.105    0.111    0.737    0.372
 142.80   14.308   14.309   14.346    0.135   -1.040   -0.692    0.135   -1.040    0.720   -0.094   -0.141    0.790    0.370
 142.85   14.224   14.226   14.248   -0.237   -0.792   -0.776   -0.237   -0.792    0.615    0.184    0.188    0.643    0.334
 142.90   14.253   14.254   14.268   -0.156   -0.641   -0.747   -0.156   -0.641    0.479    0.117    0.100    0.496    0.251
 142.95   14.154   14.154   14.164   -0.065   -0.525   -0.846   -0.065   -0.525    0.444    0.055    0.034    0.498    0.224
 143.00   13.885   13.885   13.886   -0.011   -0.193   -1.115   -0.011   -0.193    0.215    0.012    0.002    0.640    0.108
 143.05   14.010   14.012   14.012   -0.249    0.068   -0.990   -0.249    0.068   -0.067    0.247   -0.017    0.524    0.128
 143.10   13.611   13.614   13.615   -0.296   -0.126   -1.389   -0.296   -0.126    0.176    0.412    0.037    1.017    0.225
 143.15   13.361   13.376   13.376   -0.620    0.082   -1.639   -0.620    0.082   -0.134    1.016   -0.051    1.538    0.513
 143.20   13.223   13.247   13.248   -0.797   -0.140   -1.777   -0.797   -0.140    0.249    1.417    0.112    1.906    0.721
 143.25   13.500   13.528   13.528   -0.867   -0.068   -1.500   -0.867   -0.068    0.103    1.301    0.059    1.503    0.653
 143.30   13.556   13.560   13.564   -0.338   -0.344   -1.444   -0.338   -0.344    0.497    0.488    0.116    1.159    0.353
 143.35   13.369   13.372   13.373    0.278   -0.205   -1.631    0.278   -0.205    0.334   -0.453   -0.057    1.390    0.283
 143.40   13.315   13.318   13.327    0.297   -0.496   -1.685    0.297   -0.496    0.836   -0.501   -0.148    1.588    0.493
 143.45   13.361   13.364   13.366    0.274   -0.249   -1.639    0.274   -0.249    0.408   -0.449   -0.068    1.412    0.305
 143.50   13.164   13.166   13.166    0.223   -0.046   -1.836    0.223   -0.046    0.084   -0.409   -0.010    1.711    0.209
 143.55   13.102   13.103   13.103   -0.112   -0.040   -1.898   -0.112   -0.040    0.075    0.213    0.004    1.808    0.113
 143.60   13.098   13.107   13.107   -0.477    0.035   -1.902   -0.477    0.035   -0.066    0.907   -0.017    1.923    0.455
 143.65   13.241   13.247   13.250   -0.406    0.272   -1.759   -0.406    0.272   -0.478    0.714   -0.110    1.667    0.433
 143.70   13.281   13.282   13.282    0.113    0.134   -1.719    0.113    0.134   -0.231   -0.193    0.015    1.493    0.151
 143.75   13.365   13.365   13.365    0.065   -0.113   -1.635    0.065   -0.113    0.185   -0.107   -0.007    1.346    0.107
 143.80   13.296   13.299   13.300    0.308   -0.156   -1.704    0.308   -0.156    0.266   -0.525   -0.048    1.512    0.295
 143.85   13.359   13.377   13.377    0.689    0.017   -1.641    0.689    0.017   -0.028   -1.130    0.012    1.583    0.565
 143.90   13.426   13.434   13.434    0.474   -0.043   -1.574    0.474   -0.043    0.068   -0.747   -0.021    1.353    0.375
 143.95   13.138   13.142   13.147    0.336    0.341   -1.862    0.336    0.341   -0.635   -0.625    0.114    1.848    0.449
 144.00   13.087   13.093   13.100    0.380    0.418   -1.913    0.380    0.418   -0.800   -0.726    0.159    1.988    0.546
 144.05   13.340   13.341   13.341    0.183    0.075   -1.660    0.183    0.075   -0.124   -0.304    0.014    1.397    0.164
 144.10   13.208   13.219   13.219    0.533   -0.134   -1.792    0.533   -0.134    0.239   -0.956   -0.071    1.757    0.494
 144.15   13.186   13.213   13.216    0.842   -0.300   -1.814    0.842   -0.300    0.544   -1.527   -0.252    2.045    0.820
