   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
  71.60   18.829   18.839   18.840   -0.613    0.117    0.829   -0.613    0.117    0.097   -0.508   -0.072    0.538    0.261
  71.65   18.680   18.684   18.684   -0.365   -0.095    0.680   -0.365   -0.095   -0.064   -0.248    0.035    0.302    0.129
  71.70   18.804   18.808   18.809   -0.361    0.200    0.804   -0.361    0.200    0.161   -0.291   -0.072    0.409    0.170
  71.75   18.805   18.808   18.813   -0.358    0.428    0.805   -0.358    0.428    0.344   -0.288   -0.153    0.479    0.237
  71.80   18.802   18.802   18.802   -0.036   -0.045    0.802   -0.036   -0.045   -0.036   -0.029    0.002    0.324    0.023
  71.85   18.944   18.944   18.945   -0.076   -0.182    0.944   -0.076   -0.182   -0.172   -0.072    0.014    0.465    0.094
  71.90   19.039   19.039   19.040    0.002   -0.195    1.039    0.002   -0.195   -0.203    0.002   -0.000    0.559    0.101
  71.95   18.977   18.977   18.977    0.117   -0.015    0.977    0.117   -0.015   -0.015    0.115   -0.002    0.484    0.058
  72.00   19.208   19.208   19.210    0.061    0.238    1.208    0.061    0.238    0.287    0.073    0.014    0.760    0.149
  72.05   19.587   19.587   19.587    0.092    0.127    1.587    0.092    0.127    0.202    0.147    0.012    1.271    0.125
  72.10   19.568   19.568   19.571   -0.039    0.362    1.568   -0.039    0.362    0.568   -0.062   -0.014    1.296    0.286
  72.15   19.503   19.507   19.518    0.381    0.656    1.503    0.381    0.656    0.986    0.573    0.250    1.418    0.584
  72.20   19.458   19.465   19.486    0.539    0.908    1.458    0.539    0.908    1.323    0.785    0.489    1.620    0.807
  72.25   19.717   19.735   19.749    0.832    0.768    1.717    0.832    0.768    1.318    1.429    0.639    2.115    1.023
  72.30   19.856   19.866   19.878    0.628    0.681    1.856    0.628    0.681    1.265    1.167    0.428    2.153    0.887
  72.35   19.740   19.746   19.759    0.504    0.721    1.740    0.504    0.721    1.254    0.877    0.364    1.900    0.787
  72.40   19.569   19.573   19.582    0.360    0.595    1.569    0.360    0.595    0.934    0.565    0.214    1.473    0.556
  72.45   19.739   19.750   19.756    0.668    0.474    1.739    0.668    0.474    0.824    1.162    0.317    1.847    0.730
  72.50   19.914   19.924   19.942    0.619    0.852    1.914    0.619    0.852    1.631    1.184    0.527    2.387    1.042
  72.55   19.704   19.714   19.722    0.617    0.576    1.704    0.617    0.576    0.981    1.051    0.355    1.808    0.741
  72.60   19.753   19.755   19.767    0.302    0.679    1.753    0.302    0.679    1.190    0.530    0.205    1.813    0.659
  72.65   19.805   19.807   19.821    0.251    0.753    1.805    0.251    0.753    1.360    0.454    0.189    1.945    0.723
  72.70   19.725   19.741   19.759    0.774    0.859    1.725    0.774    0.859    1.483    1.335    0.665    2.157    1.052
  72.75   19.635   19.646   19.656    0.671    0.623    1.635    0.671    0.623    1.019    1.097    0.418    1.756    0.777
  72.80   19.707   19.719   19.726    0.707    0.499    1.707    0.707    0.499    0.852    1.207    0.353    1.831    0.759
  72.85   19.770   19.786   19.790    0.791    0.400    1.770    0.791    0.400    0.708    1.400    0.316    1.959    0.800
  72.90   19.560   19.574   19.580    0.736    0.480    1.560    0.736    0.480    0.748    1.149    0.353    1.604    0.708
  72.95   19.762   19.775   19.778    0.738    0.322    1.762    0.738    0.322    0.568    1.301    0.238    1.876    0.720
  73.00   20.148   20.159   20.160    0.657    0.164    2.148    0.657    0.164    0.351    1.411    0.107    2.537    0.729
  73.05   19.907   19.917   19.917    0.627   -0.097    1.907    0.627   -0.097   -0.184    1.196   -0.061    2.020    0.606
  73.10   19.922   19.931   19.931    0.585    0.025    1.922    0.585    0.025    0.049    1.125    0.015    2.018    0.563
  73.15   20.043   20.055   20.055    0.678   -0.108    2.043    0.678   -0.108   -0.221    1.386   -0.073    2.323    0.703
  73.20   20.115   20.117   20.119    0.294   -0.303    2.115    0.294   -0.303   -0.640    0.621   -0.089    2.325    0.448
  73.25   19.941   19.942   19.943    0.231    0.220    1.941    0.231    0.220    0.427    0.449    0.051    1.934    0.311
  73.30   20.193   20.196   20.196    0.341    0.143    2.193    0.341    0.143    0.313    0.747    0.049    2.472    0.406
  73.35   20.254   20.258   20.258    0.395    0.046    2.254    0.395    0.046    0.104    0.889    0.018    2.619    0.448
  73.40   20.351   20.352   20.353    0.103    0.256    2.351    0.103    0.256    0.602    0.243    0.026    2.803    0.325
  73.45   20.383   20.383   20.384    0.026    0.229    2.383    0.026    0.229    0.545    0.063    0.006    2.866    0.274
  73.50   20.138   20.139   20.139    0.167    0.003    2.138    0.167    0.003    0.006    0.357    0.001    2.299    0.179
  73.55   20.318   20.319   20.322    0.100   -0.371    2.318    0.100   -0.371   -0.861    0.232   -0.037    2.762    0.446
  73.60   20.475   20.475   20.480    0.023   -0.455    2.475    0.023   -0.455   -1.126    0.057   -0.011    3.167    0.564
  73.65   20.559   20.559   20.562   -0.103   -0.331    2.559   -0.103   -0.331   -0.847   -0.263    0.034    3.335    0.444
  73.70   20.615   20.616   20.616   -0.085   -0.017    2.615   -0.085   -0.017   -0.045   -0.223    0.001    3.424    0.114
  73.75   20.374   20.375   20.376   -0.187    0.198    2.374   -0.187    0.198    0.471   -0.443   -0.037    2.856    0.324
  73.80   20.267   20.269   20.271   -0.265    0.292    2.267   -0.265    0.292    0.661   -0.601   -0.077    2.647    0.449
  73.85   19.833   19.845   19.848   -0.702    0.308    1.833   -0.702    0.308    0.565   -1.287   -0.217    1.974    0.711
  73.90   19.714   19.723   19.725   -0.611    0.242    1.714   -0.611    0.242    0.415   -1.047   -0.148    1.684    0.568
  73.95   19.760   19.774   19.775   -0.766   -0.114    1.760   -0.766   -0.114   -0.201   -1.349    0.088    1.848    0.683
  74.00   19.670   19.680   19.681   -0.635   -0.122    1.670   -0.635   -0.122   -0.204   -1.060    0.078    1.603    0.541
  74.05   19.303   19.309   19.309   -0.500   -0.007    1.303   -0.500   -0.007   -0.009   -0.652    0.003    0.974    0.326
  74.10   19.094   19.103   19.103   -0.596   -0.078    1.094   -0.596   -0.078   -0.085   -0.652    0.046    0.779    0.330
  74.15   19.275   19.285   19.288   -0.640   -0.289    1.275   -0.640   -0.289   -0.369   -0.816    0.185    1.059    0.457
  74.20   19.427   19.448   19.448   -0.915    0.086    1.427   -0.915    0.086    0.123   -1.305   -0.079    1.440    0.657
  74.25   19.452   19.479   19.481   -1.032    0.254    1.452   -1.032    0.254    0.369   -1.498   -0.262    1.619    0.783
  74.30   19.489   19.526   19.527   -1.204    0.117    1.489   -1.204    0.117    0.174   -1.793   -0.140    1.841    0.904
  74.35   19.420   19.454   19.454   -1.153    0.064    1.420   -1.153    0.064    0.091   -1.638   -0.074    1.675    0.821
  74.40   19.427   19.456   19.457   -1.061   -0.103    1.427   -1.061   -0.103   -0.147   -1.515    0.109    1.587    0.763
  74.45   19.525   19.544   19.546   -0.866   -0.263    1.525   -0.866   -0.263   -0.400   -1.321    0.228    1.572    0.700
  74.50   19.417   19.439   19.448   -0.908   -0.609    1.417   -0.908   -0.609   -0.863   -1.288    0.553    1.602    0.823
  74.55   19.648   19.662   19.669   -0.748   -0.501    1.648   -0.748   -0.501   -0.826   -1.234    0.375    1.764    0.765
  74.60   19.541   19.561   19.564   -0.889   -0.328    1.541   -0.889   -0.328   -0.505   -1.370    0.292    1.636    0.745
  74.65   19.679   19.699   19.700   -0.873   -0.235    1.679   -0.873   -0.235   -0.395   -1.466    0.205    1.819    0.766
  74.70   19.654   19.666   19.666   -0.697   -0.095    1.654   -0.697   -0.095   -0.158   -1.152    0.067    1.615    0.583
  74.75   19.637   19.640   19.640   -0.337   -0.014    1.637   -0.337   -0.014   -0.024   -0.551    0.005    1.397    0.276
  74.80   19.686   19.694   19.694   -0.562    0.121    1.686   -0.562    0.121    0.205   -0.948   -0.068    1.587    0.486
  74.85   19.753   19.761   19.761   -0.554    0.103    1.753   -0.554    0.103    0.181   -0.971   -0.057    1.695    0.495
  74.90   19.573   19.584   19.584   -0.644    0.037    1.573   -0.644    0.037    0.058   -1.014   -0.024    1.446    0.508
  74.95   19.495   19.502   19.503   -0.552   -0.034    1.495   -0.552   -0.034   -0.051   -0.826    0.019    1.270    0.414
  75.00   19.332   19.339   19.340   -0.511    0.195    1.332   -0.511    0.195    0.260   -0.680   -0.100    1.037    0.368
  75.05   19.036   19.047   19.048   -0.635    0.202    1.036   -0.635    0.202    0.209   -0.658   -0.128    0.759    0.351
  75.10   19.158   19.163   19.163   -0.447    0.040    1.158   -0.447    0.040    0.046   -0.518   -0.018    0.771    0.260
  75.15   19.062   19.063   19.063   -0.238   -0.054    1.062   -0.238   -0.054   -0.058   -0.253    0.013    0.593    0.130
  75.20   19.175   19.176   19.177   -0.174    0.170    1.175   -0.174    0.170    0.200   -0.205   -0.030    0.720    0.144
  75.25   19.160   19.162   19.162   -0.233   -0.153    1.160   -0.233   -0.153   -0.177   -0.270    0.036    0.712    0.163
  75.30   19.194   19.194   19.194    0.144    0.114    1.194    0.144    0.114    0.136    0.171    0.016    0.729    0.110
  75.35   19.397   19.397   19.400    0.103    0.311    1.397    0.103    0.311    0.435    0.144    0.032    1.029    0.229
  75.40   19.206   19.206   19.210   -0.072    0.403    1.206   -0.072    0.403    0.486   -0.087   -0.029    0.811    0.247
  75.45   19.163   19.163   19.165   -0.079    0.304    1.163   -0.079    0.304    0.354   -0.092   -0.024    0.725    0.183
  75.50   19.349   19.349   19.355    0.115    0.488    1.349    0.115    0.488    0.658    0.155    0.056    1.035    0.339
  75.55   19.214   19.214   19.229   -0.109    0.754    1.214   -0.109    0.754    0.915   -0.133   -0.082    1.027    0.464
  75.60   18.952   18.952   18.968    0.132    0.759    0.952    0.132    0.759    0.723    0.125    0.100    0.750    0.370
  75.65   19.098   19.098   19.113    0.174    0.754    1.098    0.174    0.754    0.827    0.192    0.132    0.902    0.430
  75.70   18.911   18.912   18.932   -0.162    0.869    0.911   -0.162    0.869    0.792   -0.148   -0.141    0.806    0.409
  75.75   18.863   18.865   18.873    0.245    0.548    0.863    0.245    0.548    0.473    0.212    0.135    0.553    0.268
  75.80   18.435   18.436   18.444    0.198    0.545    0.435    0.198    0.545    0.237    0.086    0.108    0.263    0.137
  75.85   18.396   18.397   18.401    0.204    0.395    0.396    0.204    0.395    0.156    0.081    0.080    0.177    0.097
  75.90   18.524   18.524   18.525    0.032    0.162    0.524    0.032    0.162    0.085    0.017    0.005    0.151    0.043
  75.95   18.639   18.640   18.652    0.116    0.664    0.639    0.116    0.664    0.425    0.074    0.077    0.432    0.219
  76.00   18.639   18.642   18.652    0.353    0.612    0.639    0.353    0.612    0.391    0.225    0.216    0.453    0.250
  76.05   18.549   18.549   18.557   -0.042    0.531    0.549   -0.042    0.531    0.292   -0.023   -0.022    0.293    0.147
  76.10   18.664   18.664   18.672    0.026    0.529    0.664    0.026    0.529    0.351    0.018    0.014    0.361    0.176
  76.15   18.804   18.804   18.813    0.052    0.568    0.804    0.052    0.568    0.457    0.042    0.029    0.486    0.230
  76.20   18.635   18.635   18.637   -0.073    0.309    0.635   -0.073    0.309    0.196   -0.046   -0.023    0.252    0.101
  76.25   18.882   18.883   18.887    0.240    0.399    0.882    0.240    0.399    0.352    0.211    0.096    0.497    0.211
  76.30   18.970   18.972   18.980    0.277    0.551    0.970    0.277    0.551    0.534    0.269    0.153    0.660    0.308
  76.35   19.035   19.037   19.038    0.276    0.166    1.035    0.276    0.166    0.172    0.286    0.046    0.588    0.168
  76.40   19.347   19.347   19.348    0.062    0.235    1.347    0.062    0.235    0.316    0.084    0.015    0.936    0.164
  76.45   19.222   19.224   19.225    0.309    0.144    1.222    0.309    0.144    0.176    0.377    0.044    0.804    0.209
  76.50   19.287   19.296   19.296    0.564    0.039    1.287    0.564    0.039    0.050    0.726    0.022    0.988    0.364
  76.55   19.246   19.250   19.250    0.377    0.077    1.246    0.377    0.077    0.096    0.470    0.029    0.850    0.240
  76.60   19.114   19.115   19.116    0.252    0.082    1.114    0.252    0.082    0.091    0.281    0.021    0.655    0.148
  76.65   18.916   18.920   18.922    0.357    0.293    0.916    0.357    0.293    0.268    0.327    0.105    0.527    0.218
  76.70   18.646   18.648   18.648    0.207   -0.056    0.646    0.207   -0.056   -0.036    0.134   -0.012    0.232    0.070
  76.75   18.743   18.743   18.745    0.087   -0.287    0.743    0.087   -0.287   -0.213    0.064   -0.025    0.321    0.112
  76.80   18.563   18.564   18.566    0.137   -0.296    0.563    0.137   -0.296   -0.167    0.077   -0.041    0.212    0.094
  76.85   18.801   18.803   18.810    0.254   -0.547    0.801    0.254   -0.547   -0.438    0.203   -0.139    0.502    0.251
  76.90   18.733   18.736   18.738    0.342   -0.254    0.733    0.342   -0.254   -0.186    0.250   -0.087    0.359    0.162
  76.95   18.655   18.658   18.659    0.337   -0.233    0.655    0.337   -0.233   -0.152    0.221   -0.078    0.298    0.140
  77.00   18.720   18.722   18.724    0.255   -0.306    0.720    0.255   -0.306   -0.220    0.184   -0.078    0.338    0.149
  77.05   18.849   18.851   18.859    0.292   -0.548    0.849    0.292   -0.548   -0.465    0.248   -0.160    0.553    0.275
  77.10   18.804   18.809   18.816    0.449   -0.509    0.804    0.449   -0.509   -0.409    0.361   -0.228    0.553    0.296
  77.15   18.975   18.975   18.977    0.060   -0.300    0.975    0.060   -0.300   -0.292    0.058   -0.018    0.522    0.149
  77.20   19.173   19.173   19.178    0.060   -0.423    1.173    0.060   -0.423   -0.496    0.070   -0.025    0.780    0.251
  77.25   19.129   19.129   19.138    0.120   -0.584    1.129    0.120   -0.584   -0.660    0.135   -0.070    0.815    0.339
  77.30   19.047   19.047   19.055    0.020   -0.552    1.047    0.020   -0.552   -0.578    0.021   -0.011    0.701    0.289
  77.35   19.068   19.069   19.088    0.193   -0.854    1.068    0.193   -0.854   -0.913    0.206   -0.165    0.954    0.475
  77.40   19.171   19.171   19.189    0.054   -0.824    1.171    0.054   -0.824   -0.965    0.063   -0.044    1.027    0.484
  77.45   19.240   19.240   19.261   -0.062   -0.905    1.240   -0.062   -0.905   -1.122   -0.077    0.056    1.180    0.563
  77.50   18.935   18.935   18.953   -0.082   -0.814    0.935   -0.082   -0.814   -0.761   -0.077    0.067    0.772    0.384
  77.55   18.684   18.690   18.711   -0.453   -0.887    0.684   -0.453   -0.887   -0.607   -0.310    0.401    0.730    0.395
  77.60   18.562   18.573   18.589   -0.638   -0.761    0.562   -0.638   -0.761   -0.428   -0.359    0.485    0.651    0.370
  77.65   18.541   18.548   18.560   -0.536   -0.650    0.541   -0.536   -0.650   -0.352   -0.290    0.348    0.501    0.287
  77.70   18.632   18.642   18.653   -0.606   -0.641    0.632   -0.606   -0.641   -0.405   -0.383    0.388    0.588    0.339
  77.75   18.704   18.719   18.736   -0.749   -0.789    0.704   -0.749   -0.789   -0.556   -0.527    0.591    0.840    0.484
  77.80   18.924   18.937   18.948   -0.703   -0.641    0.924   -0.703   -0.641   -0.592   -0.650    0.451    0.880    0.494
  77.85   18.811   18.821   18.833   -0.603   -0.667    0.811   -0.603   -0.667   -0.541   -0.489    0.402    0.733    0.416
  77.90   18.915   18.922   18.929   -0.521   -0.523    0.915   -0.521   -0.523   -0.479   -0.477    0.273    0.691    0.364
  77.95   19.056   19.056   19.077   -0.124   -0.884    1.056   -0.124   -0.884   -0.933   -0.131    0.109    0.956    0.474
  78.00   19.069   19.071   19.093   -0.290   -0.901    1.069   -0.290   -0.901   -0.964   -0.310    0.261    1.020    0.523
  78.05   18.858   18.867   18.882   -0.563   -0.750    0.858   -0.563   -0.750   -0.644   -0.483    0.422    0.808    0.455
  78.10   18.905   18.924   18.945   -0.842   -0.892    0.905   -0.842   -0.892   -0.807   -0.762    0.751    1.162    0.670
  78.15   18.712   18.746   18.774   -1.126   -1.024    0.712   -1.126   -1.024   -0.730   -0.802    1.153    1.412    0.792
  78.20   18.602   18.624   18.647   -0.903   -0.922    0.602   -0.903   -0.922   -0.555   -0.544    0.833    1.014    0.570
  78.25   19.045   19.050   19.057   -0.451   -0.505    1.045   -0.451   -0.505   -0.528   -0.471    0.228    0.775    0.371
  78.30   18.938   18.939   18.942   -0.181   -0.325    0.938   -0.181   -0.325   -0.305   -0.169    0.059    0.509    0.177
  78.35   18.969   18.970   18.971   -0.186   -0.192    0.969   -0.186   -0.192   -0.186   -0.181    0.036    0.505    0.131
  78.40   18.835   18.842   18.845   -0.491   -0.372    0.835   -0.491   -0.372   -0.311   -0.410    0.183    0.539    0.273
  78.45   18.601   18.611   18.621   -0.616   -0.596    0.601   -0.616   -0.596   -0.358   -0.370    0.367    0.548    0.316
  78.50   18.792   18.796   18.805   -0.408   -0.578    0.792   -0.408   -0.578   -0.457   -0.323    0.235    0.563    0.304
  78.55   18.746   18.753   18.761   -0.525   -0.523    0.746   -0.525   -0.523   -0.390   -0.392    0.275    0.553    0.309
  78.60   18.554   18.564   18.577   -0.611   -0.685    0.554   -0.611   -0.685   -0.380   -0.339    0.419    0.575    0.329
  78.65   18.671   18.684   18.692   -0.722   -0.524    0.671   -0.722   -0.524   -0.351   -0.484    0.378    0.622    0.354
  78.70   18.887   18.908   18.914   -0.897   -0.472    0.887   -0.897   -0.472   -0.418   -0.795    0.423    0.906    0.497
  78.75   19.042   19.056   19.059   -0.733   -0.296    1.042   -0.733   -0.296   -0.308   -0.764    0.217    0.856    0.426
  78.80   18.724   18.728   18.730   -0.339   -0.273    0.724   -0.339   -0.273   -0.198   -0.246    0.093    0.357    0.164
  78.85   18.602   18.609   18.609   -0.514   -0.101    0.602   -0.514   -0.101   -0.061   -0.309    0.052    0.318    0.160
  78.90   18.690   18.705   18.705   -0.745    0.034    0.690   -0.745    0.034    0.024   -0.514   -0.025    0.516    0.258
  78.95   18.998   19.006   19.007   -0.562    0.120    0.998   -0.562    0.120    0.120   -0.561   -0.068    0.663    0.289
  79.00   19.103   19.108   19.109   -0.425   -0.188    1.103   -0.425   -0.188   -0.207   -0.469    0.080    0.716    0.259
  79.05   18.947   18.951   18.954   -0.386   -0.311    0.947   -0.386   -0.311   -0.295   -0.365    0.120    0.572    0.242
  79.10   18.757   18.759   18.764   -0.254   -0.443    0.757   -0.254   -0.443   -0.335   -0.192    0.112    0.417    0.201
  79.15   18.645   18.645   18.652   -0.075   -0.482    0.645   -0.075   -0.482   -0.311   -0.048    0.036    0.327    0.158
  79.20   18.813   18.814   18.814   -0.197   -0.090    0.813   -0.197   -0.090   -0.073   -0.160    0.018    0.354    0.089
  79.25   18.670   18.674   18.674   -0.394   -0.064    0.670   -0.394   -0.064   -0.043   -0.264    0.025    0.304    0.134
  79.30   18.307   18.315   18.318   -0.553   -0.304    0.307   -0.553   -0.304   -0.093   -0.170    0.168    0.246    0.128
  79.35   18.190   18.196   18.196   -0.484   -0.020    0.190   -0.484   -0.020   -0.004   -0.092    0.009    0.135    0.046
  79.40   18.242   18.245   18.246   -0.340   -0.170    0.242   -0.340   -0.170   -0.041   -0.082    0.058    0.102    0.054
  79.45   18.338   18.342   18.343   -0.377   -0.268    0.338   -0.377   -0.268   -0.090   -0.127    0.101    0.164    0.093
  79.50   18.281   18.282   18.282   -0.221   -0.100    0.281   -0.221   -0.100   -0.028   -0.062    0.022    0.069    0.036
  79.55   18.162   18.162   18.163   -0.171   -0.123    0.162   -0.171   -0.123   -0.020   -0.028    0.021    0.035    0.020
  79.60   17.963   17.963   17.963    0.072    0.000   -0.037    0.072    0.000   -0.000   -0.003    0.000    0.003    0.001
  79.65   17.923   17.925   17.926   -0.280    0.134   -0.077   -0.280    0.134   -0.010    0.022   -0.038    0.051    0.022
  79.70   17.829   17.832   17.836   -0.326    0.350   -0.171   -0.326    0.350   -0.060    0.056   -0.114    0.129    0.070
  79.75   17.685   17.708   17.710   -0.907    0.307   -0.315   -0.907    0.307   -0.097    0.286   -0.279    0.509    0.206
  79.80   17.849   17.870   17.876   -0.856    0.482   -0.151   -0.856    0.482   -0.073    0.129   -0.413    0.494    0.219
  79.85   17.950   17.965   17.965   -0.726    0.093   -0.050   -0.726    0.093   -0.005    0.036   -0.067    0.269    0.038
  79.90   17.822   17.844   17.845   -0.880   -0.192   -0.178   -0.880   -0.192    0.034    0.156    0.169    0.422    0.117
  79.95   18.049   18.052   18.052   -0.296    0.100    0.049   -0.296    0.100    0.005   -0.015   -0.030    0.050    0.017
  80.00   18.184   18.187   18.187   -0.322   -0.059    0.184   -0.322   -0.059   -0.011   -0.059    0.019    0.071    0.032
  80.05   18.056   18.059   18.059   -0.354    0.094    0.056   -0.354    0.094    0.005   -0.020   -0.033    0.069    0.020
  80.10   18.158   18.159   18.159   -0.150    0.183    0.158   -0.150    0.183    0.029   -0.024   -0.027    0.040    0.023
  80.15   18.286   18.286   18.287   -0.044    0.245    0.286   -0.044    0.245    0.070   -0.013   -0.011    0.072    0.036
  80.20   18.199   18.199   18.206   -0.123    0.477    0.199   -0.123    0.477    0.095   -0.024   -0.059    0.141    0.057
  80.25   18.397   18.397   18.410    0.133    0.693    0.397    0.133    0.693    0.275    0.053    0.092    0.328    0.147
  80.30   18.689   18.690   18.696    0.075    0.476    0.689    0.075    0.476    0.328    0.052    0.036    0.354    0.167
  80.35   18.722   18.722   18.724    0.044    0.261    0.722    0.044    0.261    0.188    0.032    0.012    0.296    0.096
  80.40   18.424   18.424   18.424   -0.046   -0.007    0.424   -0.046   -0.007   -0.003   -0.020    0.000    0.091    0.010
  80.45   18.377   18.378   18.378   -0.078   -0.038    0.377   -0.078   -0.038   -0.015   -0.029    0.003    0.075    0.016
  80.50   18.593   18.593   18.594    0.039    0.105    0.593    0.039    0.105    0.062    0.023    0.004    0.182    0.033
  80.55   18.373   18.377   18.379    0.378    0.288    0.373    0.378    0.288    0.107    0.141    0.109    0.182    0.104
  80.60   18.496   18.496   18.496    0.118    0.009    0.496    0.118    0.009    0.005    0.058    0.001    0.130    0.029
  80.65   18.682   18.688   18.688    0.454    0.029    0.682    0.454    0.029    0.020    0.309    0.013    0.336    0.155
  80.70   18.803   18.807   18.807    0.364   -0.086    0.803    0.364   -0.086   -0.069    0.292   -0.031    0.392    0.151
  80.75   18.789   18.790   18.790    0.065    0.037    0.789    0.065    0.037    0.029    0.052    0.002    0.314    0.030
  80.80   19.051   19.052   19.052   -0.224    0.042    1.051   -0.224    0.042    0.044   -0.235   -0.009    0.578    0.120
  80.85   19.008   19.009   19.010   -0.254    0.194    1.008   -0.254    0.194    0.195   -0.256   -0.049    0.559    0.163
  80.90   18.997   19.000   19.004   -0.339    0.342    0.997   -0.339    0.342    0.341   -0.339   -0.116    0.614    0.247
  80.95   19.194   19.198   19.198   -0.384    0.002    1.194   -0.384    0.002    0.002   -0.459   -0.001    0.786    0.229
  81.00   18.776   18.788   18.789   -0.646   -0.225    0.776   -0.646   -0.225   -0.174   -0.502    0.145    0.535    0.275
  81.05   18.839   18.844   18.847   -0.424   -0.330    0.839   -0.424   -0.330   -0.277   -0.356    0.140    0.497    0.236
  81.10   18.996   18.996   19.005   -0.146   -0.572    0.996   -0.146   -0.572   -0.569   -0.146    0.084    0.670    0.297
  81.15   18.777   18.777   18.784   -0.099   -0.509    0.777   -0.099   -0.509   -0.395   -0.077    0.050    0.436    0.203
  81.20   18.633   18.634   18.639   -0.149   -0.446    0.633   -0.149   -0.446   -0.282   -0.094    0.066    0.311    0.152
  81.25   18.646   18.647   18.659   -0.106   -0.671    0.646   -0.106   -0.671   -0.434   -0.068    0.071    0.439    0.222
  81.30   18.697   18.697   18.709   -0.017   -0.671    0.697   -0.017   -0.671   -0.468   -0.012    0.011    0.468    0.234
  81.35   18.949   18.949   18.959    0.059   -0.594    0.949    0.059   -0.594   -0.564    0.056   -0.035    0.628    0.284
  81.40   18.998   18.998   19.007    0.073   -0.567    0.998    0.073   -0.567   -0.566    0.072   -0.041    0.662    0.286
  81.45   19.111   19.111   19.124    0.025   -0.685    1.111    0.025   -0.685   -0.761    0.028   -0.017    0.852    0.381
  81.50   19.024   19.028   19.042   -0.413   -0.717    1.024   -0.413   -0.717   -0.734   -0.423    0.296    0.866    0.449
  81.55   18.993   18.996   19.005   -0.327   -0.593    0.993   -0.327   -0.593   -0.588   -0.324    0.193    0.722    0.350
  81.60   18.833   18.834   18.838   -0.224   -0.370    0.833   -0.224   -0.370   -0.309   -0.187    0.083    0.441    0.185
  81.65   18.876   18.876   18.884   -0.167   -0.526    0.876   -0.167   -0.526   -0.461   -0.147    0.088    0.536    0.246
  81.70   18.789   18.795   18.798   -0.466   -0.351    0.789   -0.466   -0.351   -0.277   -0.368    0.163    0.481    0.244
  81.75   19.014   19.018   19.018   -0.377   -0.145    1.014   -0.377   -0.145   -0.147   -0.382    0.055    0.596    0.207
  81.80   18.856   18.857   18.861   -0.207   -0.374    0.856   -0.207   -0.374   -0.320   -0.177    0.077    0.457    0.187
  81.85   18.753   18.761   18.771   -0.537   -0.634    0.753   -0.537   -0.634   -0.477   -0.405    0.341    0.629    0.356
  81.90   18.557   18.567   18.572   -0.630   -0.406    0.557   -0.630   -0.406   -0.226   -0.351    0.256    0.436    0.245
  81.95   18.320   18.331   18.333   -0.655   -0.250    0.320   -0.655   -0.250   -0.080   -0.210    0.164    0.297    0.139
  82.00   18.642   18.658   18.658   -0.768   -0.114    0.642   -0.768   -0.114   -0.073   -0.493    0.087    0.508    0.253
  82.05   18.495   18.515   18.516   -0.868   -0.169    0.495   -0.868   -0.169   -0.083   -0.430    0.146    0.513    0.231
  82.10   18.375   18.392   18.392   -0.791   -0.031    0.375   -0.791   -0.031   -0.012   -0.297    0.024    0.384    0.149
  82.15   18.487   18.504   18.505   -0.811    0.124    0.487   -0.811    0.124    0.060   -0.395   -0.100    0.455    0.206
  82.20   18.191   18.220   18.220   -1.018    0.165    0.191   -1.018    0.165    0.032   -0.194   -0.168    0.550    0.129
  82.25   18.230   18.255   18.256   -0.967    0.183    0.230   -0.967    0.183    0.042   -0.222   -0.177    0.510    0.144
  82.30   18.189   18.235   18.236   -1.299    0.140    0.189   -1.299    0.140    0.027   -0.245   -0.182    0.871    0.153
  82.35   18.157   18.219   18.220   -1.505   -0.216    0.157   -1.505   -0.216   -0.034   -0.236    0.325    1.168    0.201
  82.40   18.307   18.386   18.386   -1.695   -0.154    0.307   -1.695   -0.154   -0.047   -0.521    0.261    1.495    0.292
  82.45   18.430   18.488   18.489   -1.460   -0.184    0.430   -1.460   -0.184   -0.079   -0.628    0.269    1.175    0.344
  82.50   18.585   18.633   18.633   -1.337   -0.156    0.585   -1.337   -0.156   -0.091   -0.782    0.209    1.077    0.407
  82.55   18.688   18.735   18.737   -1.329   -0.275    0.688   -1.329   -0.275   -0.189   -0.915    0.365    1.158    0.501
  82.60   18.658   18.715   18.716   -1.465   -0.153    0.658   -1.465   -0.153   -0.101   -0.963    0.224    1.300    0.497
  82.65   18.666   18.734   18.734   -1.594    0.037    0.666   -1.594    0.037    0.025   -1.061   -0.059    1.492    0.531
  82.70   18.618   18.693   18.693   -1.675   -0.105    0.618   -1.675   -0.105   -0.065   -1.035    0.176    1.599    0.526
  82.75   18.686   18.759   18.759   -1.658   -0.130    0.686   -1.658   -0.130   -0.089   -1.137    0.216    1.618    0.580
  82.80   18.412   18.500   18.501   -1.808    0.089    0.412   -1.808    0.089    0.037   -0.745   -0.160    1.723    0.381
  82.85   18.493   18.563   18.564   -1.608   -0.167    0.493   -1.608   -0.167   -0.082   -0.793    0.268    1.429    0.420
  82.90   18.560   18.593   18.595   -1.111   -0.245    0.560   -1.111   -0.245   -0.137   -0.622    0.272    0.804    0.347
  82.95   18.563   18.583   18.583   -0.860   -0.182    0.563   -0.860   -0.182   -0.102   -0.484    0.156    0.545    0.259
  83.00   18.459   18.486   18.487   -1.004   -0.235    0.459   -1.004   -0.235   -0.108   -0.460    0.236    0.637    0.264
