   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
  28.20   13.560   13.925   13.925    3.164   -0.133   -3.440    3.164   -0.133    0.458  -10.884   -0.422   10.931    5.451
  28.25   13.551   13.938   13.939    3.264   -0.077   -3.449    3.264   -0.077    0.265  -11.258   -0.250   11.278    5.632
  28.30   13.730   14.080   14.083    3.123   -0.293   -3.270    3.123   -0.293    0.959  -10.214   -0.916   10.268    5.150
  28.35   13.966   14.161   14.175    2.338   -0.636   -3.034    2.338   -0.636    1.930   -7.094   -1.487    7.538    3.750
  28.40   13.865   14.089   14.114    2.501   -0.844   -3.135    2.501   -0.844    2.646   -7.839   -2.111    8.396    4.269
  28.45   13.858   14.181   14.181    3.006   -0.162   -3.142    3.006   -0.162    0.509   -9.443   -0.487    9.466    4.735
  28.50   13.770   14.096   14.096    3.011   -0.068   -3.230    3.011   -0.068    0.219   -9.724   -0.205    9.750    4.864
  28.55   13.839   14.227   14.245    3.302   -0.704   -3.161    3.302   -0.704    2.226  -10.437   -2.325   10.695    5.461
  28.60   14.223   14.550   14.557    3.066   -0.430   -2.777    3.066   -0.430    1.193   -8.514   -1.317    8.648    4.349
  28.65   14.604   14.879   14.885    2.846   -0.408   -2.396    2.846   -0.408    0.976   -6.819   -1.160    7.003    3.493
  28.70   14.499   14.776   14.776    2.847   -0.132   -2.501    2.847   -0.132    0.330   -7.119   -0.376    7.188    3.568
  28.75   14.673   14.901   14.903    2.598   -0.244   -2.327    2.598   -0.244    0.568   -6.045   -0.634    6.111    3.052
  28.80   15.056   15.356   15.356    3.020   -0.118   -1.944    3.020   -0.118    0.230   -5.870   -0.357    6.456    2.943
  28.85   14.999   15.204   15.206    2.492    0.202   -2.001    2.492    0.202   -0.404   -4.987    0.503    5.128    2.515
  28.90   14.654   14.955   14.964    2.985    0.521   -2.346    2.985    0.521   -1.223   -7.004    1.556    7.344    3.639
  28.95   14.032   14.330   14.331    2.909    0.112   -2.968    2.909    0.112   -0.334   -8.632    0.327    8.641    4.323
  29.00   14.163   14.401   14.403    2.606    0.235   -2.837    2.606    0.235   -0.665   -7.393    0.611    7.447    3.724
  29.05   14.220   14.533   14.534    3.000    0.108   -2.780    3.000    0.108   -0.302   -8.339    0.325    8.369    4.175
  29.10   14.505   14.797   14.799    2.927    0.213   -2.495    2.927    0.213   -0.532   -7.304    0.624    7.419    3.675
  29.15   14.777   15.025   15.025    2.718   -0.125   -2.223    2.718   -0.125    0.279   -6.042   -0.341    6.172    3.029
  29.20   15.172   15.472   15.495    3.032   -0.850   -1.828    3.032   -0.850    1.553   -5.543   -2.576    6.629    3.153
  29.25   14.727   15.012   15.012    2.911    0.063   -2.273    2.911    0.063   -0.143   -6.618    0.183    6.824    3.311
  29.30   14.494   14.797   14.814    2.980    0.701   -2.506    2.980    0.701   -1.757   -7.468    2.090    7.826    3.976
  29.35   14.619   14.899   14.909    2.875    0.553   -2.381    2.875    0.553   -1.316   -6.845    1.589    7.120    3.575
  29.40   14.068   14.296   14.300    2.544    0.339   -2.932    2.544    0.339   -0.994   -7.457    0.863    7.589    3.786
  29.45   13.891   14.153   14.161    2.713    0.476   -3.109    2.713    0.476   -1.481   -8.435    1.292    8.627    4.330
  29.50   14.301   14.638   14.648    3.122   -0.528   -2.699    3.122   -0.528    1.424   -8.427   -1.648    8.656    4.352
  29.55   14.000   14.336   14.359    3.086   -0.809   -3.000    3.086   -0.809    2.427   -9.258   -2.497    9.589    4.946
  29.60   13.873   14.183   14.183    2.949   -0.147   -3.127    2.949   -0.147    0.461   -9.224   -0.435    9.251    4.623
  29.65   14.368   14.673   14.679    2.980   -0.394   -2.632    2.980   -0.394    1.036   -7.845   -1.173    7.983    4.000
  29.70   14.373   14.688   14.689    3.021    0.202   -2.627    3.021    0.202   -0.530   -7.936    0.609    8.034    3.988
  29.75   14.415   14.655   14.663    2.638    0.507   -2.585    2.638    0.507   -1.311   -6.819    1.339    6.949    3.536
  29.80   14.235   14.459   14.479    2.534    0.772   -2.765    2.534    0.772   -2.134   -7.008    1.956    7.332    3.791
  29.85   14.246   14.341   14.350    1.656    0.507   -2.754    1.656    0.507   -1.395   -4.561    0.839    5.293    2.421
  29.90   13.702   13.848   13.858    2.001    0.546   -3.298    2.001    0.546   -1.802   -6.600    1.094    7.589    3.464
  29.95   13.889   14.073   14.084    2.271    0.567   -3.111    2.271    0.567   -1.763   -7.066    1.287    7.580    3.698
  30.00   13.914   14.046   14.076    1.922    0.913   -3.086    1.922    0.913   -2.819   -5.931    1.755    7.026    3.399
  30.05   13.774   13.983   14.011    2.407    0.874   -3.226    2.407    0.874   -2.820   -7.764    2.105    8.482    4.262
  30.10   13.906   14.069   14.098    2.132    0.898   -3.094    2.132    0.898   -2.777   -6.597    1.914    7.462    3.704
  30.15   14.419   14.666   14.696    2.680    0.944   -2.581    2.680    0.944   -2.436   -6.915    2.530    7.366    3.878
  30.20   14.192   14.395   14.407    2.406    0.590   -2.808    2.406    0.590   -1.656   -6.756    1.419    7.010    3.549
  30.25   14.088   14.277   14.277    2.318    0.066   -2.912    2.318    0.066   -0.192   -6.749    0.153    6.928    3.377
  30.30   14.523   14.765   14.768    2.659    0.303   -2.477    2.659    0.303   -0.751   -6.586    0.806    6.649    3.339
  30.35   14.658   14.899   14.903    2.669    0.350   -2.342    2.669    0.350   -0.819   -6.250    0.934    6.365    3.186
  30.40   14.563   14.751   14.768    2.348    0.704   -2.437    2.348    0.704   -1.716   -5.722    1.653    5.974    3.099
  30.45   14.348   14.528   14.535    2.286    0.452   -2.652    2.286    0.452   -1.199   -6.063    1.033    6.232    3.133
  30.50   14.032   14.236   14.236    2.404   -0.017   -2.968    2.404   -0.017    0.049   -7.133   -0.040    7.293    3.567
  30.55   14.027   14.156   14.156    1.913   -0.009   -2.973    1.913   -0.009    0.026   -5.687   -0.017    6.249    2.843
  30.60   14.413   14.502   14.502    1.600    0.119   -2.587    1.600    0.119   -0.309   -4.140    0.191    4.634    2.078
  30.65   14.438   14.484   14.489    1.157    0.361   -2.562    1.157    0.361   -0.924   -2.965    0.417    4.016    1.567
  30.70   14.213   14.270   14.270    1.269    0.133   -2.787    1.269    0.133   -0.372   -3.535    0.169    4.697    1.779
  30.75   14.009   14.045   14.048    1.010    0.261   -2.991    1.010    0.261   -0.781   -3.021    0.264    5.017    1.565
  30.80   13.895   13.906   13.907    0.552    0.155   -3.105    0.552    0.155   -0.481   -1.715    0.086    4.986    0.892
  30.85   13.605   13.605   13.611    0.057    0.406   -3.395    0.057    0.406   -1.378   -0.192    0.023    5.847    0.696
  30.90   13.450   13.454   13.454    0.324   -0.022   -3.550    0.324   -0.022    0.077   -1.151   -0.007    6.353    0.577
  30.95   13.359   13.366   13.373    0.429    0.433   -3.641    0.429    0.433   -1.577   -1.563    0.186    6.815    1.114
  31.00   13.764   13.777   13.788    0.595    0.573   -3.236    0.595    0.573   -1.853   -1.925    0.341    5.578    1.347
  31.05   13.930   13.950   13.975    0.758    0.832   -3.070    0.758    0.832   -2.554   -2.328    0.631    5.347    1.757
  31.10   13.986   14.036   14.043    1.193    0.431   -3.014    1.193    0.431   -1.298   -3.595    0.514    5.347    1.928
  31.15   14.057   14.148   14.161    1.600    0.619   -2.943    1.600    0.619   -1.822   -4.708    0.990    5.802    2.572
  31.20   14.013   14.177   14.186    2.153    0.489   -2.987    2.153    0.489   -1.460   -6.433    1.052    6.900    3.340
  31.25   13.974   14.070   14.081    1.636    0.555   -3.026    1.636    0.555   -1.681   -4.949    0.909    6.069    2.653
  31.30   13.974   14.092   14.104    1.815    0.589   -3.026    1.815    0.589   -1.782   -5.491    1.069    6.398    2.936
  31.35   13.966   14.061   14.067    1.630    0.417   -3.034    1.630    0.417   -1.266   -4.947    0.680    6.019    2.576
  31.40   14.210   14.265   14.268    1.244    0.299   -2.790    1.244    0.299   -0.833   -3.469    0.371    4.709    1.794
  31.45   14.292   14.368   14.370    1.476    0.228   -2.708    1.476    0.228   -0.619   -3.998    0.337    4.782    2.030
  31.50   14.461   14.519   14.519    1.296    0.060   -2.539    1.296    0.060   -0.152   -3.290    0.078    4.065    1.647
  31.55   14.772   14.803   14.803    0.956   -0.092   -2.228    0.956   -0.092    0.206   -2.130   -0.088    2.943    1.071
  31.60   14.609   14.652   14.656    1.122   -0.362   -2.391    1.122   -0.362    0.866   -2.683   -0.406    3.554    1.424
  31.65   14.341   14.427   14.430    1.574   -0.284   -2.659    1.574   -0.284    0.755   -4.185   -0.447    4.814    2.138
  31.70   14.271   14.342   14.342    1.421   -0.039   -2.729    1.421   -0.039    0.105   -3.877   -0.055    4.733    1.940
  31.75   14.168   14.239   14.249    1.417   -0.537   -2.832    1.417   -0.537    1.522   -4.014   -0.762    5.159    2.180
  31.80   13.794   13.881   13.896    1.550   -0.643   -3.206    1.550   -0.643    2.060   -4.969   -0.996    6.546    2.735
  31.85   13.710   13.868   13.876    2.089   -0.480   -3.290    2.089   -0.480    1.578   -6.873   -1.002    7.710    3.561
  31.90   13.937   14.085   14.088    2.042   -0.249   -3.063    2.042   -0.249    0.762   -6.254   -0.508    6.807    3.160
  31.95   14.087   14.166   14.166    1.490    0.024   -2.913    1.490    0.024   -0.069   -4.340    0.035    5.353    2.170
  32.00   14.267   14.370   14.373    1.717    0.269   -2.733    1.717    0.269   -0.736   -4.692    0.462    5.244    2.386
  32.05   13.996   14.160   14.160    2.146    0.118   -3.004    2.146    0.118   -0.354   -6.446    0.253    6.821    3.230
  32.10   14.466   14.544   14.548    1.501   -0.356   -2.534    1.501   -0.356    0.903   -3.804   -0.535    4.401    1.973
  32.15   14.794   14.836   14.848    1.124   -0.594   -2.206    1.124   -0.594    1.310   -2.480   -0.667    3.242    1.441
  32.20   14.821   14.886   14.889    1.390   -0.323   -2.179    1.390   -0.323    0.703   -3.029   -0.448    3.393    1.571
  32.25   14.874   14.922   14.955    1.195   -0.989   -2.126    1.195   -0.989    2.103   -2.541   -1.182    3.464    1.752
  32.30   15.050   15.087   15.102    1.067   -0.665   -1.950    1.067   -0.665    1.296   -2.081   -0.709    2.692    1.276
  32.35   15.287   15.313   15.325    0.896   -0.591   -1.713    0.896   -0.591    1.012   -1.534   -0.529    2.043    0.956
  32.40   15.473   15.485   15.498    0.620   -0.622   -1.527    0.620   -0.622    0.950   -0.946   -0.385    1.552    0.698
  32.45   15.409   15.415   15.423    0.406   -0.490   -1.591    0.406   -0.490    0.779   -0.647   -0.199    1.468    0.516
  32.50   15.496   15.498   15.498    0.208   -0.126   -1.504    0.208   -0.126    0.190   -0.313   -0.026    1.160    0.183
  32.55   15.889   15.889   15.890    0.086   -0.104   -1.111    0.086   -0.104    0.115   -0.095   -0.009    0.626    0.075
  32.60   15.680   15.681   15.682    0.207   -0.147   -1.320    0.207   -0.147    0.193   -0.274   -0.030    0.904    0.168
  32.65   15.362   15.368   15.369    0.444    0.132   -1.638    0.444    0.132   -0.216   -0.728    0.058    1.449    0.381
  32.70   15.347   15.368   15.369    0.805    0.085   -1.653    0.805    0.085   -0.141   -1.331    0.069    1.694    0.670
  32.75   15.446   15.478   15.479    0.991   -0.108   -1.554    0.991   -0.108    0.167   -1.540   -0.107    1.704    0.776
  32.80   15.328   15.357   15.357    0.935   -0.070   -1.672    0.935   -0.070    0.118   -1.563   -0.066    1.837    0.784
  32.85   15.496   15.526   15.527    0.973   -0.113   -1.504    0.973   -0.113    0.170   -1.464   -0.110    1.611    0.739
  32.90   15.548   15.567   15.569    0.759    0.258   -1.452    0.759    0.258   -0.374   -1.102    0.196    1.375    0.590
  32.95   15.414   15.481   15.488    1.433    0.471   -1.586    1.433    0.471   -0.747   -2.273    0.675    2.395    1.243
  33.00   15.250   15.311   15.326    1.371    0.667   -1.750    1.371    0.667   -1.168   -2.399    0.915    2.694    1.410
  33.05   15.170   15.210   15.216    1.103    0.428   -1.830    1.103    0.428   -0.784   -2.018    0.472    2.374    1.108
  33.10   15.393   15.450   15.455    1.325    0.381   -1.607    1.325    0.381   -0.613   -2.130    0.505    2.242    1.137
  33.15   14.775   14.851   14.852    1.506    0.176   -2.225    1.506    0.176   -0.392   -3.352    0.265    3.626    1.692
  33.20   14.695   14.727   14.733    0.958   -0.426   -2.305    0.958   -0.426    0.983   -2.209   -0.409    3.206    1.226
  33.25   14.680   14.751   14.768    1.448   -0.706   -2.320    1.448   -0.706    1.637   -3.359   -1.022    3.989    1.937
  33.30   14.441   14.527   14.532    1.579   -0.389   -2.559    1.579   -0.389    0.994   -4.041   -0.613    4.597    2.103
  33.35   14.632   14.717   14.717    1.579   -0.081   -2.368    1.579   -0.081    0.191   -3.740   -0.128    4.054    1.874
  33.40   14.744   14.814   14.818    1.438   -0.363   -2.256    1.438   -0.363    0.819   -3.244   -0.522    3.645    1.693
  33.45   14.966   15.033   15.033    1.416   -0.114   -2.034    1.416   -0.114    0.231   -2.879   -0.161    3.077    1.446
  33.50   14.863   14.954   14.956    1.654   -0.229   -2.137    1.654   -0.229    0.489   -3.535   -0.379    3.678    1.794
  33.55   15.096   15.204   15.204    1.806   -0.076   -1.904    1.806   -0.076    0.145   -3.439   -0.138    3.446    1.722
  33.60   15.401   15.470   15.484    1.452   -0.674   -1.599    1.452   -0.674    1.078   -2.321   -0.979    2.559    1.370
  33.65   15.384   15.456   15.467    1.491   -0.560   -1.616    1.491   -0.560    0.905   -2.408   -0.835    2.573    1.352
  33.70   15.312   15.357   15.364    1.178   -0.461   -1.688    1.178   -0.461    0.778   -1.988   -0.543    2.224    1.101
  33.75   15.294   15.344   15.346    1.236   -0.243   -1.706    1.236   -0.243    0.415   -2.109   -0.301    2.249    1.085
  33.80   15.123   15.158   15.168    1.043   -0.530   -1.877    1.043   -0.530    0.995   -1.957   -0.553    2.446    1.132
  33.85   15.414   15.458   15.462    1.175   -0.334   -1.586    1.175   -0.334    0.530   -1.864   -0.392    2.005    0.989
  33.90   15.371   15.453   15.479    1.587   -0.898   -1.629    1.587   -0.898    1.463   -2.585   -1.425    2.989    1.647
  33.95   15.201   15.287   15.319    1.627   -0.979   -1.799    1.627   -0.979    1.761   -2.927   -1.592    3.421    1.884
  34.00   15.380   15.451   15.471    1.478   -0.784   -1.620    1.478   -0.784    1.271   -2.395   -1.159    2.713    1.474
  34.05   15.817   15.897   15.948    1.592   -1.274   -1.183    1.592   -1.274    1.508   -1.883   -2.028    2.779    1.576
  34.10   15.567   15.622   15.652    1.309   -0.982   -1.433    1.309   -0.982    1.407   -1.876   -1.285    2.366    1.337
  34.15   15.512   15.565   15.603    1.275   -1.094   -1.488    1.275   -1.094    1.628   -1.897   -1.395    2.518    1.431
  34.20   15.487   15.536   15.564    1.236   -0.939   -1.513    1.236   -0.939    1.422   -1.871   -1.161    2.350    1.310
  34.25   15.639   15.678   15.716    1.094   -1.098   -1.361    1.094   -1.098    1.493   -1.489   -1.201    2.127    1.213
  34.30   15.917   15.936   15.972    0.773   -1.072   -1.083    0.773   -1.072    1.161   -0.837   -0.829    1.459    0.827
  34.35   16.517   16.559   16.590    1.175   -1.004   -0.483    1.175   -1.004    0.484   -0.567   -1.179    1.310    0.698
  34.40   16.499   16.551   16.578    1.317   -0.954   -0.501    1.317   -0.954    0.478   -0.660   -1.256    1.448    0.749
  34.45   16.512   16.561   16.588    1.279   -0.942   -0.488    1.279   -0.942    0.460   -0.625   -1.205    1.382    0.717
  34.50   16.952   16.999   17.003    1.271   -0.353   -0.048    1.271   -0.353    0.017   -0.061   -0.449    0.871    0.227
  34.55   17.071   17.092   17.094    0.851   -0.218    0.071    0.851   -0.218   -0.016    0.061   -0.186    0.389    0.098
  34.60   16.960   16.987   16.987    0.958   -0.142   -0.040    0.958   -0.142    0.006   -0.039   -0.136    0.470    0.071
  34.65   16.639   16.659   16.660    0.814   -0.197   -0.361    0.814   -0.197    0.071   -0.294   -0.160    0.416    0.171
  34.70   16.999   17.017   17.024    0.794   -0.468   -0.001    0.794   -0.468    0.001   -0.001   -0.371    0.425    0.186
  34.75   17.666   17.667   17.681    0.231   -0.701    0.666    0.231   -0.701   -0.467    0.154   -0.162    0.494    0.259
  34.80   17.416   17.417   17.429   -0.176   -0.669    0.416   -0.176   -0.669   -0.278   -0.073    0.118    0.325    0.155
  34.85   17.491   17.492   17.492    0.206   -0.054    0.491    0.206   -0.054   -0.027    0.101   -0.011    0.143    0.053
  34.90   17.831   17.833   17.834   -0.291   -0.117    0.831   -0.291   -0.117   -0.097   -0.242    0.034    0.394    0.132
  34.95   17.634   17.635   17.635    0.202   -0.016    0.634    0.202   -0.016   -0.010    0.128   -0.003    0.222    0.064
  35.00   17.566   17.575   17.576    0.564   -0.235    0.566    0.564   -0.235   -0.133    0.319   -0.132    0.346    0.185
  35.05   17.810   17.823   17.824    0.697    0.162    0.810    0.697    0.162    0.131    0.564    0.113    0.584    0.295
  35.10   18.033   18.048   18.048    0.737    0.084    1.033    0.737    0.084    0.087    0.761    0.062    0.808    0.384
  35.15   17.584   17.619   17.619    1.111   -0.020    0.584    1.111   -0.020   -0.012    0.649   -0.023    0.788    0.325
  35.20   17.572   17.604   17.607    1.057    0.358    0.572    1.057    0.358    0.205    0.605    0.378    0.786    0.371
  35.25   17.676   17.701   17.703    0.952    0.214    0.676    0.952    0.214    0.145    0.643    0.204    0.704    0.345
  35.30   17.829   17.852   17.856    0.907   -0.402    0.829    0.907   -0.402   -0.333    0.752   -0.365    0.836    0.450
  35.35   17.886   17.903   17.903    0.798   -0.055    0.886    0.798   -0.055   -0.049    0.707   -0.044    0.712    0.355
  35.40   18.158   18.169   18.177    0.634    0.556    1.158    0.634    0.556    0.644    0.733    0.352    1.025    0.519
  35.45   17.997   17.997   17.997    0.030   -0.074    0.997    0.030   -0.074   -0.074    0.030   -0.002    0.500    0.040
  35.50   17.404   17.404   17.405   -0.019    0.193    0.404   -0.019    0.193    0.078   -0.008   -0.004    0.100    0.039
  35.55   17.547   17.551   17.557    0.353    0.474    0.547    0.353    0.474    0.259    0.193    0.167    0.324    0.182
  35.60   17.556   17.557   17.557    0.159    0.087    0.556    0.159    0.087    0.048    0.089    0.014    0.171    0.051
  35.65   17.013   17.015   17.015    0.196    0.079    0.013    0.196    0.079    0.001    0.003    0.016    0.022    0.008
  35.70   16.624   16.634   16.637    0.561    0.322   -0.376    0.561    0.322   -0.121   -0.211    0.181    0.280    0.152
  35.75   17.136   17.144   17.153    0.509    0.554    0.136    0.509    0.554    0.076    0.069    0.282    0.293    0.150
  35.80   17.373   17.381   17.394    0.537    0.654    0.373    0.537    0.654    0.244    0.200    0.351    0.427    0.236
  35.85   17.459   17.482   17.489    0.897    0.512    0.459    0.897    0.512    0.235    0.411    0.459    0.638    0.330
  35.90   16.962   16.988   16.989    0.939    0.174   -0.038    0.939    0.174   -0.007   -0.036    0.164    0.457    0.084
  35.95   16.978   17.016   17.025    1.136    0.535   -0.022    1.136    0.535   -0.012   -0.024    0.608    0.789    0.304
  36.00   17.040   17.091   17.097    1.322    0.424    0.040    1.322    0.424    0.017    0.053    0.560    0.964    0.282
  36.05   17.587   17.619   17.633    1.072    0.685    0.587    1.072    0.685    0.402    0.629    0.734    0.981    0.524
  36.10   17.034   17.070   17.079    1.095    0.550    0.034    1.095    0.550    0.019    0.038    0.602    0.752    0.302
  36.15   16.729   16.743   16.759    0.693    0.739   -0.271    0.693    0.739   -0.201   -0.188    0.512    0.550    0.291
  36.20   16.662   16.674   16.699    0.632    0.903   -0.338    0.632    0.903   -0.305   -0.213    0.571    0.665    0.341
  36.25   16.650   16.650   16.674    0.004    0.897   -0.350    0.004    0.897   -0.314   -0.001    0.003    0.464    0.157
  36.30   16.447   16.449   16.499   -0.263    1.282   -0.553   -0.263    1.282   -0.708    0.146   -0.338    1.009    0.399
  36.35   16.449   16.449   16.490    0.120    1.161   -0.551    0.120    1.161   -0.640   -0.066    0.140    0.833    0.329
  36.40   16.584   16.584   16.639    0.119    1.344   -0.416    0.119    1.344   -0.559   -0.049    0.159    0.997    0.292
  36.45   16.259   16.260   16.309   -0.142    1.260   -0.741   -0.142    1.260   -0.934    0.105   -0.179    1.079    0.478
  36.50   16.200   16.204   16.298    0.375    1.745   -0.800    0.375    1.745   -1.396   -0.300    0.655    1.914    0.786
  36.55   16.300   16.315   16.373    0.711    1.375   -0.700    0.711    1.375   -0.963   -0.498    0.978    1.444    0.730
  36.60   16.418   16.449   16.471    1.010    0.854   -0.582    1.010    0.854   -0.497   -0.588    0.862    1.044    0.578
  36.65   16.580   16.616   16.677    1.088    1.431   -0.420    1.088    1.431   -0.601   -0.457    1.558    1.705    0.866
  36.70   16.870   16.878   16.901    0.534    0.888   -0.130    0.534    0.888   -0.116   -0.070    0.475    0.546    0.247
  36.75   16.796   16.828   16.847    1.041    0.802   -0.204    1.041    0.802   -0.164   -0.212    0.835    0.884    0.438
  36.80   16.698   16.711   16.719    0.661    0.510   -0.302    0.661    0.510   -0.154   -0.200    0.337    0.394    0.210
  36.85   17.255   17.267   17.271    0.651    0.367    0.255    0.651    0.367    0.094    0.166    0.239    0.312    0.153
  36.90   17.475   17.490   17.495    0.731    0.412    0.475    0.731    0.412    0.195    0.347    0.301    0.465    0.250
  36.95   17.389   17.416   17.423    0.969    0.501    0.389    0.969    0.501    0.195    0.376    0.485    0.670    0.322
  37.00   17.777   17.793   17.825    0.738    1.081    0.777    0.738    1.081    0.840    0.574    0.798    1.159    0.646
  37.05   17.488   17.492   17.551    0.366    1.432    0.488    0.366    1.432    0.699    0.179    0.524    1.212    0.446
  37.10   17.193   17.216   17.245    0.904    0.994    0.193    0.904    0.994    0.191    0.174    0.899    0.921    0.468
  37.15   17.298   17.345   17.405    1.277    1.449    0.298    1.277    1.449    0.431    0.380    1.851    1.910    0.969
  37.20   16.871   16.900   16.993    0.986    1.777   -0.129    0.986    1.777   -0.229   -0.127    1.752    2.073    0.886
  37.25   16.603   16.626   16.681    0.883    1.355   -0.397    0.883    1.355   -0.538   -0.351    1.197    1.387    0.679
  37.30   16.378   16.407   16.441    0.982    1.050   -0.622    0.982    1.050   -0.653   -0.611    1.031    1.227    0.682
  37.35   16.234   16.260   16.278    0.921    0.766   -0.766    0.921    0.766   -0.587   -0.705    0.705    1.010    0.579
  37.40   16.125   16.166   16.170    1.155    0.376   -0.875    1.155    0.376   -0.329   -1.011    0.434    1.121    0.574
  37.45   16.372   16.439   16.439    1.488    0.019   -0.628    1.488    0.019   -0.012   -0.934    0.028    1.304    0.467
  37.50   16.296   16.364   16.375    1.499    0.585   -0.704    1.499    0.585   -0.412   -1.056    0.877    1.543    0.716
  37.55   16.183   16.222   16.233    1.125    0.599   -0.817    1.125    0.599   -0.489   -0.919    0.674    1.146    0.620
  37.60   16.271   16.300   16.310    0.978    0.563   -0.729    0.978    0.563   -0.410   -0.713    0.550    0.902    0.495
  37.65   15.990   16.056   16.066    1.454    0.565   -1.010    1.454    0.565   -0.571   -1.469    0.822    1.728    0.889
  37.70   15.586   15.653   15.669    1.439    0.713   -1.414    1.439    0.713   -1.008   -2.034    1.026    2.288    1.246
  37.75   16.021   16.074   16.079    1.299    0.417   -0.979    1.299    0.417   -0.409   -1.272    0.542    1.410    0.721
  37.80   16.362   16.399   16.403    1.100    0.382   -0.638    1.100    0.382   -0.244   -0.702    0.420    0.882    0.427
  37.85   16.489   16.546   16.547    1.374    0.219   -0.511    1.374    0.219   -0.112   -0.702    0.301    1.098    0.386
  37.90   16.325   16.383   16.388    1.376    0.414   -0.675    1.376    0.414   -0.280   -0.930    0.570    1.261    0.563
  37.95   16.323   16.351   16.356    0.953    0.419   -0.677    0.953    0.419   -0.284   -0.645    0.399    0.771    0.405
  38.00   15.885   15.906   15.912    0.816    0.435   -1.115    0.816    0.435   -0.485   -0.910    0.355    1.050    0.545
  38.05   15.606   15.675   15.697    1.470    0.834   -1.394    1.470    0.834   -1.163   -2.048    1.226    2.399    1.328
  38.10   15.439   15.536   15.550    1.735    0.650   -1.561    1.735    0.650   -1.016   -2.709    1.128    2.935    1.552
  38.15   15.750   15.836   15.861    1.653    0.879   -1.250    1.653    0.879   -1.098   -2.067    1.452    2.534    1.377
  38.20   15.352   15.468   15.519    1.892    1.254   -1.648    1.892    1.254   -2.066   -3.117    2.371    3.933    2.214
  38.25   15.202   15.326   15.393    1.949    1.430   -1.798    1.949    1.430   -2.571   -3.505    2.786    4.538    2.582
  38.30   15.799   15.933   15.982    2.062    1.246   -1.201    2.062    1.246   -1.496   -2.476    2.569    3.623    1.934
  38.35   15.503   15.571   15.609    1.457    1.089   -1.497    1.457    1.089   -1.631   -2.181    1.587    2.775    1.576
  38.40   15.738   15.846   15.890    1.847    1.188   -1.262    1.847    1.188   -1.499   -2.331    2.194    3.208    1.767
  38.45   15.762   15.879   15.978    1.926    1.770   -1.238    1.926    1.770   -2.192   -2.384    3.409    4.187    2.351
  38.50   15.583   15.677   15.741    1.712    1.412   -1.417    1.712    1.412   -2.000   -2.425    2.417    3.466    1.983
  38.55   15.433   15.465   15.485    1.000    0.787   -1.567    1.000    0.787   -1.233   -1.567    0.787    2.038    1.072
  38.60   15.405   15.497   15.519    1.688    0.821   -1.595    1.688    0.821   -1.310   -2.693    1.386    3.034    1.650
  38.65   15.331   15.464   15.470    2.018    0.461   -1.669    2.018    0.461   -0.769   -3.368    0.930    3.535    1.789
  38.70   15.290   15.378   15.380    1.645    0.231   -1.710    1.645    0.231   -0.395   -2.813    0.380    2.842    1.433
  38.75   15.078   15.111   15.119    1.002    0.470   -1.922    1.002    0.470   -0.902   -1.925    0.470    2.459    1.089
  38.80   15.414   15.432   15.453    0.753    0.806   -1.586    0.753    0.806   -1.278   -1.195    0.607    1.866    0.926
  38.85   15.532   15.569   15.610    1.071    1.126   -1.468    1.071    1.126   -1.653   -1.572    1.207    2.285    1.290
  38.90   15.504   15.591   15.606    1.640    0.690   -1.496    1.640    0.690   -1.032   -2.453    1.131    2.702    1.446
  38.95   15.797   15.864   15.898    1.466    1.036   -1.203    1.466    1.036   -1.247   -1.764    1.519    2.335    1.321
  39.00   15.550   15.581   15.620    0.987    1.092   -1.450    0.987    1.092   -1.583   -1.431    1.078    2.135    1.196
  39.05   15.618   15.628   15.638    0.561    0.553   -1.382    0.561    0.553   -0.765   -0.775    0.310    1.265    0.566
  39.10   15.850   15.876   15.895    0.915    0.785   -1.150    0.915    0.785   -0.903   -1.053    0.718    1.389    0.781
  39.15   16.271   16.324   16.329    1.320    0.417   -0.729    1.320    0.417   -0.304   -0.963    0.550    1.224    0.575
  39.20   16.207   16.281   16.286    1.546    0.417   -0.793    1.546    0.417   -0.331   -1.226    0.646    1.597    0.712
  39.25   16.373   16.421   16.439    1.265    0.767   -0.627    1.265    0.767   -0.481   -0.794    0.970    1.291    0.671
  39.30   15.888   15.929   15.932    1.151    0.318   -1.112    1.151    0.318   -0.353   -1.280    0.366    1.332    0.689
  39.35   15.945   15.973   15.988    0.944    0.686   -1.055    0.944    0.686   -0.723   -0.996    0.647    1.237    0.695
  39.40   15.811   15.850   15.861    1.108    0.595   -1.189    1.108    0.595   -0.707   -1.317    0.659    1.497    0.817
  39.45   15.440   15.480   15.482    1.106    0.247   -1.560    1.106    0.247   -0.385   -1.725    0.273    1.858    0.894
  39.50   15.585   15.644   15.645    1.364   -0.104   -1.415    1.364   -0.104    0.147   -1.930   -0.142    1.937    0.970
  39.55   15.582   15.679   15.679    1.733    0.025   -1.418    1.733    0.025   -0.035   -2.457    0.043    2.507    1.229
  39.60   15.662   15.777   15.778    1.894    0.194   -1.338    1.894    0.194   -0.259   -2.534    0.367    2.707    1.287
  39.65   15.907   16.045   16.048    2.097   -0.334   -1.093    2.097   -0.334    0.365   -2.292   -0.701    2.852    1.212
