   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
 314.80   14.947   14.947   14.969   -0.086   -0.815    0.947   -0.086   -0.815   -0.772   -0.081    0.070    0.784    0.390
 314.85   14.769   14.769   14.788   -0.002   -0.745    0.769   -0.002   -0.745   -0.573   -0.002    0.002    0.573    0.286
 314.90   14.558   14.561   14.581   -0.278   -0.772    0.558   -0.278   -0.772   -0.431   -0.155    0.214    0.492    0.253
 314.95   14.354   14.359   14.390   -0.385   -0.952    0.354   -0.385   -0.952   -0.337   -0.136    0.367    0.590    0.258
 315.00   14.410   14.415   14.443   -0.360   -0.910    0.410   -0.360   -0.910   -0.373   -0.148    0.327    0.563    0.259
 315.05   14.662   14.668   14.698   -0.427   -0.939    0.662   -0.427   -0.939   -0.621   -0.283    0.401    0.751    0.396
 315.10   14.465   14.466   14.490   -0.207   -0.831    0.465   -0.207   -0.831   -0.386   -0.096    0.172    0.475    0.217
 315.15   14.326   14.328   14.348   -0.232   -0.747    0.326   -0.232   -0.747   -0.244   -0.076    0.174    0.359    0.154
 315.20   14.330   14.333   14.351   -0.267   -0.734    0.330   -0.267   -0.734   -0.242   -0.088    0.196    0.360    0.162
 315.25   14.588   14.590   14.602   -0.205   -0.593    0.588   -0.205   -0.593   -0.349   -0.121    0.122    0.370    0.194
 315.30   14.497   14.497   14.507   -0.049   -0.540    0.497   -0.049   -0.540   -0.269   -0.024    0.027    0.271    0.135
 315.35   14.441   14.442   14.446   -0.200   -0.329    0.441   -0.200   -0.329   -0.145   -0.088    0.066    0.171    0.091
 315.40   14.496   14.496   14.498   -0.028   -0.261    0.496   -0.028   -0.261   -0.129   -0.014    0.007    0.157    0.065
 315.45   14.376   14.376   14.377    0.010   -0.090    0.376    0.010   -0.090   -0.034    0.004   -0.001    0.075    0.017
 315.50   14.291   14.292   14.297   -0.203   -0.381    0.291   -0.203   -0.381   -0.111   -0.059    0.077    0.135    0.074
 315.55   14.304   14.304   14.312   -0.139   -0.471    0.304   -0.139   -0.471   -0.143   -0.042    0.066    0.167    0.082
 315.60   14.444   14.446   14.450   -0.220   -0.355    0.444   -0.220   -0.355   -0.158   -0.098    0.078    0.186    0.101
 315.65   14.353   14.357   14.365   -0.304   -0.489    0.353   -0.304   -0.489   -0.173   -0.107    0.149    0.228    0.126
 315.70   14.367   14.370   14.376   -0.269   -0.405    0.367   -0.269   -0.405   -0.149   -0.099    0.109    0.186    0.105
 315.75   14.327   14.331   14.335   -0.331   -0.337    0.327   -0.331   -0.337   -0.110   -0.108    0.112    0.165    0.095
 315.80   14.286   14.292   14.296   -0.436   -0.317    0.286   -0.436   -0.317   -0.091   -0.124    0.138    0.186    0.103
 315.85   14.320   14.326   14.331   -0.414   -0.396    0.320   -0.414   -0.396   -0.127   -0.132    0.164    0.215    0.123
 315.90   14.407   14.413   14.417   -0.414   -0.341    0.407   -0.414   -0.341   -0.139   -0.169    0.141    0.227    0.130
 315.95   14.437   14.438   14.445   -0.195   -0.431    0.437   -0.195   -0.431   -0.188   -0.085    0.084    0.207    0.111
 316.00   14.217   14.218   14.224   -0.135   -0.418    0.217   -0.135   -0.418   -0.091   -0.029    0.056    0.120    0.055
 316.05   14.343   14.343   14.347   -0.062   -0.328    0.343   -0.062   -0.328   -0.112   -0.021    0.020    0.114    0.058
 316.10   14.169   14.169   14.171   -0.055   -0.271    0.169   -0.055   -0.271   -0.046   -0.009    0.015    0.052    0.024
 316.15   14.264   14.265   14.265   -0.101   -0.155    0.264   -0.101   -0.155   -0.041   -0.027    0.016    0.052    0.026
 316.20   14.367   14.368   14.370   -0.065   -0.249    0.367   -0.065   -0.249   -0.092   -0.024    0.016    0.101    0.048
 316.25   14.416   14.416   14.420   -0.112   -0.325    0.416   -0.112   -0.325   -0.135   -0.047    0.036    0.145    0.074
 316.30   14.551   14.552   14.557   -0.121   -0.391    0.551   -0.121   -0.391   -0.216   -0.067    0.047    0.236    0.115
 316.35   14.506   14.507   14.516   -0.190   -0.512    0.506   -0.190   -0.512   -0.259   -0.096    0.097    0.277    0.146
 316.40   14.387   14.387   14.405   -0.030   -0.708    0.387   -0.030   -0.708   -0.274   -0.012    0.021    0.326    0.138
 316.45   14.480   14.480   14.497   -0.050   -0.700    0.480   -0.050   -0.700   -0.336   -0.024    0.035    0.361    0.169
 316.50   14.307   14.307   14.322   -0.019   -0.663    0.307   -0.019   -0.663   -0.203   -0.006    0.012    0.267    0.102
 316.55   14.039   14.039   14.045    0.065   -0.426    0.039    0.065   -0.426   -0.016    0.002   -0.027    0.094    0.016
 316.60   14.062   14.063   14.070    0.184   -0.446    0.062    0.184   -0.446   -0.028    0.011   -0.082    0.118    0.044
 316.65   13.985   13.986   14.003    0.119   -0.693   -0.015    0.119   -0.693    0.010   -0.002   -0.082    0.248    0.041
 316.70   13.925   13.928   13.949    0.259   -0.774   -0.075    0.259   -0.774    0.058   -0.019   -0.200    0.336    0.105
 316.75   13.988   13.990   14.008    0.241   -0.712   -0.012    0.241   -0.712    0.009   -0.003   -0.171    0.282    0.086
 316.80   14.070   14.071   14.089    0.147   -0.704    0.070    0.147   -0.704   -0.050    0.010   -0.104    0.261    0.058
 316.85   14.157   14.157   14.180    0.017   -0.818    0.157    0.017   -0.818   -0.128    0.003   -0.014    0.347    0.064
 316.90   14.169   14.169   14.182    0.109   -0.606    0.169    0.109   -0.606   -0.102    0.018   -0.066    0.204    0.062
 316.95   14.178   14.182   14.199    0.333   -0.695    0.178    0.333   -0.695   -0.124    0.059   -0.231    0.313    0.134
 317.00   14.114   14.122   14.132    0.501   -0.533    0.114    0.501   -0.533   -0.060    0.057   -0.267    0.274    0.140
 317.05   14.062   14.072   14.076    0.546   -0.319    0.062    0.546   -0.319   -0.020    0.034   -0.174    0.202    0.089
 317.10   13.755   13.763   13.765    0.453   -0.277   -0.245    0.453   -0.277    0.068   -0.111   -0.126    0.171    0.090
 317.15   13.643   13.657   13.658    0.611   -0.200   -0.357    0.611   -0.200    0.071   -0.218   -0.122    0.271    0.130
 317.20   13.651   13.661   13.664    0.544   -0.247   -0.349    0.544   -0.247    0.086   -0.190   -0.134    0.240    0.124
 317.25   13.773   13.782   13.791    0.510   -0.484   -0.227    0.510   -0.484    0.110   -0.116   -0.247    0.273    0.147
 317.30   13.776   13.786   13.794    0.503   -0.475   -0.224    0.503   -0.475    0.106   -0.113   -0.239    0.265    0.142
 317.35   13.784   13.796   13.799    0.594   -0.269   -0.216    0.594   -0.269    0.058   -0.129   -0.160    0.236    0.107
 317.40   13.799   13.808   13.820    0.495   -0.563   -0.201    0.495   -0.563    0.113   -0.099   -0.279    0.301    0.158
 317.45   13.846   13.852   13.868    0.397   -0.669   -0.154    0.397   -0.669    0.103   -0.061   -0.265    0.314    0.146
 317.50   13.705   13.711   13.727    0.411   -0.665   -0.295    0.411   -0.665    0.196   -0.121   -0.273    0.349    0.179
 317.55   13.663   13.673   13.685    0.548   -0.573   -0.337    0.548   -0.573    0.193   -0.185   -0.314    0.371    0.206
 317.60   13.670   13.678   13.687    0.459   -0.514   -0.330    0.459   -0.514    0.170   -0.151   -0.236    0.292    0.164
 317.65   13.634   13.637   13.640    0.281   -0.320   -0.366    0.281   -0.320    0.117   -0.103   -0.090    0.158    0.090
 317.70   13.569   13.570   13.577    0.183   -0.444   -0.431    0.183   -0.444    0.191   -0.079   -0.081    0.208    0.111
 317.75   13.716   13.717   13.726   -0.148   -0.485   -0.284   -0.148   -0.485    0.138    0.042    0.072    0.169    0.080
 317.80   13.865   13.865   13.874    0.081   -0.491   -0.135    0.081   -0.491    0.066   -0.011   -0.040    0.133    0.039
 317.85   13.853   13.854   13.857    0.123   -0.292   -0.147    0.123   -0.292    0.043   -0.018   -0.036    0.061    0.029
 317.90   13.746   13.748   13.748    0.218   -0.144   -0.254    0.218   -0.144    0.037   -0.055   -0.031    0.066    0.037
 317.95   13.962   13.963   13.964    0.153   -0.148   -0.038    0.153   -0.148    0.006   -0.006   -0.023    0.023    0.012
 318.00   13.886   13.886   13.890    0.099   -0.322   -0.114    0.099   -0.322    0.037   -0.011   -0.032    0.063    0.025
 318.05   13.878   13.881   13.884    0.291   -0.281   -0.122    0.291   -0.281    0.034   -0.036   -0.082    0.089    0.048
 318.10   14.000   14.006   14.013    0.420   -0.445   -0.000    0.420   -0.445    0.000   -0.000   -0.187    0.187    0.093
 318.15   14.010   14.016   14.023    0.408   -0.455    0.010    0.408   -0.455   -0.005    0.004   -0.186    0.187    0.093
 318.20   13.851   13.853   13.856    0.260   -0.289   -0.149    0.260   -0.289    0.043   -0.039   -0.075    0.087    0.047
 318.25   13.957   13.960   13.960    0.271   -0.144   -0.043    0.271   -0.144    0.006   -0.012   -0.039    0.048    0.021
 318.30   14.148   14.149   14.150    0.216   -0.162    0.148    0.216   -0.162   -0.024    0.032   -0.035    0.047    0.027
 318.35   14.057   14.061   14.063    0.315   -0.280    0.057    0.315   -0.280   -0.016    0.018   -0.088    0.090    0.046
 318.40   14.229   14.232   14.239    0.292   -0.420    0.229    0.292   -0.420   -0.096    0.067   -0.123    0.157    0.085
 318.45   14.223   14.227   14.233    0.338   -0.418    0.223    0.338   -0.418   -0.093    0.075   -0.141    0.169    0.093
 318.50   14.240   14.246   14.249    0.393   -0.312    0.240    0.393   -0.312   -0.075    0.094   -0.123    0.155    0.086
 318.55   14.195   14.205   14.207    0.537   -0.250    0.195    0.537   -0.250   -0.049    0.105   -0.134    0.194    0.089
 318.60   14.179   14.188   14.190    0.521   -0.216    0.179    0.521   -0.216   -0.039    0.093   -0.113    0.175    0.076
 318.65   14.163   14.170   14.171    0.440   -0.159    0.163    0.440   -0.159   -0.026    0.072   -0.070    0.123    0.052
 318.70   14.096   14.104   14.104    0.467   -0.095    0.096    0.467   -0.095   -0.009    0.045   -0.045    0.118    0.032
 318.75   14.204   14.211   14.212    0.459    0.078    0.204    0.459    0.078    0.016    0.094    0.036    0.129    0.051
 318.80   14.051   14.062   14.063    0.559    0.209    0.051    0.559    0.209    0.011    0.028    0.117    0.179    0.060
 318.85   13.997   14.010   14.014    0.593    0.347   -0.003    0.593    0.347   -0.001   -0.002    0.206    0.236    0.103
 318.90   13.972   13.984   13.984    0.582    0.042   -0.028    0.582    0.042   -0.001   -0.016    0.025    0.171    0.015
 318.95   13.978   13.981   13.981    0.312   -0.052   -0.022    0.312   -0.052    0.001   -0.007   -0.016    0.050    0.009
 319.00   14.110   14.112   14.112    0.271    0.082    0.110    0.271    0.082    0.009    0.030    0.022    0.046    0.019
 319.05   14.139   14.143   14.144    0.317    0.194    0.139    0.317    0.194    0.027    0.044    0.061    0.079    0.040
 319.10   14.142   14.147   14.149    0.389    0.216    0.142    0.389    0.216    0.031    0.055    0.084    0.109    0.053
 319.15   14.234   14.243   14.246    0.500    0.335    0.234    0.500    0.335    0.078    0.117    0.167    0.208    0.109
 319.20   14.046   14.057   14.069    0.560    0.570    0.046    0.560    0.570    0.026    0.026    0.319    0.321    0.161
 319.25   14.073   14.084   14.091    0.556    0.425    0.073    0.556    0.425    0.031    0.041    0.236    0.248    0.121
 319.30   14.104   14.108   14.117    0.350    0.504    0.104    0.350    0.504    0.052    0.036    0.177    0.194    0.094
 319.35   14.058   14.064   14.070    0.431    0.406    0.058    0.431    0.406    0.023    0.025    0.175    0.177    0.089
 319.40   13.951   13.956   13.963    0.372    0.444   -0.049    0.372    0.444   -0.022   -0.018    0.165    0.169    0.084
 319.45   13.967   13.971   13.975    0.298    0.366   -0.033    0.298    0.366   -0.012   -0.010    0.109    0.112    0.055
 319.50   14.129   14.129   14.143    0.142    0.623    0.129    0.142    0.623    0.080    0.018    0.088    0.212    0.060
 319.55   14.216   14.221   14.229    0.377    0.482    0.216    0.377    0.482    0.104    0.081    0.182    0.211    0.112
 319.60   14.308   14.319   14.323    0.560    0.368    0.308    0.560    0.368    0.113    0.172    0.206    0.272    0.146
 319.65   14.565   14.575   14.578    0.534    0.271    0.565    0.534    0.271    0.153    0.302    0.145    0.339    0.184
 319.70   14.756   14.774   14.777    0.731    0.300    0.756    0.731    0.300    0.227    0.553    0.220    0.598    0.318
 319.75   14.622   14.641   14.642    0.740    0.133    0.622    0.740    0.133    0.083    0.461    0.098    0.476    0.239
 319.80   14.521   14.564   14.564    1.116   -0.115    0.521    1.116   -0.115   -0.060    0.581   -0.128    0.765    0.299
 319.85   14.581   14.613   14.613    0.962   -0.042    0.581    0.962   -0.042   -0.025    0.559   -0.041    0.633    0.281
 319.90   14.557   14.585   14.585    0.908   -0.001    0.557    0.908   -0.001   -0.001    0.506   -0.001    0.567    0.253
 319.95   14.519   14.549   14.550    0.934    0.093    0.519    0.934    0.093    0.049    0.485    0.087    0.576    0.248
 320.00   14.499   14.524   14.524    0.856    0.040    0.499    0.856    0.040    0.020    0.427    0.034    0.492    0.214
 320.05   14.697   14.728   14.729    0.968   -0.156    0.697    0.968   -0.156   -0.109    0.674   -0.151    0.723    0.350
 320.10   14.805   14.835   14.838    0.942   -0.308    0.805    0.942   -0.308   -0.248    0.758   -0.290    0.815    0.424
 320.15   14.842   14.872   14.874    0.943   -0.257    0.842    0.943   -0.257   -0.216    0.794   -0.242    0.832    0.429
 320.20   14.754   14.792   14.793    1.056   -0.148    0.754    1.056   -0.148   -0.111    0.797   -0.156    0.853    0.410
 320.25   14.547   14.595   14.595    1.173    0.152    0.547    1.173    0.152    0.083    0.642    0.178    0.849    0.336
 320.30   14.507   14.534   14.536    0.893    0.186    0.507    0.893    0.186    0.094    0.453    0.166    0.545    0.246
 320.35   14.610   14.646   14.648    1.026    0.243    0.610    1.026    0.243    0.148    0.626    0.249    0.742    0.345
 320.40   14.589   14.612   14.615    0.819    0.321    0.589    0.819    0.321    0.189    0.482    0.263    0.560    0.290
 320.45   14.508   14.533   14.540    0.854    0.441    0.508    0.854    0.441    0.224    0.434    0.377    0.591    0.308
 320.50   14.560   14.580   14.581    0.758    0.148    0.560    0.758    0.148    0.083    0.425    0.112    0.455    0.223
 320.55   14.631   14.657   14.657    0.875    0.052    0.631    0.875    0.052    0.033    0.552    0.045    0.583    0.277
 320.60   14.579   14.597   14.600    0.733    0.254    0.579    0.733    0.254    0.147    0.424    0.186    0.469    0.243
 320.65   14.609   14.623   14.624    0.630    0.149    0.609    0.630    0.149    0.091    0.384    0.094    0.395    0.203
 320.70   14.497   14.518   14.518    0.773    0.075    0.497    0.773    0.075    0.037    0.384    0.058    0.425    0.195
 320.75   14.665   14.682   14.683    0.706    0.104    0.665    0.706    0.104    0.069    0.470    0.073    0.476    0.240
 320.80   14.611   14.634   14.634    0.819    0.067    0.611    0.819    0.067    0.041    0.500    0.055    0.524    0.252
 320.85   14.463   14.484   14.486    0.772    0.219    0.463    0.772    0.219    0.101    0.358    0.169    0.430    0.204
 320.90   14.467   14.483   14.486    0.673    0.300    0.467    0.673    0.300    0.140    0.314    0.202    0.381    0.200
 320.95   14.638   14.651   14.652    0.608    0.220    0.638    0.608    0.220    0.141    0.388    0.134    0.413    0.217
 321.00   14.725   14.737   14.739    0.608    0.232    0.725    0.608    0.232    0.168    0.441    0.141    0.475    0.246
 321.05   14.541   14.557   14.560    0.696    0.278    0.541    0.696    0.278    0.150    0.376    0.194    0.427    0.225
 321.10   14.446   14.455   14.457    0.517    0.248    0.446    0.517    0.248    0.111    0.230    0.128    0.264    0.143
 321.15   14.314   14.322   14.326    0.488    0.344    0.314    0.488    0.344    0.108    0.153    0.168    0.227    0.126
 321.20   14.232   14.241   14.246    0.522    0.371    0.232    0.522    0.371    0.086    0.121    0.194    0.232    0.122
 321.25   14.163   14.169   14.171    0.412    0.215    0.163    0.412    0.215    0.035    0.067    0.088    0.121    0.058
 321.30   14.235   14.243   14.246    0.480    0.261    0.235    0.480    0.261    0.061    0.113    0.125    0.177    0.090
 321.35   14.395   14.412   14.414    0.709    0.204    0.395    0.709    0.204    0.081    0.280    0.145    0.350    0.163
 321.40   14.453   14.467   14.470    0.627    0.306    0.453    0.627    0.306    0.139    0.284    0.192    0.346    0.185
 321.45   14.591   14.597   14.603    0.391    0.432    0.591    0.391    0.432    0.255    0.231    0.169    0.345    0.192
 321.50   14.386   14.387   14.393    0.205    0.418    0.386    0.205    0.418    0.161    0.079    0.086    0.183    0.099
 321.55   14.383   14.383   14.385    0.101    0.260    0.383    0.101    0.260    0.100    0.038    0.026    0.112    0.055
 321.60   14.611   14.613   14.618    0.261    0.358    0.611    0.261    0.358    0.219    0.159    0.093    0.285    0.143
 321.65   14.626   14.628   14.638    0.247    0.559    0.626    0.247    0.559    0.350    0.155    0.138    0.383    0.203
 321.70   14.496   14.499   14.506    0.324    0.435    0.496    0.324    0.435    0.216    0.160    0.141    0.270    0.152
 321.75   14.352   14.356   14.360    0.329    0.337    0.352    0.329    0.337    0.119    0.116    0.111    0.173    0.100
 321.80   14.499   14.503   14.508    0.349    0.378    0.499    0.349    0.378    0.189    0.174    0.132    0.257    0.144
 321.85   14.487   14.498   14.498    0.556    0.119    0.487    0.556    0.119    0.058    0.271    0.066    0.280    0.142
 321.90   14.328   14.340   14.340    0.567   -0.039    0.328    0.567   -0.039   -0.013    0.186   -0.022    0.216    0.094
 321.95   14.023   14.027   14.028    0.355   -0.122    0.023    0.355   -0.122   -0.003    0.008   -0.043    0.071    0.022
 322.00   14.076   14.076   14.078    0.072    0.274    0.076    0.072    0.274    0.021    0.005    0.020    0.043    0.015
 322.05   14.276   14.276   14.278    0.037    0.210    0.276    0.037    0.210    0.058    0.010    0.008    0.061    0.030
 322.10   14.319   14.319   14.319    0.100   -0.009    0.319    0.100   -0.009   -0.003    0.032   -0.001    0.056    0.016
 322.15   14.183   14.187   14.187    0.295    0.154    0.183    0.295    0.154    0.028    0.054    0.045    0.072    0.038
 322.20   14.164   14.166   14.169    0.241    0.276    0.164    0.241    0.276    0.045    0.040    0.067    0.081    0.045
 322.25   14.183   14.188   14.194    0.376    0.435    0.183    0.376    0.435    0.079    0.069    0.164    0.182    0.097
 322.30   14.092   14.097   14.102    0.353    0.360    0.092    0.353    0.360    0.033    0.033    0.127    0.131    0.068
 322.35   13.963   13.965   13.967    0.273    0.222   -0.037    0.273    0.222   -0.008   -0.010    0.061    0.063    0.031
 322.40   14.076   14.078   14.079    0.253    0.089    0.076    0.253    0.089    0.007    0.019    0.023    0.039    0.015
 322.45   14.440   14.440   14.441    0.078    0.219    0.440    0.078    0.219    0.096    0.034    0.017    0.124    0.052
 322.50   14.480   14.481   14.481   -0.095   -0.050    0.480   -0.095   -0.050   -0.024   -0.046    0.005    0.121    0.026
 322.55   14.551   14.551   14.551   -0.055   -0.044    0.551   -0.055   -0.044   -0.024   -0.030    0.002    0.154    0.019
 322.60   14.552   14.552   14.553   -0.019   -0.182    0.552   -0.019   -0.182   -0.100   -0.011    0.004    0.169    0.051
 322.65   14.640   14.642   14.642    0.271   -0.003    0.640    0.271   -0.003   -0.002    0.174   -0.001    0.242    0.087
 322.70   14.677   14.678   14.678    0.169   -0.084    0.677    0.169   -0.084   -0.057    0.115   -0.014    0.247    0.064
 322.75   14.550   14.551   14.551    0.109    0.113    0.550    0.109    0.113    0.062    0.060    0.012    0.164    0.044
 322.80   14.467   14.468   14.468    0.207    0.002    0.467    0.207    0.002    0.001    0.097    0.000    0.130    0.048
 322.85   14.464   14.465   14.465    0.155    0.016    0.464    0.155    0.016    0.007    0.072    0.002    0.120    0.036
 322.90   14.531   14.534   14.534    0.290    0.069    0.531    0.290    0.069    0.037    0.154    0.020    0.185    0.080
 322.95   14.489   14.490   14.490    0.155   -0.062    0.489    0.155   -0.062   -0.030    0.076   -0.010    0.134    0.041
 323.00   14.556   14.559   14.559    0.280    0.123    0.556    0.280    0.123    0.069    0.156    0.035    0.201    0.087
 323.05   14.779   14.781   14.786    0.244    0.406    0.779    0.244    0.406    0.316    0.190    0.099    0.415    0.191
 323.10   14.562   14.564   14.567    0.277    0.282    0.562    0.277    0.282    0.159    0.156    0.078    0.236    0.118
 323.15   14.440   14.442   14.442    0.274    0.014    0.440    0.274    0.014    0.006    0.120    0.004    0.134    0.060
 323.20   14.503   14.506   14.507    0.286   -0.221    0.503    0.286   -0.221   -0.111    0.144   -0.063    0.192    0.096
 323.25   14.448   14.450   14.450    0.273    0.037    0.448    0.273    0.037    0.017    0.122    0.010    0.138    0.062
 323.30   14.406   14.411   14.412    0.387    0.122    0.406    0.387    0.122    0.050    0.157    0.047    0.165    0.086
 323.35   14.349   14.352   14.352    0.288    0.130    0.349    0.288    0.130    0.045    0.100    0.037    0.111    0.058
 323.40   14.513   14.519   14.522    0.445    0.269    0.513    0.445    0.269    0.138    0.228    0.120    0.267    0.146
 323.45   14.489   14.491   14.492    0.259    0.170    0.489    0.259    0.170    0.083    0.127    0.044    0.167    0.079
 323.50   14.408   14.412   14.413    0.321    0.152    0.408    0.321    0.152    0.062    0.131    0.049    0.146    0.076
 323.55   14.351   14.354   14.356    0.317    0.204    0.351    0.317    0.204    0.072    0.111    0.065    0.133    0.074
 323.60   14.361   14.363   14.369    0.244    0.403    0.361    0.244    0.403    0.146    0.088    0.098    0.176    0.098
 323.65   14.444   14.448   14.455    0.347    0.443    0.444    0.347    0.443    0.197    0.154    0.154    0.257    0.147
 323.70   14.423   14.427   14.432    0.326    0.390    0.423    0.326    0.390    0.165    0.138    0.127    0.219    0.125
 323.75   14.472   14.483   14.488    0.568    0.368    0.472    0.568    0.368    0.174    0.268    0.209    0.340    0.191
 323.80   14.399   14.406   14.407    0.448    0.168    0.399    0.448    0.168    0.067    0.179    0.075    0.194    0.103
 323.85   14.332   14.336   14.337    0.375    0.154    0.332    0.375    0.154    0.051    0.124    0.058    0.137    0.073
 323.90   14.181   14.183   14.186    0.217    0.278    0.181    0.217    0.278    0.050    0.039    0.060    0.079    0.044
 323.95   14.221   14.226   14.231    0.387    0.348    0.221    0.387    0.348    0.077    0.086    0.135    0.160    0.089
 324.00   13.997   14.003   14.007    0.415    0.334   -0.003    0.415    0.334   -0.001   -0.001    0.139    0.142    0.069
 324.05   13.928   13.934   13.940    0.384    0.426   -0.072    0.384    0.426   -0.030   -0.027    0.163    0.167    0.084
 324.10   13.797   13.799   13.808    0.231    0.496   -0.203    0.231    0.496   -0.101   -0.047    0.114    0.170    0.080
 324.15   13.841   13.842   13.851    0.095    0.515   -0.159    0.095    0.515   -0.082   -0.015    0.049    0.150    0.048
 324.20   13.825   13.827   13.847   -0.228    0.737   -0.175   -0.228    0.737   -0.129    0.040   -0.168    0.313    0.108
 324.25   13.709   13.711   13.731   -0.233    0.736   -0.291   -0.233    0.736   -0.214    0.068   -0.172    0.340    0.141
 324.30   13.821   13.821   13.847   -0.147    0.847   -0.179   -0.147    0.847   -0.152    0.026   -0.125    0.385    0.099
 324.35   14.041   14.043   14.056   -0.243    0.593    0.041   -0.243    0.593    0.025   -0.010   -0.144    0.206    0.073
 324.40   14.085   14.087   14.091   -0.249    0.320    0.085   -0.249    0.320    0.027   -0.021   -0.080    0.086    0.043
 324.45   13.962   13.968   13.976   -0.396    0.485   -0.038   -0.396    0.485   -0.018    0.015   -0.192    0.197    0.097
 324.50   14.224   14.233   14.246   -0.525    0.603    0.224   -0.525    0.603    0.135   -0.117   -0.317    0.345    0.182
 324.55   14.447   14.449   14.459   -0.226    0.551    0.447   -0.226    0.551    0.246   -0.101   -0.124    0.277    0.147
 324.60   14.275   14.275   14.286   -0.105    0.560    0.275   -0.105    0.560    0.154   -0.029   -0.059    0.200    0.084
 324.65   14.422   14.422   14.437   -0.015    0.642    0.422   -0.015    0.642    0.271   -0.007   -0.010    0.296    0.136
 324.70   14.259   14.260   14.268    0.071    0.499    0.259    0.071    0.499    0.129    0.018    0.035    0.160    0.068
 324.75   13.991   13.993   13.999    0.200    0.425   -0.009    0.200    0.425   -0.004   -0.002    0.085    0.110    0.043
 324.80   14.081   14.081   14.089    0.041    0.473    0.081    0.041    0.473    0.038    0.003    0.020    0.116    0.022
 324.85   14.245   14.246   14.259    0.198    0.620    0.245    0.198    0.620    0.152    0.048    0.123    0.242    0.100
 324.90   13.912   13.916   13.929    0.316    0.598   -0.088    0.316    0.598   -0.053   -0.028    0.189    0.233    0.099
 324.95   13.773   13.773   13.779    0.104    0.386   -0.227    0.104    0.386   -0.088   -0.024    0.040    0.106    0.050
 325.00   13.962   13.964   13.968    0.249    0.310   -0.038    0.249    0.310   -0.012   -0.009    0.077    0.080    0.039
 325.05   13.903   13.906   13.909    0.282    0.274   -0.097    0.282    0.274   -0.027   -0.027    0.077    0.082    0.043
 325.10   13.641   13.643   13.647    0.201    0.351   -0.359    0.201    0.351   -0.126   -0.072    0.070    0.146    0.081
 325.15   13.699   13.699   13.701    0.067    0.238   -0.301    0.067    0.238   -0.072   -0.020    0.016    0.076    0.038
 325.20   13.746   13.747   13.748    0.131    0.167   -0.254    0.131    0.167   -0.042   -0.033    0.022    0.055    0.029
 325.25   13.783   13.786   13.786    0.289   -0.075   -0.217    0.289   -0.075    0.016   -0.063   -0.022    0.068    0.034
 325.30   13.882   13.886   13.889    0.350   -0.260   -0.118    0.350   -0.260    0.031   -0.041   -0.091    0.102    0.052
 325.35   14.035   14.041   14.041    0.409   -0.066    0.035    0.409   -0.066   -0.002    0.014   -0.027    0.086    0.015
 325.40   14.008   14.009   14.009    0.139    0.086    0.008    0.139    0.086    0.001    0.001    0.012    0.013    0.006
 325.45   13.963   13.967   13.967    0.351    0.017   -0.037    0.351    0.017   -0.001   -0.013    0.006    0.063    0.007
 325.50   13.966   13.974   13.974    0.454    0.108   -0.034    0.454    0.108   -0.004   -0.015    0.049    0.109    0.026
 325.55   13.925   13.930   13.930    0.392    0.034   -0.075    0.392    0.034   -0.003   -0.029    0.014    0.080    0.016
 325.60   13.903   13.906   13.907    0.306   -0.093   -0.097    0.306   -0.093    0.009   -0.030   -0.028    0.056    0.021
 325.65   13.956   13.962   13.963    0.424    0.125   -0.044    0.424    0.125   -0.006   -0.019    0.053    0.098    0.028
 325.70   14.009   14.011   14.014    0.235    0.278    0.009    0.235    0.278    0.003    0.002    0.065    0.066    0.033
 325.75   14.103   14.105   14.106    0.229    0.200    0.103    0.229    0.200    0.021    0.024    0.046    0.051    0.028
 325.80   14.203   14.205   14.205    0.231    0.008    0.203    0.231    0.008    0.002    0.047    0.002    0.047    0.024
 325.85   14.066   14.071   14.071    0.362    0.004    0.066    0.362    0.004    0.000    0.024    0.002    0.068    0.012
 325.90   13.950   13.962   13.962    0.583   -0.091   -0.050    0.583   -0.091    0.005   -0.029   -0.053    0.175    0.030
 325.95   13.986   13.992   13.992    0.414   -0.049   -0.014    0.414   -0.049    0.001   -0.006   -0.020    0.087    0.011
 326.00   13.900   13.900   13.900    0.066   -0.007   -0.100    0.066   -0.007    0.001   -0.007   -0.000    0.007    0.003
 326.05   14.163   14.163   14.164    0.102   -0.164    0.163    0.102   -0.164   -0.027    0.017   -0.017    0.032    0.018
 326.10   14.330   14.330   14.331    0.082    0.130    0.330    0.082    0.130    0.043    0.027    0.011    0.066    0.026
 326.15   14.222   14.222   14.222   -0.077    0.014    0.222   -0.077    0.014    0.003   -0.017   -0.001    0.028    0.009
 326.20   14.141   14.141   14.142   -0.009    0.150    0.141   -0.009    0.150    0.021   -0.001   -0.001    0.021    0.011
 326.25   14.139   14.139   14.143    0.036    0.351    0.139    0.036    0.351    0.049    0.005    0.013    0.072    0.025
 326.30   14.139   14.139   14.146    0.070    0.438    0.139    0.070    0.438    0.061    0.010    0.031    0.108    0.034
 326.35   14.025   14.025   14.026    0.058    0.203    0.025    0.058    0.203    0.005    0.001    0.012    0.023    0.006
 326.40   13.894   13.896   13.900    0.249    0.352   -0.106    0.249    0.352   -0.037   -0.026    0.087    0.098    0.049
