   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
 152.70   20.236   20.254   20.305   -0.853   -1.439   -2.764   -0.853   -1.439    3.978    2.356    1.227    5.218    2.392
 152.75   20.592   20.625   20.635   -1.165   -0.639   -2.408   -1.165   -0.639    1.539    2.805    0.744    3.782    1.642
 152.80   20.821   20.832   20.837   -0.677   -0.434   -2.179   -0.677   -0.434    0.945    1.476    0.294    2.697    0.888
 152.85   20.405   20.418   20.421   -0.735   -0.384   -2.595   -0.735   -0.384    0.996    1.909    0.282    3.712    1.086
 152.90   20.253   20.255   20.349   -0.285   -1.957   -2.747   -0.285   -1.957    5.377    0.783    0.557    5.730    2.731
 152.95   19.797   19.805   19.898   -0.533   -1.922   -3.203   -0.533   -1.922    6.154    1.706    1.023    7.116    3.234
 153.00   21.294   21.294   21.406   -0.078   -2.180   -1.706   -0.078   -2.180    3.718    0.132    0.169    3.833    1.862
 153.05   20.389   20.390   20.493    0.271   -2.050   -2.611    0.271   -2.050    5.354   -0.707   -0.555    5.548    2.714
 153.10   20.706   20.722   20.735    0.806   -0.731   -2.294    0.806   -0.731    1.677   -1.850   -0.590    3.224    1.283
 153.15   21.218   21.234   21.273    0.802   -1.293   -1.782    0.802   -1.293    2.304   -1.429   -1.037    2.745    1.451
 153.20   20.479   20.480   20.533    0.052   -1.474   -2.521    0.052   -1.474    3.716   -0.131   -0.077    4.265    1.860
 153.25   19.727   19.736   19.830   -0.599   -1.932   -3.273   -0.599   -1.932    6.323    1.961    1.157    7.403    3.360
 153.30   20.060   20.063   20.196   -0.327   -2.319   -2.940   -0.327   -2.319    6.817    0.963    0.759    7.063    3.463
 153.35   19.291   19.293   19.345   -0.313   -1.409   -3.709   -0.313   -1.409    5.224    1.162    0.441    7.920    2.685
 153.40   18.262   18.270   18.342    0.524   -1.623   -4.738    0.524   -1.623    7.687   -2.481   -0.850   12.676    4.061
 153.45   17.827   17.842   17.909    0.733   -1.550   -5.173    0.733   -1.550    8.020   -3.793   -1.137   14.853    4.472
 153.50   18.968   18.973   19.018    0.444   -1.302   -4.032    0.444   -1.302    5.249   -1.790   -0.578    9.074    2.788
 153.55   18.219   18.221   18.259    0.292   -1.171   -4.781    0.292   -1.171    5.600   -1.397   -0.342   12.157    2.891
 153.60   19.089   19.091   19.194    0.281   -1.986   -3.911    0.281   -1.986    7.767   -1.099   -0.558    9.660    3.932
 153.65   18.861   18.865   18.908    0.376   -1.277   -4.139    0.376   -1.277    5.287   -1.556   -0.480    9.453    2.766
 153.70   18.197   18.223   18.325    0.963   -1.932   -4.803    0.963   -1.932    9.280   -4.624   -1.860   13.863    5.267
 153.75   17.463   17.499   17.535    1.124   -1.127   -5.537    1.124   -1.127    6.242   -6.223   -1.267   16.598    4.452
 153.80   17.928   17.972   17.993    1.254   -0.854   -5.072    1.254   -0.854    4.331   -6.357   -1.071   14.010    3.883
 153.85   17.991   18.102   18.121    1.999   -0.835   -5.009    1.999   -0.835    4.182  -10.012   -1.669   14.892    5.489
 153.90   17.862   18.008   18.009    2.291   -0.145   -5.138    2.291   -0.145    0.747  -11.769   -0.333   15.833    5.899
 153.95   17.575   17.640   17.660    1.506   -0.856   -5.425    1.506   -0.856    4.641   -8.170   -1.289   16.215    4.742
 154.00   17.120   17.204   17.206    1.701   -0.219   -5.880    1.701   -0.219    1.289  -10.002   -0.373   18.757    5.046
 154.05   17.259   17.284   17.284    0.935    0.047   -5.741    0.935    0.047   -0.269   -5.368    0.044   16.917    2.687
 154.10   17.611   17.624   17.625    0.663   -0.225   -5.389    0.663   -0.225    1.213   -3.572   -0.149   14.765    1.888
 154.15   17.814   17.841   17.856    0.965   -0.744   -5.186    0.965   -0.744    3.858   -5.004   -0.718   14.187    3.180
 154.20   17.158   17.226   17.263    1.534   -1.126   -5.842    1.534   -1.126    6.580   -8.962   -1.728   18.875    5.626
 154.25   16.917   17.041   17.096    2.051   -1.367   -6.083    2.051   -1.367    8.314  -12.479   -2.804   21.540    7.627
 154.30   16.317   16.462   16.483    2.179   -0.825   -6.683    2.179   -0.825    5.512  -14.564   -1.798   25.045    7.838
 154.35   16.552   16.704   16.705    2.253   -0.153   -6.448    2.253   -0.153    0.988  -14.529   -0.345   23.341    7.283
 154.40   17.581   17.637   17.641    1.404   -0.396   -5.419    1.404   -0.396    2.146   -7.611   -0.556   15.749    3.964
 154.45   18.152   18.307   18.307    2.377    0.092   -4.848    2.377    0.092   -0.445  -11.526    0.218   14.583    5.769
 154.50   18.566   18.673   18.680    2.005    0.494   -4.434    2.005    0.494   -2.192   -8.890    0.991   11.964    4.605
 154.55   18.604   18.652   18.662    1.330    0.609   -4.396    1.330    0.609   -2.675   -5.847    0.810   10.731    3.241
 154.60   18.728   18.743   18.759    0.754    0.766   -4.272    0.754    0.766   -3.271   -3.219    0.577    9.701    2.313
 154.65   17.502   17.528   17.557    0.959    1.005   -5.498    0.959    1.005   -5.526   -5.274    0.964   16.082    3.850
 154.70   18.068   18.193   18.204    2.132    0.643   -4.932    2.132    0.643   -3.170  -10.517    1.370   14.644    5.535
 154.75   17.097   17.321   17.414    2.778    1.791   -5.903    2.778    1.791  -10.571  -16.400    4.975   22.885   10.068
 154.80   17.316   17.583   17.635    3.056    1.354   -5.684    3.056    1.354   -7.698  -17.372    4.139   21.742    9.723
 154.85   16.998   17.360   17.426    3.528    1.517   -6.002    3.528    1.517   -9.107  -21.175    5.353   25.387   11.832
 154.90   17.101   17.419   17.571    3.316    2.303   -5.899    3.316    2.303  -13.586  -19.562    7.636   25.551   12.505
 154.95   17.050   17.440   17.572    3.668    2.144   -5.950    3.668    2.144  -12.756  -21.821    7.863   26.723   13.235
 155.00   17.430   17.691   17.729    3.029    1.164   -5.570    3.029    1.164   -6.485  -16.870    3.526   20.778    9.207
 155.05   18.019   18.278   18.302    3.065    0.930   -4.981    3.065    0.930   -4.634  -15.268    2.852   17.534    8.104
 155.10   18.420   18.580   18.609    2.434    1.030   -4.580    2.434    1.030   -4.718  -11.147    2.508   13.980    6.181
 155.15   18.684   19.052   19.053    3.725    0.199   -4.316    3.725    0.199   -0.858  -16.075    0.740   16.269    8.057
 155.20   18.085   18.558   18.563    4.160    0.460   -4.915    4.160    0.460   -2.260  -20.447    1.913   20.837   10.330
 155.25   18.062   18.605   18.639    4.464    1.121   -4.938    4.464    1.121   -5.538  -22.043    5.006   22.785   11.637
 155.30   18.036   18.587   18.675    4.490    1.815   -4.964    4.490    1.815   -9.009  -22.288    8.149   24.047   12.692
 155.35   18.251   18.736   18.764    4.237    1.019   -4.749    4.237    1.019   -4.842  -20.121    4.319   20.772   10.571
 155.40   18.540   19.014   19.026    4.220    0.691   -4.460    4.220    0.691   -3.084  -18.822    2.918   19.090    9.647
 155.45   18.921   19.519   19.524    4.793   -0.445   -4.079    4.793   -0.445    1.813  -19.551   -2.131   19.904    9.875
 155.50   19.681   20.192   20.195    4.513   -0.317   -3.319    4.513   -0.317    1.052  -14.977   -1.431   15.740    7.541
 155.55   19.835   20.205   20.205    3.846   -0.014   -3.165    3.846   -0.014    0.044  -12.170   -0.054   12.402    6.085
 155.60   19.975   20.334   20.340    3.804   -0.521   -3.025    3.804   -0.521    1.575  -11.507   -1.980   11.946    5.891
 155.65   19.113   19.483   19.484    3.779   -0.224   -3.887    3.779   -0.224    0.872  -14.692   -0.848   14.723    7.371
 155.70   19.034   19.295   19.300    3.164   -0.402   -3.966    3.164   -0.402    1.595  -12.546   -1.272   12.948    6.355
 155.75   18.214   18.352   18.357    2.242    0.426   -4.786    2.242    0.426   -2.040  -10.728    0.956   14.054    5.481
 155.80   18.303   18.537   18.541    2.933   -0.423   -4.697    2.933   -0.423    1.988  -13.775   -1.241   15.421    6.987
 155.85   18.416   18.556   18.563    2.273   -0.509   -4.584    2.273   -0.509    2.333  -10.418   -1.157   13.217    5.369
 155.90   18.914   19.035   19.036    2.150   -0.096   -4.086    2.150   -0.096    0.391   -8.784   -0.205   10.664    4.398
 155.95   18.651   18.763   18.768    2.046    0.417   -4.349    2.046    0.417   -1.811   -8.898    0.852   11.636    4.560
 156.00   17.685   17.845   17.846    2.385    0.135   -5.315    2.385    0.135   -0.718  -12.675    0.322   16.977    6.350
 156.05   18.260   18.464   18.484    2.738    0.856   -4.740    2.738    0.856   -4.058  -12.981    2.344   15.351    6.900
 156.10   18.755   18.901   18.941    2.345    1.243   -4.245    2.345    1.243   -5.276   -9.956    2.914   12.534    5.819
 156.15   18.301   18.439   18.442    2.249    0.328   -4.699    2.249    0.328   -1.543  -10.567    0.739   13.622    5.352
 156.20   19.013   19.328   19.331    3.474    0.347   -3.987    3.474    0.347   -1.382  -13.853    1.204   14.045    6.987
 156.25   19.446   19.779   19.780    3.612    0.171   -3.554    3.612    0.171   -0.609  -12.835    0.619   12.852    6.432
 156.30   19.530   19.821   19.821    3.384    0.065   -3.470    3.384    0.065   -0.225  -11.743    0.219   11.749    5.874
 156.35   18.715   18.918   18.921    2.760   -0.323   -4.285    2.760   -0.323    1.383  -11.827   -0.891   13.041    5.970
 156.40   19.215   19.437   19.453    2.929   -0.787   -3.785    2.929   -0.787    2.978  -11.085   -2.304   11.761    5.854
 156.45   19.643   19.896   19.920    3.165   -0.971   -3.357    3.165   -0.971    3.260  -10.626   -3.073   11.116    5.766
 156.50   20.003   20.341   20.342    3.689   -0.237   -2.997    3.689   -0.237    0.711  -11.054   -0.875   11.322    5.556
 156.55   20.243   20.515   20.561    3.328   -1.369   -2.757    3.328   -1.369    3.774   -9.174   -4.557   10.275    5.458
 156.60   20.496   20.638   20.677    2.419   -1.279   -2.504    2.419   -1.279    3.204   -6.058   -3.095    6.880    3.760
 156.65   20.629   20.788   20.815    2.567   -1.056   -2.371    2.567   -1.056    2.504   -6.088   -2.711    6.665    3.560
 156.70   20.423   20.783   20.834    3.852   -1.457   -2.577    3.852   -1.457    3.753   -9.926   -5.611   11.799    6.002
 156.75   20.018   20.276   20.348    3.226   -1.709   -2.982    3.226   -1.709    5.096   -9.620   -5.513   11.110    6.101
 156.80   20.734   21.180   21.197    4.320   -0.850   -2.266    4.320   -0.850    1.925   -9.787   -3.670   12.257    5.314
 156.85   21.234   21.907   21.930    5.389   -0.983   -1.766    5.389   -0.983    1.736   -9.515   -5.299   16.562    5.514
 156.90   20.816   21.281   21.296    4.422   -0.820   -2.184    4.422   -0.820    1.791   -9.656   -3.626   12.496    5.234
 156.95   20.282   20.781   20.785    4.524   -0.449   -2.718    4.524   -0.449    1.221  -12.295   -2.032   14.027    6.261
 157.00   20.496   21.133   21.134    5.151    0.094   -2.504    5.151    0.094   -0.236  -12.899    0.485   16.407    6.455
 157.05   20.894   21.613   21.626    5.527    0.771   -2.106    5.527    0.771   -1.623  -11.639    4.259   17.786    6.250
 157.10   19.860   20.626   20.630    5.567   -0.387   -3.140    5.567   -0.387    1.216  -17.479   -2.157   20.501    8.827
 157.15   20.298   20.840   20.852    4.724   -0.709   -2.702    4.724   -0.709    1.917  -12.765   -3.351   15.060    6.668
 157.20   21.203   21.885   21.887    5.421   -0.344   -1.797    5.421   -0.344    0.618   -9.743   -1.864   16.368    4.970
 157.25   21.431   22.194   22.209    5.768   -0.811   -1.569    5.768   -0.811    1.272   -9.048   -4.675   18.193    5.132
 157.30   21.158   21.932   22.046    5.774   -2.240   -1.842    5.774   -2.240    4.126  -10.635  -12.936   20.877    8.624
 157.35   21.258   21.757   21.841    4.630   -1.920   -1.742    4.630   -1.920    3.345   -8.065   -8.891   14.079    6.231
 157.40   21.236   21.587   21.633    3.874   -1.412   -1.764    3.874   -1.412    2.491   -6.833   -5.472   10.058    4.551
 157.45   20.663   21.035   21.118    3.943   -1.865   -2.337    3.943   -1.865    4.359   -9.217   -7.353   12.245    6.285
 157.50   20.869   21.342   21.449    4.470   -2.133   -2.131    4.470   -2.133    4.546   -9.524   -9.536   14.535    7.112
 157.55   20.481   20.936   20.992    4.340   -1.535   -2.519    4.340   -1.535    3.866  -10.931   -6.662   13.768    6.686
 157.60   21.636   22.051   22.096    4.257   -1.418   -1.364    4.257   -1.418    1.933   -5.806   -6.034   10.995    4.297
 157.65   21.623   22.049   22.098    4.315   -1.463   -1.377    4.315   -1.463    2.015   -5.942   -6.314   11.328    4.450
 157.70   21.098   21.420   21.509    3.701   -1.946   -1.902    3.701   -1.946    3.701   -7.039   -7.203   10.551    5.365
 157.75   21.175   21.567   21.614    4.093   -1.431   -1.825    4.093   -1.431    2.613   -7.472   -5.859   11.068    4.924
 157.80   21.192   21.598   21.630    4.172   -1.172   -1.808    4.172   -1.172    2.119   -7.545   -4.889   11.025    4.618
 157.85   21.995   22.398   22.398    4.230    0.070   -1.005    4.230    0.070   -0.071   -4.252    0.297    9.455    2.131
 157.90   21.182   21.625   21.641    4.356   -0.835   -1.818    4.356   -0.835    1.518   -7.920   -3.637   11.487    4.423
 157.95   21.025   21.407   21.425    4.023   -0.879   -1.975    4.023   -0.879    1.735   -7.946   -3.535   10.429    4.434
 158.00   21.591   21.949   21.958    3.950   -0.617   -1.409    3.950   -0.617    0.870   -5.566   -2.438    8.985    3.069
 158.05   22.273   22.777   22.786    4.767   -0.652   -0.727    4.767   -0.652    0.474   -3.468   -3.109   11.838    2.341
 158.10   21.549   21.927   21.937    4.054   -0.659   -1.451    4.054   -0.659    0.957   -5.882   -2.674    9.489    3.266
 158.15   20.742   21.117   21.149    3.959   -1.162   -2.258    3.959   -1.162    2.623   -8.940   -4.599   11.062    5.195
 158.20   20.628   20.956   20.987    3.695   -1.134   -2.372    3.695   -1.134    2.689   -8.765   -4.188   10.282    5.040
 158.25   20.164   20.300   20.332    2.350   -1.125   -2.836    2.350   -1.125    3.192   -6.663   -2.644    7.415    3.924
 158.30   20.194   20.355   20.402    2.555   -1.378   -2.806    2.555   -1.378    3.868   -7.168   -3.521    8.150    4.437
 158.35   19.905   19.994   20.016    1.885   -0.944   -3.095    1.885   -0.944    2.922   -5.834   -1.779    7.012    3.381
 158.40   19.471   19.612   19.639    2.349   -1.021   -3.529    2.349   -1.021    3.602   -8.288   -2.397    9.506    4.675
 158.45   19.045   19.319   19.320    3.244    0.147   -3.955    3.244    0.147   -0.583  -12.832    0.479   13.096    6.427
 158.50   19.655   19.896   19.919    3.088    0.973   -3.345    3.088    0.973   -3.254  -10.330    3.003   10.836    5.620
 158.55   19.636   19.836   19.836    2.810   -0.139   -3.364    2.810   -0.139    0.467   -9.455   -0.390    9.618    4.737
 158.60   19.463   19.766   19.792    3.443    1.024   -3.537    3.443    1.024   -3.622  -12.175    3.526   12.704    6.591
 158.65   19.756   19.994   20.015    3.076    0.919   -3.244    3.076    0.919   -2.982   -9.976    2.828   10.413    5.395
 158.70   19.492   19.712   19.716    2.941    0.358   -3.508    2.941    0.358   -1.255  -10.319    1.052   10.543    5.224
 158.75   19.575   19.811   19.823    3.050    0.690   -3.425    3.050    0.690   -2.364  -10.444    2.105   10.752    5.456
 158.80   18.915   19.217   19.220    3.395   -0.301   -4.085    3.395   -0.301    1.230  -13.868   -1.022   14.151    6.980
 158.85   18.731   19.016   19.033    3.277   -0.812   -4.269    3.277   -0.812    3.467  -13.991   -2.662   14.812    7.329
 158.90   19.045   19.284   19.284    3.020   -0.123   -3.955    3.020   -0.123    0.486  -11.944   -0.371   12.388    5.980
 158.95   19.008   19.312   19.316    3.411   -0.413   -3.992    3.411   -0.413    1.648  -13.614   -1.408   13.868    6.893
 159.00   18.293   18.702   18.703    3.893    0.065   -4.707    3.893    0.065   -0.304  -18.327    0.251   18.660    9.165
 159.05   18.317   18.651   18.652    3.514   -0.265   -4.683    3.514   -0.265    1.240  -16.459   -0.931   17.177    8.266
 159.10   18.051   18.092   18.100    1.217    0.522   -4.949    1.217    0.522   -2.583   -6.022    0.635   13.122    3.292
 159.15   18.677   18.697   18.713    0.854    0.776   -4.323    0.854    0.776   -3.357   -3.692    0.663   10.010    2.517
 159.20   18.439   18.460   18.462    0.868    0.297   -4.561    0.868    0.297   -1.353   -3.957    0.257   10.820    2.095
 159.25   19.126   19.142   19.143    0.791    0.239   -3.874    0.791    0.239   -0.924   -3.066    0.189    7.847    1.604
 159.30   18.690   18.694   18.751    0.405    1.453   -4.310    0.405    1.453   -6.263   -1.744    0.588   10.426    3.264
 159.35   18.743   18.743   18.804    0.006    1.519   -4.257    0.006    1.519   -6.469   -0.027    0.009   10.217    3.234
 159.40   19.356   19.385   19.407    1.072    0.911   -3.644    1.072    0.911   -3.319   -3.907    0.976    7.630    2.609
 159.45   19.133   19.249   19.282    2.105    1.122   -3.867    2.105    1.122   -4.338   -8.139    2.362   10.320    4.760
 159.50   19.114   19.260   19.274    2.374    0.728   -3.886    2.374    0.728   -2.829   -9.228    1.728   10.636    4.903
 159.55   19.433   19.550   19.554    2.136    0.431   -3.567    2.136    0.431   -1.536   -7.621    0.920    8.737    3.914
 159.60   19.589   19.699   19.701    2.081   -0.267   -3.411    2.081   -0.267    0.910   -7.098   -0.555    8.017    3.589
 159.65   19.089   19.284   19.301    2.738    0.812   -3.911    2.738    0.812   -3.177  -10.709    2.224   11.726    5.695
 159.70   18.889   19.140   19.143    3.093    0.285   -4.111    3.093    0.285   -1.173  -12.715    0.883   13.275    6.400
 159.75   18.641   18.837   18.848    2.710   -0.646   -4.359    2.710   -0.646    2.817  -11.811   -1.751   13.380    6.134
 159.80   19.198   19.322   19.326    2.183   -0.396   -3.802    2.183   -0.396    1.505   -8.297   -0.864    9.686    4.238
 159.85   19.855   20.088   20.096    3.048   -0.557   -3.145    3.048   -0.557    1.752   -9.584   -1.698    9.743    4.945
 159.90   20.698   20.825   20.838    2.294   -0.746   -2.302    2.294   -0.746    1.717   -5.280   -1.711    5.558    2.905
 159.95   20.705   20.830   20.856    2.274   -1.047   -2.295    2.274   -1.047    2.404   -5.218   -2.382    5.767    3.110
 160.00   20.633   20.812   20.871    2.729   -1.561   -2.367    2.729   -1.561    3.696   -6.460   -4.261    7.745    4.288
 160.05   21.330   21.441   21.493    2.174   -1.494   -1.670    2.174   -1.494    2.495   -3.629   -3.248    4.873    2.736
 160.10   21.475   21.618   21.645    2.480   -1.097   -1.525    2.480   -1.097    1.673   -3.782   -2.720    4.839    2.475
 160.15   21.823   21.945   21.976    2.308   -1.170   -1.177    2.308   -1.170    1.377   -2.716   -2.700    4.040    2.035
 160.20   21.730   21.792   21.823    1.639   -1.172   -1.270    1.639   -1.172    1.489   -2.082   -1.922    2.837    1.600
 160.25   21.199   21.305   21.358    2.119   -1.510   -1.801    2.119   -1.510    2.720   -3.817   -3.201    5.009    2.838
 160.30   20.523   20.623   20.629    2.028   -0.506   -2.477    2.028   -0.506    1.253   -5.023   -1.026    5.252    2.639
 160.35   21.259   21.404   21.424    2.490   -0.917   -1.741    2.490   -0.917    1.597   -4.335   -2.283    5.035    2.577
 160.40   21.274   21.387   21.389    2.200    0.246   -1.726    2.200    0.246   -0.425   -3.797    0.542    3.940    1.930
 160.45   21.851   21.911   21.911    1.616    0.063   -1.149    1.616    0.063   -0.073   -1.856    0.102    1.967    0.930
 160.50   21.901   21.917   21.917    0.828   -0.189   -1.099    0.828   -0.189    0.208   -0.910   -0.157    0.965    0.473
 160.55   20.942   21.020   21.026    1.800    0.530   -2.058    1.800    0.530   -1.091   -3.704    0.955    3.878    1.989
 160.60   20.342   20.462   20.467    2.219    0.463   -2.658    2.219    0.463   -1.231   -5.898    1.028    6.102    3.056
 160.65   20.062   20.146   20.192    1.843   -1.353   -2.938    1.843   -1.353    3.975   -5.415   -2.494    6.930    3.583
 160.70   20.382   20.436   20.462    1.482   -1.031   -2.618    1.482   -1.031    2.700   -3.879   -1.528    5.056    2.484
 160.75   20.379   20.527   20.534    2.459   -0.537   -2.621    2.459   -0.537    1.409   -6.445   -1.321    6.602    3.364
 160.80   20.037   20.116   20.116    1.778   -0.089   -2.963    1.778   -0.089    0.263   -5.267   -0.158    5.973    2.638
 160.85   20.512   20.548   20.548    1.221    0.072   -2.488    1.221    0.072   -0.180   -3.038    0.088    3.843    1.522
 160.90   20.704   20.731   20.779    1.045    1.414   -2.296    1.045    1.414   -3.245   -2.399    1.477    4.180    2.149
 160.95   20.230   20.345   20.363    2.164    0.854   -2.770    2.164    0.854   -2.365   -5.995    1.848    6.543    3.352
 161.00   20.179   20.346   20.348    2.602    0.308   -2.821    2.602    0.308   -0.868   -7.341    0.801    7.413    3.718
 161.05   21.409   21.601   21.609    2.873    0.588   -1.591    2.873    0.588   -0.936   -4.569    1.689    5.564    2.480
 161.10   21.739   21.860   21.879    2.292    0.917   -1.261    2.292    0.917   -1.156   -2.889    2.101    3.841    1.877
 161.15   21.964   21.996   22.020    1.176    1.040   -1.036    1.176    1.040   -1.077   -1.218    1.222    1.768    1.017
 161.20   22.168   22.209   22.244    1.359    1.232   -0.832    1.359    1.232   -1.025   -1.131    1.674    2.029    1.133
 161.25   21.107   21.199   21.227    1.972    1.091   -1.893    1.972    1.091   -2.066   -3.733    2.153    4.332    2.389
 161.30   21.015   21.047   21.050    1.168    0.327   -1.985    1.168    0.327   -0.650   -2.318    0.382    2.706    1.219
 161.35   20.536   20.536   20.550    0.162   -0.742   -2.464    0.162   -0.742    1.830   -0.400   -0.121    3.325    0.938
 161.40   20.220   20.263   20.264    1.320   -0.127   -2.780    1.320   -0.127    0.352   -3.670   -0.167    4.744    1.845
 161.45   20.874   21.056   21.057    2.762   -0.162   -2.126    2.762   -0.162    0.345   -5.870   -0.448    6.085    2.949
 161.50   20.947   21.234   21.236    3.479    0.303   -2.053    3.479    0.303   -0.622   -7.142    1.053    8.205    3.623
 161.55   21.849   22.283   22.306    4.377    1.005   -1.151    4.377    1.005   -1.157   -5.038    4.399   10.745    3.394
 161.60   21.661   22.220   22.221    4.952    0.235   -1.339    4.952    0.235   -0.314   -6.631    1.161   13.185    3.369
 161.65   22.537   23.216   23.234    5.575    0.916   -0.463    5.575    0.916   -0.424   -2.581    5.109   16.067    2.870
 161.70   23.026   23.458   23.536    4.478    1.920    0.026    4.478    1.920    0.051    0.118    8.599   11.871    4.300
 161.75   22.618   22.860   22.870    3.313    0.669   -0.382    3.313    0.669   -0.255   -1.264    2.217    5.785    1.282
 161.80   23.069   23.161   23.162    2.067    0.148    0.069    2.067    0.148    0.010    0.142    0.305    2.149    0.168
 161.85   22.452   22.480   22.486    1.128    0.497   -0.548    1.128    0.497   -0.272   -0.619    0.560    0.910    0.439
 161.90   22.218   22.288   22.288    1.762    0.005   -0.782    1.762    0.005   -0.004   -1.378    0.008    1.858    0.689
 161.95   22.162   22.228   22.230    1.723    0.271   -0.838    1.723    0.271   -0.228   -1.445    0.468    1.873    0.768
 162.00   22.814   22.892   22.895    1.889    0.364   -0.186    1.889    0.364   -0.068   -0.351    0.688    1.867    0.388
 162.05   23.142   23.206   23.206    1.730    0.063    0.142    1.730    0.063    0.009    0.245    0.108    1.509    0.134
 162.10   22.423   22.423   22.424    0.183   -0.141   -0.577    0.183   -0.141    0.081   -0.105   -0.026    0.193    0.068
 162.15   22.127   22.128   22.128   -0.125    0.038   -0.873   -0.125    0.038   -0.033    0.109   -0.005    0.389    0.057
 162.20   21.857   21.857   21.887   -0.019   -1.139   -1.143   -0.019   -1.139    1.301    0.021    0.021    1.301    0.651
 162.25   21.613   21.631   21.688   -0.876   -1.575   -1.387   -0.876   -1.575    2.183    1.214    1.379    2.584    1.427
 162.30   21.439   21.439   21.512   -0.135   -1.772   -1.561   -0.135   -1.772    2.765    0.211    0.239    2.797    1.392
 162.35   21.199   21.216   21.328    0.868   -2.177   -1.801    0.868   -2.177    3.921   -1.564   -1.889    4.368    2.312
 162.40   20.864   20.925   21.005    1.600   -1.836   -2.136    1.600   -1.836    3.922   -3.418   -2.937    5.248    2.987
 162.45   20.763   20.786   20.862    0.990   -1.771   -2.237    0.990   -1.771    3.962   -2.214   -1.753    4.561    2.433
 162.50   20.529   20.573   20.646    1.352   -1.730   -2.471    1.352   -1.730    4.276   -3.341   -2.339    5.464    2.955
 162.55   21.165   21.218   21.248    1.500   -1.127   -1.835    1.500   -1.127    2.067   -2.752   -1.690    3.443    1.917
 162.60   21.230   21.381   21.388    2.538   -0.542   -1.770    2.538   -0.542    0.960   -4.493   -1.376    4.935    2.398
 162.65   21.539   21.721   21.750    2.808   -1.114   -1.461    2.808   -1.114    1.627   -4.102   -3.127    5.629    2.705
 162.70   21.277   21.308   21.317    1.145   -0.621   -1.723    1.145   -0.621    1.071   -1.973   -0.712    2.333    1.178
 162.75   21.876   21.897   21.913    0.970   -0.827   -1.124    0.970   -0.827    0.930   -1.091   -0.803    1.445    0.822
 162.80   21.281   21.299   21.335    0.870   -1.233   -1.719    0.870   -1.233    2.118   -1.495   -1.072    2.615    1.403
 162.85   21.960   21.965   21.966    0.450   -0.291   -1.040    0.450   -0.291    0.303   -0.468   -0.131    0.684    0.286
 162.90   21.877   21.879   21.886   -0.328   -0.545   -1.123   -0.328   -0.545    0.611    0.368    0.178    0.832    0.368
 162.95   22.043   22.070   22.090   -1.089   -0.950   -0.957   -1.089   -0.950    0.910    1.043    1.035    1.503    0.864
 163.00   22.129   22.142   22.156   -0.757   -0.780   -0.871   -0.757   -0.780    0.679    0.659    0.591    0.970    0.558
 163.05   22.270   22.274   22.274   -0.412   -0.130   -0.730   -0.412   -0.130    0.095    0.301    0.054    0.360    0.160
 163.10   22.476   22.495   22.522    0.934   -1.082   -0.524    0.934   -1.082    0.567   -0.489   -1.011    1.159    0.629
 163.15   23.131   23.133   23.193    0.332   -1.669    0.131    0.332   -1.669   -0.218    0.043   -0.554    1.457    0.298
 163.20   23.395   23.405   23.409    0.679   -0.444    0.395    0.679   -0.444   -0.176    0.268   -0.302    0.407    0.220
 163.25   23.420   23.420   23.424    0.139   -0.393    0.420    0.139   -0.393   -0.165    0.058   -0.054    0.175    0.092
 163.30   22.404   22.404   22.436   -0.109   -1.201   -0.596   -0.109   -1.201    0.716    0.065    0.130    0.905    0.365
 163.35   22.385   22.387   22.396    0.302   -0.649   -0.615    0.302   -0.649    0.399   -0.186   -0.196    0.446    0.241
 163.40   22.515   22.516   22.517    0.185    0.191   -0.485    0.185    0.191   -0.093   -0.090    0.035    0.153    0.067
 163.45   22.701   22.704   22.706    0.362   -0.303   -0.299    0.362   -0.303    0.091   -0.108   -0.110    0.156    0.089
 163.50   23.139   23.139   23.143   -0.101   -0.424    0.139   -0.101   -0.424   -0.059   -0.014    0.043    0.105    0.037
 163.55   23.641   23.644   23.644   -0.421    0.025    0.641   -0.421    0.025    0.016   -0.270   -0.011    0.294    0.135
 163.60   23.265   23.276   23.277   -0.721   -0.101    0.265   -0.721   -0.101   -0.027   -0.191    0.073    0.300    0.103
 163.65   23.097   23.142   23.142   -1.441   -0.076    0.097   -1.441   -0.076   -0.007   -0.139    0.109    1.045    0.089
 163.70   23.938   23.956   23.956   -0.920   -0.110    0.938   -0.920   -0.110   -0.103   -0.863    0.101    0.869    0.437
 163.75   24.088   24.094   24.096   -0.539    0.255    1.088   -0.539    0.255    0.277   -0.586   -0.137    0.770    0.332
 163.80   23.794   23.806   23.807   -0.760    0.183    0.794   -0.760    0.183    0.145   -0.603   -0.139    0.621    0.318
 163.85   23.165   23.165   23.166   -0.099    0.167    0.165   -0.099    0.167    0.028   -0.016   -0.017    0.032    0.018
 163.90   23.581   23.582   23.602    0.207    0.977    0.581    0.207    0.977    0.568    0.120    0.202    0.668    0.307
 163.95   24.109   24.110   24.111   -0.224    0.151    1.109   -0.224    0.151    0.167   -0.249   -0.034    0.652    0.151
 164.00   23.200   23.201   23.203   -0.250   -0.286    0.200   -0.250   -0.286   -0.057   -0.050    0.071    0.092    0.052
