   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
  36.50   21.962   21.967   21.977   -0.489    0.650   -0.038   -0.489    0.650   -0.025    0.019   -0.318    0.331    0.160
  36.55   22.256   22.268   22.270   -0.755    0.259    0.256   -0.755    0.259    0.066   -0.193   -0.195    0.351    0.141
  36.60   22.449   22.461   22.461   -0.746   -0.014    0.449   -0.746   -0.014   -0.006   -0.335    0.010    0.379    0.167
  36.65   22.721   22.724   22.724   -0.397    0.109    0.721   -0.397    0.109    0.079   -0.286   -0.043    0.344    0.150
  36.70   22.915   22.916   22.919   -0.184    0.393    0.915   -0.184    0.393    0.360   -0.168   -0.072    0.513    0.202
  36.75   22.764   22.765   22.765   -0.231    0.110    0.764   -0.231    0.110    0.084   -0.176   -0.025    0.324    0.098
  36.80   22.772   22.773   22.773   -0.197    0.013    0.772   -0.197    0.013    0.010   -0.152   -0.003    0.318    0.076
  36.85   23.101   23.102   23.104   -0.217    0.305    1.101   -0.217    0.305    0.336   -0.239   -0.066    0.676    0.209
  36.90   22.632   22.636   22.639   -0.399    0.400    0.632   -0.399    0.400    0.253   -0.252   -0.160    0.360    0.196
  36.95   22.918   22.929   22.941   -0.703    0.751    0.918   -0.703    0.751    0.690   -0.646   -0.528    0.951    0.541
  37.00   23.042   23.050   23.056   -0.606    0.507    1.042   -0.606    0.507    0.528   -0.631   -0.307    0.855    0.439
  37.05   22.879   22.888   22.906   -0.653    0.892    0.879   -0.653    0.892    0.784   -0.574   -0.583    0.997    0.566
  37.10   22.868   22.872   22.884   -0.456    0.737    0.868   -0.456    0.737    0.639   -0.396   -0.336    0.752    0.412
  37.15   23.287   23.295   23.306   -0.596    0.713    1.287   -0.596    0.713    0.918   -0.767   -0.425    1.260    0.635
  37.20   23.056   23.057   23.070   -0.165    0.778    1.056   -0.165    0.778    0.822   -0.174   -0.128    0.874    0.425
  37.25   23.201   23.209   23.212   -0.614    0.395    1.201   -0.614    0.395    0.474   -0.738   -0.243    0.988    0.455
  37.30   23.322   23.328   23.329   -0.532    0.207    1.322   -0.532    0.207    0.273   -0.704   -0.110    1.037    0.381
  37.35   23.249   23.259   23.260   -0.692    0.092    1.249   -0.692    0.092    0.115   -0.865   -0.064    1.024    0.437
  37.40   23.570   23.577   23.578   -0.576    0.206    1.570   -0.576    0.206    0.324   -0.904   -0.119    1.419    0.484
  37.45   23.421   23.443   23.446   -1.031    0.314    1.421   -1.031    0.314    0.446   -1.465   -0.324    1.590    0.783
  37.50   23.475   23.498   23.498   -1.038    0.149    1.475   -1.038    0.149    0.220   -1.532   -0.155    1.638    0.777
  37.55   23.877   23.888   23.888   -0.709   -0.074    1.877   -0.709   -0.074   -0.139   -1.331    0.052    2.016    0.670
  37.60   23.769   23.777   23.777   -0.620    0.136    1.769   -0.620    0.136    0.241   -1.097   -0.084    1.766    0.563
  37.65   23.437   23.438   23.443   -0.250    0.476    1.437   -0.250    0.476    0.685   -0.359   -0.119    1.177    0.391
  37.70   23.199   23.200   23.206   -0.198    0.522    1.199   -0.198    0.522    0.626   -0.237   -0.103    0.875    0.339
  37.75   23.513   23.514   23.516   -0.236    0.264    1.513   -0.236    0.264    0.400   -0.357   -0.062    1.207    0.270
  37.80   23.472   23.472   23.477   -0.109    0.476    1.472   -0.109    0.476    0.701   -0.161   -0.052    1.203    0.361
  37.85   23.370   23.371   23.373   -0.262    0.300    1.370   -0.262    0.300    0.411   -0.359   -0.079    1.017    0.276
  37.90   23.265   23.266   23.266   -0.166   -0.021    1.265   -0.166   -0.021   -0.027   -0.210    0.004    0.815    0.106
  37.95   23.153   23.154   23.154   -0.118   -0.156    1.153   -0.118   -0.156   -0.180   -0.136    0.018    0.684    0.113
  38.00   23.082   23.082   23.082    0.102    0.137    1.082    0.102    0.137    0.149    0.111    0.014    0.600    0.093
  38.05   23.331   23.334   23.334    0.381   -0.136    1.331    0.381   -0.136   -0.181    0.506   -0.052    0.967    0.270
  38.10   23.294   23.295   23.295    0.115    0.006    1.294    0.115    0.006    0.008    0.149    0.001    0.844    0.074
  38.15   23.357   23.357   23.359   -0.071    0.302    1.357   -0.071    0.302    0.409   -0.096   -0.021    0.969    0.210
  38.20   23.419   23.419   23.419   -0.031   -0.023    1.419   -0.031   -0.023   -0.033   -0.044    0.001    1.008    0.028
  38.25   23.328   23.330   23.330    0.304   -0.097    1.328    0.304   -0.097   -0.128    0.404   -0.029    0.932    0.212
  38.30   23.054   23.057   23.057    0.397    0.091    1.054    0.397    0.091    0.096    0.419    0.036    0.638    0.216
  38.35   22.895   22.903   22.903    0.620   -0.012    0.895    0.620   -0.012   -0.011    0.555   -0.007    0.593    0.278
  38.40   22.986   22.989   22.989    0.378    0.026    0.986    0.378    0.026    0.026    0.373    0.010    0.558    0.187
  38.45   23.039   23.043   23.044    0.422    0.274    1.039    0.422    0.274    0.285    0.438    0.116    0.666    0.268
  38.50   22.949   22.959   22.960    0.648    0.275    0.949    0.648    0.275    0.261    0.615    0.178    0.698    0.346
  38.55   22.779   22.786   22.789    0.529    0.383    0.779    0.529    0.383    0.299    0.412    0.203    0.517    0.274
  38.60   22.977   22.979   22.981    0.274    0.307    0.977    0.274    0.307    0.300    0.268    0.084    0.562    0.205
  38.65   23.167   23.174   23.178    0.600    0.415    1.167    0.600    0.415    0.484    0.700    0.249    0.947    0.443
  38.70   23.454   23.465   23.476    0.735    0.722    1.454    0.735    0.722    1.050    1.068    0.531    1.588    0.795
  38.75   23.592   23.596   23.600    0.450    0.452    1.592    0.450    0.452    0.719    0.716    0.203    1.470    0.518
  38.80   23.335   23.345   23.345    0.684    0.155    1.335    0.684    0.155    0.207    0.912    0.106    1.136    0.471
  38.85   23.159   23.169   23.170    0.698    0.171    1.159    0.698    0.171    0.198    0.809    0.119    0.930    0.421
  38.90   23.208   23.215   23.215    0.567    0.093    1.208    0.567    0.093    0.113    0.684    0.053    0.894    0.348
  38.95   23.171   23.175   23.175    0.465   -0.019    1.171    0.465   -0.019   -0.022    0.544   -0.009    0.793    0.272
  39.00   23.445   23.445   23.447   -0.134    0.230    1.445   -0.134    0.230    0.332   -0.193   -0.031    1.079    0.193
  39.05   23.514   23.514   23.517    0.093    0.395    1.514    0.093    0.395    0.598    0.142    0.037    1.228    0.308
  39.10   23.443   23.443   23.447    0.090    0.455    1.443    0.090    0.455    0.657    0.130    0.041    1.148    0.335
  39.15   23.174   23.176   23.181    0.311    0.450    1.174    0.311    0.450    0.528    0.366    0.140    0.839    0.329
  39.20   23.220   23.220   23.223    0.134    0.377    1.220    0.134    0.377    0.460    0.164    0.051    0.824    0.246
  39.25   23.071   23.074   23.074   -0.332    0.138    1.071   -0.332    0.138    0.147   -0.356   -0.046    0.639    0.194
  39.30   22.838   22.840   22.843   -0.249    0.403    0.838   -0.249    0.403    0.338   -0.209   -0.101    0.464    0.205
  39.35   22.907   22.907   22.907   -0.032    0.160    0.907   -0.032    0.160    0.145   -0.029   -0.005    0.424    0.074
  39.40   23.014   23.014   23.017   -0.023    0.371    1.014   -0.023    0.371    0.376   -0.024   -0.009    0.583    0.189
  39.45   22.867   22.867   22.881   -0.109    0.787    0.867   -0.109    0.787    0.682   -0.095   -0.086    0.691    0.347
  39.50   23.077   23.079   23.095   -0.311    0.869    1.077   -0.311    0.869    0.936   -0.335   -0.271    1.006    0.515
  39.55   22.743   22.743   22.755   -0.128    0.727    0.743   -0.128    0.727    0.540   -0.095   -0.093    0.548    0.278
  39.60   22.434   22.434   22.440   -0.133    0.516    0.434   -0.133    0.516    0.224   -0.058   -0.069    0.236    0.121
  39.65   22.615   22.615   22.616    0.006    0.284    0.615    0.006    0.284    0.175    0.004    0.002    0.229    0.087
  39.70   22.850   22.852   22.853   -0.317    0.219    0.850   -0.317    0.219    0.186   -0.269   -0.069    0.435    0.167
  39.75   22.648   22.651   22.664   -0.370    0.764    0.648   -0.370    0.764    0.495   -0.240   -0.283    0.570    0.309
  39.80   22.566   22.566   22.576   -0.050    0.646    0.566   -0.050    0.646    0.366   -0.028   -0.032    0.370    0.184
  39.85   22.735   22.735   22.738    0.078    0.353    0.735    0.078    0.353    0.260    0.057    0.027    0.335    0.134
  39.90   22.803   22.804   22.811   -0.195    0.545    0.803   -0.195    0.545    0.438   -0.156   -0.106    0.490    0.238
  39.95   22.587   22.587   22.590   -0.040    0.375    0.587   -0.040    0.375    0.220   -0.024   -0.015    0.243    0.111
  40.00   22.848   22.851   22.857    0.385    0.539    0.848    0.385    0.539    0.457    0.327    0.208    0.579    0.299
  40.05   22.832   22.834   22.838    0.313    0.422    0.832    0.313    0.422    0.351    0.261    0.132    0.484    0.228
  40.10   22.954   22.955   22.955    0.290    0.024    0.954    0.290    0.024    0.023    0.277    0.007    0.497    0.139
  40.15   23.063   23.063   23.065   -0.022   -0.304    1.063   -0.022   -0.304   -0.323   -0.023    0.007    0.612    0.162
  40.20   22.897   22.900   22.900   -0.309   -0.194    0.897   -0.309   -0.194   -0.174   -0.277    0.060    0.469    0.166
  40.25   22.392   22.400   22.402   -0.576   -0.310    0.392   -0.576   -0.310   -0.121   -0.226    0.178    0.291    0.156
  40.30   22.613   22.615   22.619   -0.278   -0.438    0.613   -0.278   -0.438   -0.269   -0.170    0.122    0.323    0.170
  40.35   22.325   22.331   22.334   -0.507   -0.354    0.325   -0.507   -0.354   -0.115   -0.165    0.179    0.244    0.135
  40.40   22.221   22.228   22.235   -0.539   -0.561    0.221   -0.539   -0.561   -0.124   -0.119    0.302    0.327    0.174
  40.45   22.217   22.220   22.224   -0.371   -0.402    0.217   -0.371   -0.402   -0.087   -0.081    0.149    0.173    0.095
  40.50   22.175   22.177   22.178   -0.309   -0.114    0.175   -0.309   -0.114   -0.020   -0.054    0.035    0.070    0.034
  40.55   22.187   22.190   22.190   -0.361    0.112    0.187   -0.361    0.112    0.021   -0.068   -0.040    0.089    0.041
  40.60   22.097   22.124   22.125   -1.101    0.190    0.097   -1.101    0.190    0.018   -0.107   -0.209    0.629    0.118
  40.65   22.193   22.204   22.208   -0.680    0.423    0.193   -0.680    0.423    0.082   -0.131   -0.287    0.339    0.163
  40.70   21.876   21.887   21.889   -0.700    0.239   -0.124   -0.700    0.239   -0.030    0.087   -0.168    0.282    0.096
  40.75   21.681   21.692   21.692   -0.691    0.121   -0.319   -0.691    0.121   -0.039    0.221   -0.084    0.297    0.120
  40.80   21.669   21.677   21.678   -0.587    0.195   -0.331   -0.587    0.195   -0.065    0.194   -0.115    0.246    0.117
  40.85   21.766   21.782   21.782   -0.814   -0.092   -0.234   -0.814   -0.092    0.021    0.190    0.075    0.363    0.103
  40.90   21.861   21.886   21.889   -1.030   -0.374   -0.139   -1.030   -0.374    0.052    0.143    0.385    0.610    0.207
  40.95   21.785   21.810   21.811   -1.033   -0.222   -0.215   -1.033   -0.222    0.048    0.222    0.230    0.581    0.161
  41.00   22.021   22.042   22.050   -0.967   -0.563    0.021   -0.967   -0.563   -0.012   -0.020    0.544    0.626    0.272
  41.05   22.349   22.372   22.379   -1.008   -0.572    0.349   -1.008   -0.572   -0.200   -0.352    0.577    0.733    0.352
  41.10   22.086   22.101   22.104   -0.827   -0.368    0.086   -0.827   -0.368   -0.032   -0.071    0.305    0.414    0.157
  41.15   22.005   22.010   22.011   -0.437   -0.226    0.005   -0.437   -0.226   -0.001   -0.002    0.099    0.121    0.050
  41.20   22.136   22.143   22.146   -0.582   -0.359    0.136   -0.582   -0.359   -0.049   -0.079    0.209    0.243    0.114
  41.25   21.895   21.905   21.906   -0.683    0.114   -0.105   -0.683    0.114   -0.012    0.072   -0.078    0.245    0.053
  41.30   22.115   22.118   22.118   -0.317   -0.128    0.115   -0.317   -0.128   -0.015   -0.037    0.041    0.065    0.028
  41.35   22.560   22.564   22.569   -0.391   -0.468    0.560   -0.391   -0.468   -0.262   -0.219    0.183    0.343    0.194
  41.40   22.895   22.899   22.901   -0.441   -0.328    0.895   -0.441   -0.328   -0.294   -0.395    0.145    0.551    0.257
  41.45   22.922   22.924   22.924   -0.328   -0.145    0.922   -0.328   -0.145   -0.133   -0.303    0.048    0.489    0.167
  41.50   23.044   23.044   23.052   -0.066   -0.618    1.044   -0.066   -0.618   -0.645   -0.069    0.041    0.738    0.325
  41.55   23.507   23.507   23.519   -0.106   -0.738    1.507   -0.106   -0.738   -1.111   -0.159    0.078    1.413    0.563
  41.60   23.499   23.499   23.507   -0.124   -0.609    1.499   -0.124   -0.609   -0.913   -0.185    0.075    1.317    0.467
  41.65   23.353   23.355   23.363    0.318   -0.620    1.353    0.318   -0.620   -0.839    0.430   -0.197    1.158    0.482
  41.70   23.305   23.305   23.318    0.024   -0.793    1.305    0.024   -0.793   -1.035    0.032   -0.019    1.166    0.518
  41.75   23.200   23.200   23.213    0.092   -0.765    1.200    0.092   -0.765   -0.918    0.110   -0.070    1.017    0.464
  41.80   22.844   22.845   22.857   -0.197   -0.752    0.844   -0.197   -0.752   -0.634   -0.167    0.148    0.658    0.336
  41.85   22.649   22.649   22.658   -0.101   -0.647    0.649   -0.101   -0.647   -0.420   -0.065    0.065    0.425    0.215
  41.90   22.528   22.531   22.539    0.393   -0.584    0.528    0.393   -0.584   -0.308    0.207   -0.230    0.387    0.218
  41.95   22.522   22.530   22.534    0.597   -0.383    0.522    0.597   -0.383   -0.200    0.312   -0.228    0.388    0.217
  42.00   22.461   22.469   22.469    0.603    0.160    0.461    0.603    0.160    0.074    0.278    0.096    0.301    0.152
  42.05   22.293   22.293   22.296   -0.125    0.323    0.293   -0.125    0.323    0.095   -0.037   -0.041    0.103    0.055
  42.10   22.404   22.404   22.409   -0.042    0.508    0.404   -0.042    0.508    0.205   -0.017   -0.021    0.211    0.103
  42.15   22.471   22.471   22.473    0.024    0.333    0.471    0.024    0.333    0.157    0.011    0.008    0.167    0.079
  42.20   22.310   22.310   22.311    0.017    0.117    0.310    0.017    0.117    0.036    0.005    0.002    0.055    0.018
  42.25   22.448   22.449   22.449    0.208    0.064    0.448    0.208    0.064    0.029    0.093    0.013    0.124    0.049
  42.30   22.218   22.218   22.220   -0.016   -0.336    0.218   -0.016   -0.336   -0.073   -0.003    0.005    0.080    0.037
  42.35   22.330   22.330   22.333    0.119   -0.373    0.330    0.119   -0.373   -0.123    0.039   -0.045    0.131    0.068
  42.40   22.116   22.117   22.126    0.223   -0.636    0.116    0.223   -0.636   -0.074    0.026   -0.142    0.234    0.081
  42.45   21.623   21.624   21.630    0.109   -0.532   -0.377    0.109   -0.532    0.200   -0.041   -0.058    0.218    0.106
  42.50   21.779   21.780   21.785   -0.082   -0.465   -0.221   -0.082   -0.465    0.103    0.018    0.038    0.136    0.055
  42.55   22.117   22.118   22.124    0.142   -0.534    0.117    0.142   -0.534   -0.063    0.017   -0.076    0.160    0.050
  42.60   22.008   22.009   22.011   -0.254   -0.246    0.008   -0.254   -0.246   -0.002   -0.002    0.063    0.063    0.031
  42.65   22.072   22.075   22.079   -0.371   -0.432    0.072   -0.371   -0.432   -0.031   -0.027    0.160    0.165    0.083
  42.70   22.076   22.083   22.085   -0.540   -0.334    0.076   -0.540   -0.334   -0.025   -0.041    0.180    0.204    0.093
  42.75   22.388   22.398   22.408   -0.659   -0.667    0.388   -0.659   -0.667   -0.259   -0.256    0.440    0.515    0.286
  42.80   22.839   22.843   22.848   -0.386   -0.497    0.839   -0.386   -0.497   -0.417   -0.324    0.192    0.550    0.281
  42.85   22.682   22.683   22.688   -0.227   -0.500    0.682   -0.227   -0.500   -0.341   -0.155    0.114    0.383    0.196
  42.90   22.898   22.898   22.899   -0.085   -0.247    0.898   -0.085   -0.247   -0.222   -0.076    0.021    0.437    0.118
  42.95   22.588   22.588   22.589   -0.185   -0.208    0.588   -0.185   -0.208   -0.122   -0.108    0.038    0.211    0.084
  43.00   22.627   22.628   22.632   -0.239   -0.431    0.627   -0.239   -0.431   -0.270   -0.150    0.103    0.318    0.163
  43.05   23.074   23.082   23.084   -0.599   -0.295    1.074   -0.599   -0.295   -0.317   -0.643    0.177    0.800    0.369
  43.10   23.371   23.394   23.395   -1.043   -0.071    1.371   -1.043   -0.071   -0.098   -1.430    0.075    1.487    0.718
  43.15   23.053   23.075   23.079   -1.013   -0.419    1.053   -1.013   -0.419   -0.441   -1.066    0.425    1.155    0.615
  43.20   22.891   22.912   22.916   -0.984   -0.401    0.891   -0.984   -0.401   -0.357   -0.877    0.395    0.962    0.513
  43.25   23.169   23.183   23.193   -0.820   -0.683    1.169   -0.820   -0.683   -0.799   -0.959    0.561    1.253    0.684
  43.30   22.912   22.916   22.925   -0.439   -0.652    0.912   -0.439   -0.652   -0.595   -0.400    0.286    0.725    0.386
  43.35   22.534   22.543   22.545   -0.657   -0.247    0.534   -0.657   -0.247   -0.132   -0.351    0.162    0.389    0.204
  43.40   22.610   22.611   22.611   -0.149   -0.143    0.610   -0.149   -0.143   -0.087   -0.091    0.021    0.208    0.064
  43.45   22.727   22.727   22.727   -0.021    0.109    0.727   -0.021    0.109    0.079   -0.015   -0.002    0.270    0.041
  43.50   22.865   22.865   22.865    0.097   -0.133    0.865    0.097   -0.133   -0.115    0.084   -0.013    0.387    0.072
  43.55   23.066   23.067   23.067    0.238   -0.118    1.066    0.238   -0.118   -0.126    0.253   -0.028    0.603    0.142
  43.60   23.225   23.225   23.227   -0.003   -0.305    1.225   -0.003   -0.305   -0.373   -0.003    0.001    0.797    0.187
  43.65   23.321   23.321   23.322    0.107   -0.182    1.321    0.107   -0.182   -0.241    0.141   -0.019    0.895    0.140
  43.70   23.109   23.110   23.111   -0.181   -0.255    1.109   -0.181   -0.255   -0.283   -0.201    0.046    0.664    0.175
  43.75   23.333   23.336   23.336   -0.360    0.093    1.333   -0.360    0.093    0.125   -0.480   -0.034    0.958    0.249
  43.80   23.498   23.499   23.499   -0.178    0.025    1.498   -0.178    0.025    0.037   -0.267   -0.004    1.139    0.135
  43.85   23.150   23.151   23.155   -0.256   -0.422    1.150   -0.256   -0.422   -0.485   -0.294    0.108    0.783    0.289
  43.90   23.226   23.226   23.229    0.101   -0.407    1.226    0.101   -0.407   -0.498    0.124   -0.041    0.839    0.258
  43.95   23.054   23.055   23.056    0.179   -0.213    1.054    0.179   -0.213   -0.224    0.189   -0.038    0.594    0.148
  44.00   23.438   23.439   23.444   -0.235   -0.504    1.438   -0.235   -0.504   -0.724   -0.339    0.119    1.188    0.404
  44.05   23.360   23.360   23.366   -0.100   -0.521    1.360   -0.100   -0.521   -0.708   -0.136    0.052    1.066    0.362
  44.10   23.246   23.247   23.251    0.195   -0.395    1.246    0.195   -0.395   -0.492    0.243   -0.077    0.874    0.277
  44.15   23.362   23.362   23.381    0.096   -0.944    1.362    0.096   -0.944   -1.286    0.130   -0.090    1.378    0.648
  44.20   23.279   23.279   23.285    0.059   -0.539    1.279    0.059   -0.539   -0.690    0.075   -0.032    0.965    0.347
  44.25   23.110   23.110   23.114   -0.089   -0.444    1.110   -0.089   -0.444   -0.493   -0.098    0.039    0.719    0.252
  44.30   23.077   23.077   23.081    0.010   -0.419    1.077    0.010   -0.419   -0.451    0.010   -0.004    0.668    0.226
  44.35   22.769   22.770   22.773    0.206   -0.324    0.769    0.206   -0.324   -0.249    0.158   -0.067    0.370    0.151
  44.40   22.577   22.577   22.590    0.026   -0.785    0.577    0.026   -0.785   -0.453    0.015   -0.020    0.475    0.227
  44.45   22.382   22.383   22.395    0.242   -0.702    0.382    0.242   -0.702   -0.268    0.092   -0.170    0.349    0.165
  44.50   22.199   22.199   22.217    0.058   -0.878    0.199    0.058   -0.878   -0.175    0.012   -0.051    0.407    0.091
  44.55   22.315   22.315   22.340    0.136   -1.048    0.315    0.136   -1.048   -0.330    0.043   -0.143    0.608    0.181
  44.60   22.300   22.300   22.316   -0.005   -0.836    0.300   -0.005   -0.836   -0.251   -0.002    0.004    0.394    0.125
  44.65   22.215   22.217   22.230    0.261   -0.774    0.215    0.261   -0.774   -0.167    0.056   -0.202    0.357    0.134
  44.70   22.544   22.545   22.562    0.203   -0.867    0.544    0.203   -0.867   -0.472    0.111   -0.176    0.545    0.258
  44.75   22.409   22.412   22.428    0.378   -0.841    0.409    0.378   -0.841   -0.344    0.154   -0.318    0.508    0.246
  44.80   22.651   22.653   22.664    0.323   -0.694    0.651    0.323   -0.694   -0.452    0.210   -0.224    0.505    0.273
  44.85   22.658   22.661   22.678    0.387   -0.874    0.658    0.387   -0.874   -0.575    0.254   -0.338    0.673    0.357
  44.90   22.761   22.767   22.785    0.504   -0.902    0.761    0.504   -0.902   -0.687    0.383   -0.454    0.824    0.454
  44.95   22.674   22.679   22.692    0.497   -0.742    0.674    0.497   -0.742   -0.500    0.335   -0.369    0.626    0.353
  45.00   22.758   22.772   22.777    0.795   -0.464    0.758    0.795   -0.464   -0.351    0.603   -0.369    0.711    0.395
  45.05   23.168   23.185   23.185    0.892    0.157    1.168    0.892    0.157    0.183    1.042    0.140    1.092    0.534
  45.10   23.071   23.085   23.085    0.810    0.086    1.071    0.810    0.086    0.092    0.867    0.070    0.905    0.437
  45.15   22.989   22.997   22.997    0.609    0.083    0.989    0.609    0.083    0.082    0.602    0.050    0.678    0.305
  45.20   22.782   22.785   22.786    0.359   -0.232    0.782    0.359   -0.232   -0.181    0.280   -0.083    0.397    0.172
  45.25   22.776   22.785   22.786    0.635   -0.194    0.776    0.635   -0.194   -0.150    0.493   -0.123    0.521    0.265
  45.30   22.965   22.973   22.978    0.598   -0.448    0.965    0.598   -0.448   -0.432    0.578   -0.268    0.745    0.385
  45.35   23.068   23.078   23.080    0.710   -0.285    1.068    0.710   -0.285   -0.304    0.758   -0.202    0.863    0.421
  45.40   23.278   23.307   23.307    1.149    0.095    1.278    1.149    0.095    0.122    1.469    0.110    1.482    0.739
  45.45   23.149   23.187   23.188    1.327    0.176    1.149    1.327    0.176    0.202    1.524    0.233    1.556    0.778
  45.50   23.202   23.228   23.228    1.090   -0.028    1.202    1.090   -0.028   -0.033    1.310   -0.030    1.317    0.656
  45.55   23.105   23.119   23.121    0.803   -0.275    1.105    0.803   -0.275   -0.304    0.888   -0.221    0.971    0.482
  45.60   23.109   23.126   23.127    0.896   -0.153    1.109    0.896   -0.153   -0.170    0.993   -0.137    1.027    0.508
  45.65   23.400   23.419   23.420    0.936   -0.248    1.400    0.936   -0.248   -0.348    1.310   -0.232    1.449    0.688
  45.70   23.836   23.854   23.855    0.914   -0.251    1.836    0.914   -0.251   -0.461    1.678   -0.229    2.135    0.878
  45.75   23.979   24.000   24.002    0.986   -0.361    1.979    0.986   -0.361   -0.715    1.951   -0.356    2.510    1.054
  45.80   23.862   23.869   23.869    0.582   -0.055    1.862    0.582   -0.055   -0.103    1.084   -0.032    1.904    0.544
  45.85   23.654   23.654   23.654    0.072   -0.082    1.654    0.072   -0.082   -0.135    0.118   -0.006    1.374    0.090
  45.90   23.569   23.572   23.572    0.363   -0.165    1.569    0.363   -0.165   -0.258    0.569   -0.060    1.310    0.314
  45.95   23.479   23.487   23.489    0.599   -0.318    1.479    0.599   -0.318   -0.470    0.887   -0.190    1.324    0.511
  46.00   23.492   23.510   23.526    0.911   -0.882    1.492    0.911   -0.882   -1.315    1.359   -0.803    1.916    1.027
  46.05   23.350   23.366   23.388    0.864   -1.003    1.350    0.864   -1.003   -1.355    1.167   -0.867    1.788    0.993
  46.10   22.934   22.969   22.979    1.269   -0.671    0.934    1.269   -0.671   -0.627    1.186   -0.851    1.467    0.794
  46.15   23.035   23.067   23.087    1.218   -0.942    1.035    1.218   -0.942   -0.975    1.261   -1.148    1.722    0.982
  46.20   23.025   23.037   23.068    0.749   -1.200    1.025    0.749   -1.200   -1.230    0.767   -0.899    1.525    0.853
  46.25   22.794   22.795   22.818    0.219   -1.023    0.794    0.219   -1.023   -0.812    0.174   -0.224    0.862    0.430
  46.30   22.759   22.760   22.767   -0.160   -0.578    0.759   -0.160   -0.578   -0.438   -0.122    0.093    0.468    0.232
  46.35   22.605   22.605   22.608    0.187   -0.308    0.605    0.187   -0.308   -0.186    0.113   -0.057    0.247    0.112
  46.40   22.568   22.573   22.573    0.452   -0.162    0.568    0.452   -0.162   -0.092    0.257   -0.073    0.276    0.141
  46.45   22.452   22.458   22.459    0.522   -0.205    0.452    0.522   -0.205   -0.093    0.236   -0.107    0.260    0.138
  46.50   22.518   22.521   22.521    0.349   -0.017    0.518    0.349   -0.017   -0.009    0.181   -0.006    0.195    0.090
  46.55   22.605   22.606   22.606   -0.228    0.079    0.605   -0.228    0.079    0.048   -0.138   -0.018    0.212    0.073
  46.60   22.715   22.715   22.718    0.142    0.347    0.715    0.142    0.347    0.248    0.101    0.049    0.326    0.136
  46.65   22.584   22.584   22.586    0.122    0.281    0.584    0.122    0.281    0.164    0.071    0.034    0.217    0.091
  46.70   22.410   22.410   22.410   -0.130   -0.019    0.410   -0.130   -0.019   -0.008   -0.053    0.002    0.093    0.027
  46.75   22.857   22.858   22.858   -0.130   -0.176    0.857   -0.130   -0.176   -0.151   -0.112    0.023    0.391    0.095
  46.80   22.639   22.639   22.642    0.085    0.319    0.639    0.085    0.319    0.204    0.054    0.027    0.259    0.106
  46.85   22.419   22.426   22.427   -0.561    0.211    0.419   -0.561    0.211    0.089   -0.235   -0.119    0.268    0.139
  46.90   22.465   22.466   22.467   -0.196    0.281    0.465   -0.196    0.281    0.131   -0.091   -0.055    0.167    0.084
  46.95   22.462   22.462   22.467   -0.149    0.459    0.462   -0.149    0.459    0.212   -0.069   -0.068    0.223    0.116
  47.00   22.575   22.577   22.577   -0.304    0.003    0.575   -0.304    0.003    0.002   -0.175   -0.001    0.211    0.087
  47.05   23.131   23.131   23.131   -0.103   -0.051    1.131   -0.103   -0.051   -0.058   -0.116    0.005    0.646    0.065
  47.10   22.996   22.997   22.998   -0.219   -0.135    0.996   -0.219   -0.135   -0.134   -0.218    0.029    0.529    0.129
  47.15   23.183   23.188   23.189   -0.479   -0.238    1.183   -0.479   -0.238   -0.281   -0.566    0.114    0.843    0.321
  47.20   23.256   23.262   23.263   -0.508   -0.229    1.256   -0.508   -0.229   -0.287   -0.638    0.116    0.944    0.355
  47.25   23.699   23.703   23.703   -0.458    0.100    1.699   -0.458    0.100    0.170   -0.777   -0.046    1.552    0.399
  47.30   23.565   23.574   23.578   -0.661   -0.404    1.565   -0.661   -0.404   -0.633   -1.035    0.267    1.525    0.621
  47.35   23.401   23.406   23.407   -0.480   -0.101    1.401   -0.480   -0.101   -0.141   -0.673    0.048    1.102    0.344
  47.40   23.598   23.601   23.602   -0.371   -0.201    1.598   -0.371   -0.201   -0.321   -0.592    0.074    1.366    0.339
  47.45   23.482   23.484   23.497   -0.296   -0.790    1.482   -0.296   -0.790   -1.170   -0.439    0.234    1.454    0.636
  47.50   23.432   23.433   23.453   -0.188   -0.983    1.432   -0.188   -0.983   -1.407   -0.269    0.184    1.526    0.722
  47.55   23.178   23.178   23.194    0.079   -0.863    1.178    0.079   -0.863   -1.016    0.093   -0.068    1.069    0.511
  47.60   23.314   23.314   23.328   -0.120   -0.822    1.314   -0.120   -0.822   -1.080   -0.157    0.098    1.208    0.548
  47.65   23.305   23.307   23.313   -0.236   -0.540    1.305   -0.236   -0.540   -0.705   -0.308    0.127    1.026    0.390
  47.70   23.430   23.432   23.432   -0.312   -0.086    1.430   -0.312   -0.086   -0.123   -0.446    0.027    1.075    0.232
  47.75   23.130   23.131   23.132   -0.112   -0.269    1.130   -0.112   -0.269   -0.304   -0.126    0.030    0.681    0.165
  47.80   23.003   23.003   23.009   -0.058   -0.518    1.003   -0.058   -0.518   -0.520   -0.058    0.030    0.639    0.262
  47.85   23.165   23.165   23.165   -0.036    0.025    1.165   -0.036    0.025    0.029   -0.042   -0.001    0.680    0.026
