   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
  61.20   26.178   26.233   26.233   -1.696   -0.081    3.178   -1.696   -0.081   -0.259   -5.389    0.138    6.491    2.698
  61.25   26.318   26.386   26.387   -1.896   -0.261    3.318   -1.896   -0.261   -0.867   -6.292    0.496    7.337    3.185
  61.30   26.422   26.493   26.498   -1.942   -0.507    3.422   -1.942   -0.507   -1.735   -6.645    0.985    7.868    3.469
  61.35   26.118   26.244   26.245   -2.567    0.232    3.118   -2.567    0.232    0.722   -8.005   -0.595    8.184    4.030
  61.40   25.537   25.654   25.677   -2.452    1.078    2.537   -2.452    1.078    2.734   -6.221   -2.643    6.805    3.646
  61.45   25.174   25.326   25.351   -2.769    1.115    2.174   -2.769    1.115    2.424   -6.020   -3.087    6.818    3.593
  61.50   25.598   25.800   25.818   -3.221    0.950    2.598   -3.221    0.950    2.468   -8.370   -3.059    9.015    4.624
  61.55   25.577   25.744   25.799   -2.930    1.689    2.577   -2.930    1.689    4.352   -7.549   -4.948    9.038    5.010
  61.60   25.313   25.428   25.479   -2.415    1.618    2.313   -2.415    1.618    3.741   -5.585   -3.907    6.898    3.887
  61.65   25.413   25.552   25.606   -2.658    1.670    2.413   -2.658    1.670    4.030   -6.415   -4.440    7.839    4.390
  61.70   25.364   25.466   25.520   -2.273    1.652    2.364   -2.273    1.652    3.905   -5.375   -3.754    6.743    3.815
  61.75   24.723   24.870   24.881   -2.699    0.765    1.723   -2.699    0.765    1.318   -4.650   -2.065    5.419    2.628
  61.80   24.652   24.867   24.887   -3.267    0.978    1.652   -3.267    0.978    1.615   -5.397   -3.195    7.180    3.238
  61.85   24.410   24.729   24.731   -3.960    0.264    1.410   -3.960    0.264    0.372   -5.585   -1.045    8.872    2.847
  61.90   24.077   24.333   24.334   -3.517    0.248    1.077   -3.517    0.248    0.267   -3.788   -0.871    6.794    1.948
  61.95   23.631   23.798   23.809   -2.812   -0.708    0.631   -2.812   -0.708   -0.447   -1.775    1.992    4.404    1.353
  62.00   23.379   23.615   23.615   -3.335   -0.112    0.379   -3.335   -0.112   -0.042   -1.262    0.373    5.638    0.658
  62.05   23.286   23.604   23.604   -3.860   -0.004    0.286   -3.860   -0.004   -0.001   -1.105    0.014    7.491    0.552
  62.10   24.045   24.259   24.259   -3.217   -0.040    1.045   -3.217   -0.040   -0.041   -3.362    0.128    5.721    1.682
  62.15   23.750   23.900   23.910   -2.676    0.672    0.750   -2.676    0.672    0.504   -2.007   -1.799    4.088    1.371
  62.20   23.774   23.920   23.984   -2.635    1.757    0.774   -2.635    1.757    1.361   -2.040   -4.630    5.315    2.620
  62.25   23.076   23.148   23.332   -1.822    2.930    0.076   -1.822    2.930    0.222   -0.138   -5.338    5.954    2.672
  62.30   23.419   23.445   23.581   -1.115    2.528    0.419   -1.115    2.528    1.059   -0.467   -2.819    3.906    1.524
  62.35   24.098   24.139   24.212   -1.390    1.883    1.098   -1.390    1.883    2.068   -1.527   -2.618    3.342    1.835
  62.40   24.942   25.030   25.093   -2.096    1.782    1.942   -2.096    1.782    3.461   -4.071   -3.736    5.671    3.260
  62.45   24.445   24.613   24.625   -2.870    0.765    1.445   -2.870    0.765    1.106   -4.147   -2.196    5.454    2.410
  62.50   23.667   23.806   23.808   -2.576    0.296    0.667   -2.576    0.296    0.197   -1.717   -0.763    3.583    0.944
  62.55   23.411   23.657   23.660   -3.404   -0.384    0.411   -3.404   -0.384   -0.158   -1.399    1.308    5.951    0.961
  62.60   22.943   23.162   23.167   -3.176   -0.492   -0.057   -3.176   -0.492    0.028    0.180    1.564    5.166    0.787
  62.65   23.241   23.390   23.399   -2.634   -0.633    0.241   -2.634   -0.633   -0.153   -0.635    1.668    3.700    0.896
  62.70   23.103   23.191   23.215   -2.024   -1.048    0.103   -2.024   -1.048   -0.108   -0.208    2.121    2.603    1.067
  62.75   22.973   23.091   23.140   -2.337   -1.499   -0.027   -2.337   -1.499    0.041    0.064    3.502    3.853    1.751
  62.80   23.524   23.611   23.647   -2.022   -1.319    0.524   -2.022   -1.319   -0.691   -1.059    2.667    3.052    1.476
  62.85   23.125   23.195   23.270   -1.801   -1.869    0.125   -1.801   -1.869   -0.233   -0.224    3.366    3.376    1.691
  62.90   23.394   23.468   23.563   -1.850   -2.122    0.394   -1.850   -2.122   -0.837   -0.730    3.926    4.041    2.040
  62.95   24.475   24.529   24.556   -1.623   -1.158    1.475   -1.623   -1.158   -1.708   -2.394    1.878    3.075    1.745
  63.00   23.880   23.926   23.950   -1.474   -1.084    0.880   -1.474   -1.084   -0.954   -1.298    1.597    2.061    1.134
  63.05   23.894   23.936   23.936   -1.414   -0.082    0.894   -1.414   -0.082   -0.073   -1.264    0.116    1.402    0.636
  63.10   23.505   23.508   23.508   -0.314   -0.066    0.505   -0.314   -0.066   -0.034   -0.159    0.021    0.179    0.082
  63.15   23.564   23.568   23.569   -0.436   -0.206    0.564   -0.436   -0.206   -0.116   -0.246    0.090    0.275    0.143
  63.20   23.213   23.229   23.229   -0.856    0.069    0.213   -0.856    0.069    0.015   -0.182   -0.059    0.392    0.096
  63.25   22.919   22.953   22.954   -1.249   -0.270   -0.081   -1.249   -0.270    0.022    0.102    0.337    0.819    0.176
  63.30   22.872   22.919   22.919   -1.465    0.039   -0.128   -1.465    0.039   -0.005    0.187   -0.057    1.082    0.098
  63.35   23.403   23.418   23.418   -0.815    0.033    0.403   -0.815    0.033    0.013   -0.329   -0.027    0.414    0.165
  63.40   23.624   23.644   23.658   -0.984    0.807    0.624   -0.984    0.807    0.504   -0.614   -0.794    1.004    0.562
  63.45   23.783   23.784   23.792    0.234    0.629    0.783    0.234    0.629    0.493    0.183    0.147    0.532    0.273
  63.50   24.514   24.531   24.531    0.925    0.045    1.514    0.925    0.045    0.069    1.400    0.042    1.575    0.701
  63.55   23.541   23.544   23.545    0.399    0.233    0.541    0.399    0.233    0.126    0.216    0.093    0.253    0.133
  63.60   22.830   22.832   22.833    0.258   -0.205   -0.170    0.258   -0.205    0.035   -0.044   -0.053    0.069    0.038
  63.65   22.309   22.320   22.320    0.678    0.037   -0.691    0.678    0.037   -0.026   -0.468    0.025    0.469    0.235
  63.70   22.148   22.153   22.159   -0.465   -0.524   -0.852   -0.465   -0.524    0.446    0.396    0.243    0.608    0.322
  63.75   22.557   22.570   22.598   -0.746   -1.130   -0.443   -0.746   -1.130    0.500    0.330    0.843    1.015    0.517
  63.80   23.618   23.667   23.668   -1.525    0.188    0.618   -1.525    0.188    0.116   -0.942   -0.287    1.372    0.496
  63.85   22.809   22.868   22.869   -1.648    0.133   -0.191   -1.648    0.133   -0.025    0.315   -0.219    1.385    0.192
  63.90   23.479   23.507   23.511   -1.148   -0.407    0.479   -1.148   -0.407   -0.195   -0.550    0.467    0.856    0.374
  63.95   23.039   23.051   23.054   -0.761    0.360    0.039   -0.761    0.360    0.014   -0.030   -0.274    0.355    0.138
  64.00   22.484   22.486   22.526   -0.307    1.342   -0.516   -0.307    1.342   -0.692    0.158   -0.412    1.081    0.411
  64.05   22.300   22.301   22.318   -0.136    0.878   -0.700   -0.136    0.878   -0.614    0.095   -0.120    0.639    0.316
  64.10   21.743   21.750   21.782   -0.585    1.166   -1.257   -0.585    1.166   -1.467    0.736   -0.682    1.642    0.889
  64.15   22.454   22.471   22.493   -0.860    1.000   -0.546   -0.860    1.000   -0.546    0.469   -0.860    1.019    0.561
  64.20   22.430   22.437   22.473   -0.539    1.266   -0.570   -0.539    1.266   -0.721    0.307   -0.683    1.109    0.520
  64.25   21.692   21.693   21.733    0.122    1.330   -1.308    0.122    1.330   -1.739   -0.160    0.162    1.746    0.877
  64.30   22.113   22.136   22.160    1.005    1.033   -0.887    1.005    1.033   -0.916   -0.892    1.038    1.432    0.824
  64.35   22.522   22.526   22.600    0.417    1.830   -0.478    0.417    1.830   -0.874   -0.199    0.762    1.875    0.588
  64.40   22.406   22.427   22.483    0.964    1.581   -0.594    0.964    1.581   -0.939   -0.572    1.525    1.891    0.940
  64.45   22.934   22.941   23.018    0.565    1.880   -0.066    0.565    1.880   -0.124   -0.037    1.062    1.930    0.535
  64.50   23.273   23.279   23.495    0.494    3.180    0.273    0.494    3.180    0.869    0.135    1.571    5.216    0.900
  64.55   22.884   22.902   23.033    0.892    2.452   -0.116    0.892    2.452   -0.284   -0.103    2.188    3.410    1.104
  64.60   22.407   22.442   22.535    1.251    2.051   -0.593    1.251    2.051   -1.217   -0.742    2.566    3.062    1.467
  64.65   22.492   22.540   22.600    1.474    1.639   -0.508    1.474    1.639   -0.833   -0.749    2.415    2.557    1.331
  64.70   23.113   23.169   23.182    1.618    0.762    0.113    1.618    0.762    0.086    0.183    1.232    1.605    0.624
  64.75   23.003   23.050   23.060    1.473    0.668    0.003    1.473    0.668    0.002    0.004    0.984    1.308    0.492
  64.80   22.788   22.793   22.807    0.472    0.792   -0.212    0.472    0.792   -0.168   -0.100    0.374    0.447    0.211
  64.85   22.712   22.718   22.719    0.520    0.235   -0.288    0.520    0.235   -0.068   -0.150    0.122    0.204    0.102
  64.90   22.030   22.041   22.041    0.684    0.024   -0.970    0.684    0.024   -0.023   -0.664    0.017    0.705    0.332
  64.95   21.923   21.949   21.951    1.070   -0.296   -1.077    1.070   -0.296    0.319   -1.153   -0.317    1.197    0.619
  65.00   23.607   23.616   23.634    0.650   -0.924    0.607    0.650   -0.924   -0.560    0.394   -0.600    0.821    0.455
  65.05   23.877   23.897   23.897    0.973   -0.053    0.877    0.973   -0.053   -0.046    0.854   -0.051    0.860    0.428
  65.10   23.724   23.745   23.758    1.009   -0.794    0.724    1.009   -0.794   -0.574    0.730   -0.801    1.086    0.613
  65.15   23.675   23.680   23.690    0.477   -0.676    0.675    0.477   -0.676   -0.457    0.322   -0.323    0.570    0.323
  65.20   23.754   23.776   23.778    1.023   -0.305    0.754    1.023   -0.305   -0.230    0.771   -0.312    0.854    0.432
  65.25   24.104   24.208   24.209    2.236    0.216    1.104    2.236    0.216    0.239    2.469    0.483    3.132    1.263
  65.30   24.065   24.144   24.166    1.951    1.034    1.065    1.951    1.034    1.101    2.077    2.017    3.004    1.549
  65.35   22.751   22.837   22.846    1.980    0.629   -0.249    1.980    0.629   -0.157   -0.493    1.246    2.189    0.675
  65.40   22.494   22.580   22.581    1.966   -0.185   -0.506    1.966   -0.185    0.094   -0.994   -0.364    2.077    0.531
  65.45   22.926   23.080   23.084    2.666   -0.409   -0.074    2.666   -0.409    0.030   -0.197   -1.090    3.639    0.554
  65.50   23.589   23.678   23.699    2.060   -0.985    0.589    2.060   -0.985   -0.580    1.213   -2.029    2.781    1.217
  65.55   23.520   23.576   23.601    1.624   -1.093    0.520    1.624   -1.093   -0.568    0.844   -1.776    2.051    1.023
  65.60   22.509   22.531   22.544    1.011   -0.754   -0.491    1.011   -0.754    0.370   -0.497   -0.762    0.916    0.491
  65.65   22.865   22.889   22.950    1.048   -1.670   -0.135    1.048   -1.670    0.226   -0.142   -1.751    1.954    0.885
  65.70   23.405   23.428   23.573    1.033   -2.612    0.405    1.033   -2.612   -1.058    0.418   -2.698    4.026    1.464
  65.75   24.095   24.138   24.279    1.442   -2.617    1.095    1.442   -2.617   -2.864    1.578   -3.773    5.062    2.496
  65.80   24.534   24.573   24.652    1.391   -1.970    1.534    1.391   -1.970   -3.022    2.133   -2.740    4.085    2.302
  65.85   24.837   24.987   25.041    2.733   -1.638    1.837    2.733   -1.638   -3.010    5.021   -4.477    6.764    3.685
  65.90   24.304   24.523   24.573    3.272   -1.572    1.304    3.272   -1.572   -2.049    4.265   -5.142    7.437    3.494
  65.95   24.038   24.299   24.375    3.547   -1.923    1.038    3.547   -1.923   -1.997    3.683   -6.820    8.678    4.002
  66.00   24.121   24.547   24.745    4.552   -3.127    1.121    4.552   -3.127   -3.506    5.104  -14.234   15.879    7.761
  66.05   23.683   24.039   24.086    4.121   -1.505    0.683    4.121   -1.505   -1.028    2.815   -6.203    9.858    3.444
  66.10   23.901   24.148   24.166    3.443   -0.921    0.901    3.443   -0.921   -0.830    3.103   -3.171    6.756    2.257
  66.15   23.147   23.385   23.408    3.325   -1.046    0.147    3.325   -1.046   -0.154    0.490   -3.479    6.086    1.758
  66.20   22.268   22.649   22.664    4.137   -0.828   -0.732    4.137   -0.828    0.606   -3.027   -3.424    9.166    2.305
  66.25   21.777   22.160   22.161    4.102   -0.227   -1.223    4.102   -0.227    0.277   -5.015   -0.929    9.184    2.554
  66.30   22.377   22.546   22.547    2.754    0.238   -0.623    2.754    0.238   -0.148   -1.716    0.656    4.016    0.921
  66.35   23.267   23.465   23.468    3.035   -0.390    0.267    3.035   -0.390   -0.104    0.812   -1.183    4.719    0.719
  66.40   23.046   23.172   23.173    2.415   -0.171    0.046    2.415   -0.171   -0.008    0.111   -0.414    2.933    0.214
  66.45   23.730   23.778   23.781    1.498   -0.416    0.730    1.498   -0.416   -0.304    1.094   -0.623    1.475    0.647
  66.50   23.880   23.922   23.923    1.427    0.226    0.880    1.427    0.226    0.199    1.256    0.322    1.431    0.656
  66.55   23.484   23.611   23.620    2.446    0.670    0.484    2.446    0.670    0.324    1.183    1.640    3.333    1.024
  66.60   24.763   24.941   24.947    2.971    0.571    1.763    2.971    0.571    1.007    5.238    1.697    6.130    2.799
  66.65   25.558   25.693   25.693    2.634   -0.094    2.558    2.634   -0.094   -0.240    6.737   -0.248    6.744    3.373
  66.70   24.924   25.024   25.038    2.233   -0.842    1.924    2.233   -0.842   -1.620    4.296   -1.880    4.698    2.480
  66.75   24.971   25.021   25.053    1.576   -1.273    1.971    1.576   -1.273   -2.510    3.106   -2.006    3.995    2.235
  66.80   25.195   25.208   25.248    0.817   -1.418    2.195    0.817   -1.418   -3.113    1.793   -1.159    3.748    1.887
  66.85   24.356   24.379   24.385    1.075   -0.520    1.356    1.075   -0.520   -0.705    1.458   -0.559    1.632    0.856
  66.90   24.254   24.300   24.301    1.497    0.191    1.254    1.497    0.191    0.239    1.877    0.285    1.925    0.957
  66.95   24.223   24.328   24.329    2.263   -0.163    1.223    2.263   -0.163   -0.200    2.767   -0.370    3.322    1.399
  67.00   23.623   23.670   23.674    1.486   -0.442    0.623    1.486   -0.442   -0.275    0.926   -0.657    1.396    0.584
  67.05   23.049   23.116   23.117    1.759    0.124    0.049    1.759    0.124    0.006    0.087    0.219    1.556    0.118
  67.10   23.231   23.251   23.253    0.969    0.305    0.231    0.969    0.305    0.071    0.224    0.296    0.543    0.189
  67.15   22.657   22.679   22.690    0.984   -0.726   -0.343    0.984   -0.726    0.249   -0.337   -0.714    0.806    0.414
  67.20   22.353   22.357   22.361    0.459   -0.425   -0.647    0.459   -0.425    0.275   -0.297   -0.195    0.405    0.225
  67.25   22.282   22.285   22.286    0.350    0.202   -0.718    0.350    0.202   -0.145   -0.251    0.071    0.339    0.149
  67.30   22.618   22.619   22.632    0.284    0.751   -0.382    0.284    0.751   -0.287   -0.109    0.213    0.395    0.187
  67.35   22.213   22.213   22.239    0.100    1.072   -0.787    0.100    1.072   -0.844   -0.079    0.107    0.890    0.427
  67.40   21.726   21.726   21.737    0.127    0.697   -1.274    0.127    0.697   -0.888   -0.162    0.089    1.063    0.454
  67.45   22.624   22.625   22.632   -0.049    0.571   -0.376   -0.049    0.571   -0.214    0.018   -0.028    0.235    0.108
  67.50   22.135   22.139   22.139    0.391   -0.086   -0.865    0.391   -0.086    0.074   -0.338   -0.033    0.454    0.174
  67.55   22.386   22.387   22.392   -0.089    0.496   -0.614   -0.089    0.496   -0.305    0.055   -0.044    0.315    0.156
  67.60   22.480   22.491   22.498    0.705    0.539   -0.520    0.705    0.539   -0.280   -0.367    0.380    0.529    0.299
  67.65   22.202   22.231   22.261    1.119    1.171   -0.798    1.119    1.171   -0.934   -0.892    1.311    1.630    0.920
  67.70   22.770   22.771   22.843    0.283    1.811   -0.230    0.283    1.811   -0.417   -0.065    0.513    1.706    0.332
  67.75   22.218   22.219   22.297    0.248    1.863   -0.782    0.248    1.863   -1.457   -0.194    0.461    2.072    0.770
  67.80   21.847   21.858   21.909    0.678    1.505   -1.153    0.678    1.505   -1.736   -0.782    1.021    2.028    1.080
  67.85   21.756   21.789   21.866    1.187    1.837   -1.244    1.187    1.837   -2.284   -1.476    2.180    3.164    1.743
  67.90   21.251   21.251   21.399   -0.006    2.513   -1.749   -0.006    2.513   -4.394    0.011   -0.016    4.686    2.197
  67.95   20.925   20.940   21.052   -0.808    2.162   -2.075   -0.808    2.162   -4.487    1.677   -1.747    4.817    2.549
  68.00   20.984   20.984   21.116    0.117    2.357   -2.016    0.117    2.357   -4.752   -0.235    0.275    4.817    2.383
  68.05   21.070   21.072   21.135   -0.235    1.635   -1.930   -0.235    1.635   -3.156    0.454   -0.384    3.227    1.606
  68.10   20.173   20.175   20.222    0.289    1.385   -2.827    0.289    1.385   -3.915   -0.816    0.400    4.997    2.009
  68.15   20.306   20.321   20.395    0.778    1.744   -2.694    0.778    1.744   -4.697   -2.096    1.357    5.452    2.660
  68.20   20.593   20.604   20.814    0.683    2.950   -2.407    0.683    2.950   -7.101   -1.645    2.016    7.481    3.781
  68.25   20.297   20.336   20.527    1.248    2.794   -2.703    1.248    2.794   -7.550   -3.374    3.488    8.333    4.487
  68.30   20.837   20.868   20.906    1.134    1.265   -2.163    1.134    1.265   -2.736   -2.453    1.434    3.782    1.972
  68.35   20.873   20.956   21.013    1.867    1.552   -2.127    1.867    1.552   -3.302   -3.971    2.897    5.210    2.961
  68.40   20.908   20.973   21.078    1.655    2.101   -2.092    1.655    2.101   -4.396   -3.463    3.478    5.766    3.294
  68.45   21.272   21.354   21.413    1.867    1.599   -1.728    1.867    1.599   -2.763   -3.226    2.985    4.514    2.596
  68.50   21.350   21.476   21.584    2.323    2.162   -1.650    2.323    2.162   -3.568   -3.833    5.022    6.396    3.628
  68.55   21.388   21.477   21.538    1.954    1.612   -1.612    1.954    1.612   -2.599   -3.150    3.150    4.508    2.579
  68.60   21.148   21.219   21.301    1.735    1.868   -1.852    1.735    1.868   -3.459   -3.214    3.241    4.965    2.863
  68.65   21.146   21.222   21.512    1.786    3.520   -1.854    1.786    3.520   -6.526   -3.312    6.289    9.511    4.825
  68.70   20.921   20.973   21.178    1.476    2.940   -2.079    1.476    2.940   -6.114   -3.070    4.341    7.575    4.051
  68.75   21.474   21.507   21.691    1.199    2.812   -1.526    1.199    2.812   -4.291   -1.830    3.373    5.838    2.879
  68.80   21.787   21.793   21.838    0.507    1.408   -1.213    0.507    1.408   -1.708   -0.615    0.714    1.856    0.975
  68.85   22.302   22.309   22.323    0.589    0.777   -0.698    0.589    0.777   -0.543   -0.412    0.458    0.720    0.410
  68.90   22.623   22.660   22.669    1.304    0.611   -0.377    1.304    0.611   -0.230   -0.492    0.796    1.107    0.482
  68.95   22.512   22.567   22.567    1.579   -0.071   -0.488    1.579   -0.071    0.035   -0.771   -0.112    1.368    0.390
  69.00   21.578   21.621   21.634    1.363    0.737   -1.422    1.363    0.737   -1.048   -1.937    1.005    2.211    1.211
  69.05   22.007   22.049   22.060    1.355    0.696   -0.993    1.355    0.696   -0.691   -1.346    0.943    1.654    0.891
  69.10   22.790   22.793   22.819    0.349    1.086   -0.210    0.349    1.086   -0.228   -0.073    0.379    0.673    0.224
  69.15   22.382   22.382   22.443   -0.025    1.649   -0.618   -0.025    1.649   -1.019    0.015   -0.041    1.551    0.510
  69.20   22.595   22.595   22.641    0.176    1.443   -0.405    0.176    1.443   -0.585   -0.071    0.254    1.139    0.321
  69.25   23.352   23.381   23.397    1.174    0.853    0.352    1.174    0.853    0.300    0.413    1.002    1.115    0.562
  69.30   23.019   23.022   23.037    0.354    0.830    0.019    0.354    0.830    0.016    0.007    0.294    0.408    0.147
  69.35   22.612   22.612   22.629    0.100    0.857   -0.388    0.100    0.857   -0.332   -0.039    0.086    0.447    0.173
  69.40   23.278   23.282   23.289   -0.427   -0.539    0.278   -0.427   -0.539   -0.150   -0.119    0.230    0.275    0.150
  69.45   22.909   22.923   22.940   -0.811    0.876   -0.091   -0.811    0.876   -0.080    0.074   -0.711    0.717    0.359
  69.50   22.865   22.880   22.907    0.851    1.103   -0.135    0.851    1.103   -0.149   -0.115    0.939    0.980    0.479
  69.55   22.760   22.792   22.858    1.204    1.734   -0.240    1.204    1.734   -0.416   -0.289    2.088    2.257    1.074
  69.60   23.143   23.197   23.226    1.582    1.167    0.143    1.582    1.167    0.167    0.226    1.846    1.943    0.934
  69.65   24.066   24.091   24.107    1.088    0.896    1.066    1.088    0.896    0.955    1.160    0.974    1.561    0.895
  69.70   23.415   23.539   23.540    2.406    0.299    0.415    2.406    0.299    0.124    0.999    0.718    3.025    0.618
  69.75   22.973   23.078   23.078    2.192    0.097   -0.027    2.192    0.097   -0.003   -0.059    0.213    2.408    0.110
  69.80   23.062   23.152   23.153    2.036    0.263    0.062    2.036    0.263    0.016    0.126    0.535    2.110    0.275
  69.85   22.548   22.758   22.767    3.089    0.619   -0.452    3.089    0.619   -0.280   -1.397    1.913    5.064    1.193
  69.90   22.292   22.668   22.669    4.112   -0.248   -0.708    4.112   -0.248    0.175   -2.912   -1.018    8.734    1.545
  69.95   21.719   22.049   22.049    3.800    0.056   -1.281    3.800    0.056   -0.071   -4.869    0.211    8.044    2.437
  70.00   21.327   21.602   21.603    3.439   -0.135   -1.673    3.439   -0.135    0.225   -5.755   -0.463    7.323    2.889
  70.05   20.928   21.225   21.241    3.534   -0.841   -2.072    3.534   -0.841    1.742   -7.322   -2.972    8.745    4.046
  70.10   21.168   21.418   21.438    3.263   -0.921   -1.832    3.263   -0.921    1.687   -5.978   -3.004    7.426    3.450
  70.15   21.934   22.061   22.122    2.365   -1.632   -1.066    2.365   -1.632    1.740   -2.521   -3.861    4.697    2.464
  70.20   21.632   21.684   21.772    1.510   -1.946   -1.368    1.510   -1.946    2.662   -2.066   -2.938    3.969    2.235
  70.25   21.326   21.392   21.426    1.673   -1.202   -1.674    1.673   -1.202    2.011   -2.800   -2.011    3.522    1.996
  70.30   21.513   21.554   21.592    1.318   -1.283   -1.487    1.318   -1.283    1.907   -1.959   -1.691    2.797    1.607
  70.35   22.643   22.716   22.734    1.823   -0.908   -0.357    1.823   -0.908    0.324   -0.651   -1.656    2.138    0.904
  70.40   23.036   23.306   23.306    3.535    0.089    0.036    3.535    0.089    0.003    0.129    0.314    6.254    0.170
  70.45   22.975   23.214   23.214    3.322   -0.054   -0.025    3.322   -0.054    0.001   -0.083   -0.178    5.519    0.098
  70.50   22.414   22.714   22.714    3.683    0.016   -0.586    3.683    0.016   -0.009   -2.159    0.059    6.953    1.080
  70.55   22.009   22.305   22.316    3.620    0.709   -0.991    3.620    0.709   -0.703   -3.588    2.568    7.295    2.234
  70.60   21.479   21.643   21.682    2.659    1.311   -1.521    2.659    1.311   -1.994   -4.046    3.486    5.553    2.850
  70.65   22.188   22.416   22.464    3.183    1.480   -0.812    3.183    1.480   -1.201   -2.583    4.711    6.491    2.753
  70.70   21.990   22.296   22.351    3.682    1.576   -1.010    3.682    1.576   -1.592   -3.720    5.802    8.531    3.537
  70.75   21.504   21.605   21.621    2.087    0.846   -1.496    2.087    0.846   -1.266   -3.123    1.765    3.655    1.902
  70.80   21.874   21.927   21.937    1.512    0.667   -1.126    1.512    0.667   -0.751   -1.702    1.009    1.999    1.058
  70.85   22.413   22.513   22.519    2.127   -0.519   -0.587    2.127   -0.519    0.305   -1.249   -1.103    2.569    0.847
  70.90   21.766   21.867   21.873    2.097   -0.504   -1.234    2.097   -0.504    0.622   -2.587   -1.057    3.086    1.431
  70.95   22.596   22.761   22.774    2.736   -0.751   -0.404    2.736   -0.751    0.303   -1.105   -2.054    4.106    1.176
  71.00   22.795   22.909   22.910    2.276   -0.264   -0.205    2.276   -0.264    0.054   -0.466   -0.601    2.645    0.381
  71.05   22.703   22.796   22.831    2.055   -1.254   -0.297    2.055   -1.254    0.372   -0.610   -2.577    2.942    1.337
  71.10   22.845   23.000   23.028    2.663   -1.130   -0.155    2.663   -1.130    0.175   -0.412   -3.008    4.194    1.520
  71.15   23.226   23.320   23.334    2.091   -0.809    0.226    2.091   -0.809   -0.183    0.473   -1.691    2.538    0.883
  71.20   23.276   23.308   23.333    1.224   -1.078    0.276    1.224   -1.078   -0.298    0.338   -1.319    1.367    0.697
  71.25   23.827   23.876   23.877    1.533   -0.182    0.827    1.533   -0.182   -0.151    1.267   -0.279    1.533    0.653
  71.30   24.504   24.508   24.508    0.458   -0.140    1.504    0.458   -0.140   -0.210    0.688   -0.064    1.245    0.361
  71.35   24.257   24.262   24.284    0.474   -1.040    1.257    0.474   -1.040   -1.308    0.595   -0.493    1.443    0.759
  71.40   23.852   23.865   23.914    0.798   -1.531    0.852    0.798   -1.531   -1.304    0.680   -1.222    1.853    0.956
  71.45   24.068   24.071   24.071    0.371   -0.183    1.068    0.371   -0.183   -0.195    0.396   -0.068    0.656    0.223
  71.50   25.401   25.403   25.406    0.325   -0.420    2.401    0.325   -0.420   -1.009    0.781   -0.137    3.023    0.641
  71.55   24.708   24.740   24.740    1.263    0.123    1.708    1.263    0.123    0.210    2.156    0.156    2.263    1.086
  71.60   24.223   24.255   24.255    1.238   -0.109    1.223    1.238   -0.109   -0.134    1.514   -0.136    1.520    0.763
  71.65   23.828   23.886   23.886    1.667    0.057    0.828    1.667    0.057    0.047    1.381    0.094    1.734    0.692
  71.70   23.658   23.698   23.735    1.367    1.327    0.658    1.367    1.327    0.874    0.900    1.814    2.032    1.103
  71.75   24.308   24.375   24.530    1.807    2.751    1.308    1.807    2.751    3.598    2.364    4.971    6.272    3.288
  71.80   23.343   23.434   23.513    2.063    1.927    0.343    2.063    1.927    0.662    0.708    3.975    4.043    2.046
  71.85   23.696   23.791   23.797    2.118    0.567    0.696    2.118    0.567    0.394    1.474    1.200    2.645    0.971
  71.90   24.520   24.547   24.548    1.144   -0.239    1.520    1.144   -0.239   -0.363    1.740   -0.273    1.839    0.899
  71.95   23.939   23.980   23.982    1.398    0.288    0.939    1.398    0.288    0.270    1.313    0.403    1.460    0.700
  72.00   23.209   23.226   23.227    0.882    0.225    0.209    0.882    0.225    0.047    0.185    0.199    0.436    0.138
  72.05   23.870   23.870   23.907   -0.035    1.320    0.870   -0.035    1.320    1.148   -0.030   -0.046    1.250    0.575
  72.10   23.646   23.652   23.684    0.525    1.228    0.646    0.525    1.228    0.793    0.340    0.645    1.100    0.539
  72.15   24.190   24.190   24.225    0.010    1.285    1.190    0.010    1.285    1.530    0.012    0.013    1.535    0.765
  72.20   24.438   24.439   24.440   -0.307    0.222    1.438   -0.307    0.222    0.319   -0.442   -0.068    1.105    0.274
  72.25   23.995   24.006   24.006    0.718   -0.111    0.995    0.718   -0.111   -0.111    0.715   -0.080    0.759    0.364
  72.30   25.128   25.147   25.164    0.971   -0.918    2.128    0.971   -0.918   -1.953    2.067   -0.891    3.157    1.490
  72.35   25.061   25.069   25.096    0.631   -1.180    2.061    0.631   -1.180   -2.431    1.300   -0.744    3.018    1.427
  72.40   24.752   24.753   24.768    0.239   -0.853    1.752    0.239   -0.853   -1.495    0.419   -0.204    1.928    0.783
  72.45   24.533   24.558   24.570    1.105   -0.767    1.533    1.105   -0.767   -1.177    1.694   -0.848    2.080    1.115
  72.50   24.508   24.508   24.511    0.085   -0.428    1.508    0.085   -0.428   -0.646    0.128   -0.036    1.232    0.330
  72.55   23.969   23.969   23.988   -0.002   -0.960    0.969   -0.002   -0.960   -0.930   -0.002    0.002    0.930    0.465
  72.60   23.310   23.314   23.349    0.410   -1.285    0.310    0.410   -1.285   -0.399    0.127   -0.527    0.958    0.337
  72.65   23.002   23.008   23.041    0.526   -1.224    0.002    0.526   -1.224   -0.003    0.001   -0.644    0.887    0.322
